about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{'Accessibility': {'Wheelchair accessible parking lot': True}},"2251 N Trade Days Blvd, Canton, TX 75103",False,,OPERATIONAL,,1779740570886875077,Canton,,,,,,,,,,,,easttexaswaterwells.com,,,,,,,,,United States of America,US,,,0x864973291c3da445:0x18b2e89ea81027c5,8926c90852bffff,/g/1tgxjf_1,32.5772274,,,"https://www.google.com/maps/place/East+Texas+Water+Wells/@32.5772274,-95.85741929999999,14z/data=!4m8!1m2!2m1!1sEast+Texas+Water+Wells!3m4!1s0x864973291c3da445:0x18b2e89ea81027c5!8m2!3d32.5772274!4d-95.85741929999999","https://www.google.com/maps/place/East+Texas+Water+Wells/@32.5772274,-95.85741929999999,13.99z/data=!4m16!1m7!3m6!1s0x864973291c3da445:0x18b2e89ea81027c5!2sEast+Texas+Water+Wells!8m2!3d32.5772274!4d-95.85741929999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864973291c3da445:0x18b2e89ea81027c5!8m2!3d32.5772274!4d-95.85741929999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-NcWRlDWFegg/AAAAAAAAAAI/AAAAAAAAAAA/xXxoJAP3e_4/s44-p-k-no-ns-nd/photo.jpg,-95.85741929999999,,East Texas Water Wells,East Texas Water Wells,,,106351480916642081644,https://www.google.com/maps/contrib/106351480916642081644,East Texas Water Wells,+1 903-567-4628,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqP5aClFrs_n6Q-YRClPxuF2XNJKCW8jEJ8W_pt32cjfHta2crfNVby7BJDXDtZancNISRBrkd7koYAtocNII55-eb4_BogUxkO5BrLarLTgvi1_pV3B71Xd4JITWHz7xqwzNQ=w800-h500-k-no,8,ChIJRaQ9HClzSYYRxScQqJ7oshg,,,75103,,,"Well drilling near Rockwall, TX",,4.7,,,,,,,Texas,TX,2251 N Trade Days Blvd,,Well drilling contractor,America/Chicago,Well drilling contractor,,True,https://www.easttexaswaterwells.com/,{'Thursday': ['8AM-4PM']},"Thursday,8AM,4PM"
{},"701 TX-243, Canton, TX 75103",False,,OPERATIONAL,,15188338543962613531,Canton,701 Texas 243,Canton,United States,"Chambers and Phillips Inc. is a 4th generation water well drilling company serving Canton and the Van Zandt County area since 1957. They offer drilling services including drilling casing, screening, packing, and yield tests. They also provide pump serv...",10.0,,1981.0,OIL_ENERGY,False,"Chambers and Phillips Inc. is a 4th generation water well drilling company serving Canton and the Van Zandt County area since 1957. They offer drilling services including drilling casing, screening, packing, and yield tests. They also provide pump serv...",https://www.linkedin.com/company/chambers-&-phillips-inc.,chambers-phillips,,,,1000000.0,TX,America/Chicago,,75103,United States of America,US,,,0x86490cfc8f42b643:0xd2c7d16f3943e71b,8926c908c4fffff,/g/1vs1s8d5,32.5454964,,,"https://www.google.com/maps/place/Chambers+%26+Phillips+Water+Well/@32.5454964,-95.8528967,14z/data=!4m8!1m2!2m1!1sChambers+%26+Phillips+Water+Well!3m4!1s0x86490cfc8f42b643:0xd2c7d16f3943e71b!8m2!3d32.5454964!4d-95.8528967","https://www.google.com/maps/place/Chambers+%26+Phillips+Water+Well/@32.5454964,-95.8528967,13.99z/data=!4m16!1m7!3m6!1s0x86490cfc8f42b643:0xd2c7d16f3943e71b!2sChambers+%26+Phillips+Water+Well!8m2!3d32.5454964!4d-95.8528967!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86490cfc8f42b643:0xd2c7d16f3943e71b!8m2!3d32.5454964!4d-95.8528967!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-qKcVPMIdSMY/AAAAAAAAAAI/AAAAAAAAAAA/SRcLgb9Kg3E/s44-p-k-no-ns-nd/photo.jpg,-95.8528967,,Chambers & Phillips Water Well,Chambers And Phillips Water Well,,,111423461383290848022,https://www.google.com/maps/contrib/111423461383290848022,Chambers & Phillips Water Well,+1 903-567-6091,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoL2yoaCJMQ61TRVnS8aLNoH_B1gU5_2MnTO0Ph0dVD4M_8i2GXLBmYZgAOfPk_zS3_MyShjkFRhVagZ7ssGXlPYbJAlNoqiNrOjq9mfOPPD1D42kenFJkx85z5JcR5awkGYeg=w800-h500-k-no,12,ChIJQ7ZCj_wMSYYRG-dDOW_Rx9I,,,75103,,,"Well drilling near Rockwall, TX",,4.5,,,,,,,Texas,TX,701 TX-243,,Well drilling contractor,America/Chicago,Well drilling contractor,,True,http://www.chambersandphillips.com/,{'Thursday': ['8AM-4:30PM']},"Thursday,8AM,4:30PM"
{},"1657 Co Rd 1480, Chico, TX 76431",False,,OPERATIONAL,,5116565092671963081,Chico,1657 County Road 1480,Chico,United States,"St John Water Well Pump Service is a water well contractor that provides professional installation of residential water wells in Wise County, TX.",50.0,,,,False,"St John Water Well Pump Service is a water well contractor that provides professional installation of residential water wells in Wise County, TX.",https://www.linkedin.com/company/st-john-water-well-pump-service,St John Water Well Pump Service,(940) 644-5306,,landline,10000000.0,TX,America/Chicago,,76431,United States of America,US,,,0x864d8831f1726d65:0x4701b0d7d2e03fc9,8926ca801dbffff,/g/1tftrhc_,33.3355969,,,"https://www.google.com/maps/place/St+John+Water+Well+Pump+Service/@33.3355969,-97.7732925,14z/data=!4m8!1m2!2m1!1sSt+John+Water+Well+Pump+Service!3m4!1s0x864d8831f1726d65:0x4701b0d7d2e03fc9!8m2!3d33.3355969!4d-97.7732925","https://www.google.com/maps/place/St+John+Water+Well+Pump+Service/@33.3355969,-97.7732925,13.99z/data=!4m16!1m7!3m6!1s0x864d8831f1726d65:0x4701b0d7d2e03fc9!2sSt+John+Water+Well+Pump+Service!8m2!3d33.3355969!4d-97.7732925!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864d8831f1726d65:0x4701b0d7d2e03fc9!8m2!3d33.3355969!4d-97.7732925!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-97.7732925,,St John Water Well Pump Service,St John Water Well Pump Service,,,,,St John Water Well Pump Service,+1 940-644-5306,,landline,https://lh3.googleusercontent.com/p/AF1QipMTmjBpPb8biFH7qLRs-JlDzsCSbTanEO5Ov2aL=w800-h500-k-no,6,ChIJZW1y8TGITYYRyT_g0tewAUc,,,76431,,,"Well drilling near Rockwall, TX",,4.0,,,,,,,Texas,TX,1657 Co Rd 1480,,Well drilling contractor,America/Chicago,Well drilling contractor,,False,http://www.stjohnwaterwell.com/,{'Thursday': ['Open 24 hours']},
{},"12775 North Saginaw Blvd., Fort Worth, TX 76179",False,,OPERATIONAL,,389460255483263774,Fort Worth,12775 BUSINESS HWY 287 N,Fort Worth,United States,"Lone Star Water Well Drilling & Service Company in Fort Worth, TX provides residents with access to clean water. We specialize in installing, upgrading, or replacing new systems. Additionally, we can also plug up wells that are no longer needed. Do not hesitate to contact us for more information.",10.0,,2016.0,,,"Lone Star Water Well Drilling & Service Company in Fort Worth, TX provides residents with access to clean water. We specialize in installing, upgrading, or replacing new systems. Additionally, we can also plug up wells that are no longer needed. Do not hesitate to contact us for more information.",,Lonestarwaterwelldrilling,,,,1000000.0,TX,America/Chicago,,76179,United States of America,US,,,0x864e769d438886c3:0x567a409f6367b1e,8926caa29cbffff,/g/1v2f0y2k,32.9663131,,,"https://www.google.com/maps/place/Lone+Star+Water+Well+Drilling+%26+Service+Company/@32.9663131,-97.4211735,14z/data=!4m8!1m2!2m1!1sLone+Star+Water+Well+Drilling+%26+Service+Company!3m4!1s0x864e769d438886c3:0x567a409f6367b1e!8m2!3d32.9663131!4d-97.4211735","https://www.google.com/maps/place/Lone+Star+Water+Well+Drilling+%26+Service+Company/@32.9663131,-97.4211735,13.99z/data=!4m16!1m7!3m6!1s0x864e769d438886c3:0x567a409f6367b1e!2sLone+Star+Water+Well+Drilling+%26+Service+Company!8m2!3d32.9663131!4d-97.4211735!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864e769d438886c3:0x567a409f6367b1e!8m2!3d32.9663131!4d-97.4211735!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-PPNhBTiaI6E/AAAAAAAAAAI/AAAAAAAAAAA/wsD4PIhauRs/s44-p-k-no-ns-nd/photo.jpg,-97.4211735,,Lone Star Water Well Drilling & Service Company,Lone Star Water Well Drilling And Service Company,,,117891481132349792162,https://www.google.com/maps/contrib/117891481132349792162,Lone Star Water Well Drilling & Service Company,+1 817-626-6501,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerv0HRrRiaZ4UTm4kwlfA79Aieu5cea1BvlGhf3iYfEb7mUJqkiRYrF3zUQWryvaW5RE4kFFLRp7SjjeEVIX_FbUmmt0O8ayzVAb8glGz7QkLXIALwtdu7NbLJ0K1hjOPKd06I=w800-h500-k-no,12,ChIJw4aIQ512ToYRHns29gmkZwU,,,76179,,,"Well drilling near Rockwall, TX",,4.4,,,,,,,Texas,TX,12775 North Saginaw Blvd.,,Well drilling contractor,America/Chicago,Well drilling contractor,,True,http://lonestarwaterwelldrilling.com/,{'Thursday': ['7:30AM-5PM']},"Thursday,7:30AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"965 Camp Creek Rd, Rockwall, TX 75087",False,,OPERATIONAL,,1415991032153379267,Rockwall,965 Camp Creek Road,Rockwall,United States,"Big Dog Drilling is pier drilling company based in Rockwall, Texas. We service the Dallas-Fort Worth (DFW) Metroplex as well as Austin, San Antonio, Houston. We will also travel to Arkansas, Louisiana, Oklahoma, New Mexico and Kansas. We specialize in ...",200.0,,2004.0,,False,"Big Dog Drilling is pier drilling company based in Rockwall, Texas. We service the Dallas-Fort Worth (DFW) Metroplex as well as Austin, San Antonio, Houston. We will also travel to Arkansas, Louisiana, Oklahoma, New Mexico and Kansas. We specialize in ...",https://www.linkedin.com/company/big-dog-drilling,big-dog-drilling,4325615271,,landline,1000000.0,TX,America/Chicago,,75087,United States of America,US,,,0x864c009592ba85c7:0x13a69c576ca411c3,8926c822bc7ffff,/g/1tdzlz7y,32.9802512,,,"https://www.google.com/maps/place/Big+Dog+Drilling%2C+LLC/@32.9802512,-96.4210683,14z/data=!4m8!1m2!2m1!1sBig+Dog+Drilling%2C+LLC!3m4!1s0x864c009592ba85c7:0x13a69c576ca411c3!8m2!3d32.9802512!4d-96.4210683","https://www.google.com/maps/place/Big+Dog+Drilling%2C+LLC/@32.9802512,-96.4210683,13.99z/data=!4m16!1m7!3m6!1s0x864c009592ba85c7:0x13a69c576ca411c3!2sBig+Dog+Drilling%2C+LLC!8m2!3d32.9802512!4d-96.4210683!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c009592ba85c7:0x13a69c576ca411c3!8m2!3d32.9802512!4d-96.4210683!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-lSzn9E0uovY/AAAAAAAAAAI/AAAAAAAAAAA/MG3vqoIuvRE/s44-p-k-no-ns-nd/photo.jpg,-96.4210683,,"Big Dog Drilling, LLC",Big Dog Drilling,,,116468888433535553649,https://www.google.com/maps/contrib/116468888433535553649,"Big Dog Drilling, LLC",+1 972-771-0173,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepH6tILD_g2LqXVy4QykVYSRPkUfreQdjOzXwT59rANZ5IZ9412w0o8_Tkzm6Rzp9H4FknDBHez1cg6_sdkTdMXgwg7_rvs7uPUJkSWTkwWs4ZSujDtldEkEOkyYrSLiN9hsrP99Q=w800-h500-k-no,42,ChIJx4W6kpUATIYRwxGkbFecphM,,,75087,,,"Well drilling near Rockwall, TX",,3.9,,,,,,,Texas,TX,965 Camp Creek Rd,,General contractor,America/Chicago,General contractor,,True,http://www.bigdogdrilling.net/,{'Thursday': ['9AM-5PM']},"Thursday,9AM,5PM"
{},"5709 Jacksboro Hwy, Fort Worth, TX 76114",False,,OPERATIONAL,,13711629475790534291,Fort Worth,,,,"DFW water well service, repairs, and installation",,,,,False,,,DNA Water Well Service,,,,,,,,,United States of America,US,,,0x456278de6bec09bd:0xbe497e5c64453693,8926caa5a2bffff,/g/11sbd9ylt5,32.799622,,,"https://www.google.com/maps/place/DNA+Water+Well+Service/@32.799622,-97.4073095,14z/data=!4m8!1m2!2m1!1sDNA+Water+Well+Service!3m4!1s0x456278de6bec09bd:0xbe497e5c64453693!8m2!3d32.799622!4d-97.4073095","https://www.google.com/maps/place/DNA+Water+Well+Service/@32.799622,-97.4073095,13.99z/data=!4m16!1m7!3m6!1s0x456278de6bec09bd:0xbe497e5c64453693!2sDNA+Water+Well+Service!8m2!3d32.799622!4d-97.4073095!16s%2Fg%2F11ckvg1dmb!3m7!1s0x456278de6bec09bd:0xbe497e5c64453693!8m2!3d32.799622!4d-97.4073095!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-ySeOaTPBdvg/AAAAAAAAAAI/AAAAAAAAAAA/Z6vseUKTP-Q/s44-p-k-no-ns-nd/photo.jpg,-97.4073095,,DNA Water Well Service,Dna Water Well Service,,,106412707570674587177,https://www.google.com/maps/contrib/106412707570674587177,DNA Water Well Service,+1 817-381-2107,,landline,https://lh3.googleusercontent.com/p/AF1QipOpr-lhjAKUeHjy966bqpDV8M7BMj03bAvHmiYx=w800-h500-k-no,11,ChIJvQnsa954YkURkzZFZFx-Sb4,,,76114,,,"Well drilling near Garland, TX",,4.7,,,,,,,Texas,TX,5709 Jacksboro Hwy,,Well drilling contractor,America/Chicago,Well drilling contractor,,True,https://dnawaterwells.com/,{'Wednesday': ['Open 24 hours']},
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True, 'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True}}","104 W 7th St, Justin, TX 76247",False,,OPERATIONAL,,8978768266773165699,Justin,4440 N WHITE CHAPEL BLVD,Southlake,United States,"Professional water well drilling, installation, service and maintnance experts serving North Texas. We can save you money on watering costs.",50.0,,,,False,"Professional water well drilling, installation, service and maintnance experts serving North Texas. We can save you money on watering costs.",,barco,(817) 781-3030,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,10000000.0,TX,America/Chicago,BarcoWell,76092,United States of America,US,,,0x864dc5876b5d8155:0x7c9afe2ac5907683,8926cab60c7ffff,/g/1tycx1dx,33.090595199999996,,,"https://www.google.com/maps/place/Barco+Well+Service/@33.090595199999996,-97.2957983,14z/data=!4m8!1m2!2m1!1sBarco+Well+Service!3m4!1s0x864dc5876b5d8155:0x7c9afe2ac5907683!8m2!3d33.090595199999996!4d-97.2957983","https://www.google.com/maps/place/Barco+Well+Service/@33.090595199999996,-97.2957983,13.99z/data=!4m16!1m7!3m6!1s0x864dc5876b5d8155:0x7c9afe2ac5907683!2sBarco+Well+Service!8m2!3d33.090595199999996!4d-97.2957983!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864dc5876b5d8155:0x7c9afe2ac5907683!8m2!3d33.090595199999996!4d-97.2957983!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-6AS9BHf-dZ8/AAAAAAAAAAI/AAAAAAAAAAA/a450G6LsTK0/s44-p-k-no-ns-nd/photo.jpg,-97.2957983,,Barco Well Service,Barco Well Service,,,108045886046960576952,https://www.google.com/maps/contrib/108045886046960576952,Barco Well Service,+1 817-379-5283,,landline,https://lh3.googleusercontent.com/p/AF1QipMhX5HOJ5jspmOKkuZV1ORNBIsMdtUIN8QyYiKr=w800-h500-k-no,20,ChIJVYFda4fFTYYRg3aQxSr-mnw,,,76247,,,"Well drilling near Garland, TX",,4.9,,,,,,,Texas,TX,104 W 7th St,,Well drilling contractor,America/Chicago,Well drilling contractor,,True,https://www.barcowellservice.com/,{'Wednesday': ['8AM-5PM']},"Wednesday,8AM,5PM"
{},"8855 West Fwy #205, Fort Worth, TX 76116",False,,OPERATIONAL,,16706111416861511574,Fort Worth,,,,,,,,,,,,texaswellpump.com,,,,,,,,,United States of America,US,,,0x864e0d56545635f1:0xe7d807d22420cf96,8926caac967ffff,/g/11t6z1lrpx,32.7372224,,,"https://www.google.com/maps/place/Texas+Well+And+Pump%2C+LLC/@32.7372224,-97.47138799999999,14z/data=!4m8!1m2!2m1!1sTexas+Well+And+Pump%2C+LLC!3m4!1s0x864e0d56545635f1:0xe7d807d22420cf96!8m2!3d32.7372224!4d-97.47138799999999","https://www.google.com/maps/place/Texas+Well+And+Pump%2C+LLC/@32.7372224,-97.47138799999999,13.99z/data=!4m16!1m7!3m6!1s0x864e0d56545635f1:0xe7d807d22420cf96!2sTexas+Well+And+Pump%2C+LLC!8m2!3d32.7372224!4d-97.47138799999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864e0d56545635f1:0xe7d807d22420cf96!8m2!3d32.7372224!4d-97.47138799999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-mKlgQCa-EBE/AAAAAAAAAAI/AAAAAAAAAAA/LWo5eaYU2_E/s44-p-k-no-ns-nd/photo.jpg,-97.47138799999999,,"Texas Well And Pump, LLC",Texas Well And Pump,,,113146842794760404877,https://www.google.com/maps/contrib/113146842794760404877,"Texas Well And Pump, LLC",+1 817-805-4182,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipOsZjo8XEJRYU3rWsX__5y1gWgADcdX98cKh6bI=w800-h500-k-no,26,ChIJ8TVWVFYNToYRls8gJNIH2Oc,,,76116,,,"Well drilling near Garland, TX",,4.9,,,,,,,Texas,TX,8855 West Fwy #205,,Well drilling contractor,America/Chicago,Well drilling contractor,,True,http://www.texaswellpump.com/,{'Wednesday': ['Open 24 hours']},
{},"7537 Big Leaf Ln, Fort Worth, TX 76137",False,,OPERATIONAL,,7937063802084875589,Fort Worth,,Watauga,United States,"Texas Well Revival specializes in providing comprehensive well rehabilitation and monitoring services, along with water filtration and emergency repairs, to ensure reliable water access for homes in the greater DFW area.",,,,UTILITIES,False,"Texas Well Revival specializes in providing comprehensive well rehabilitation and monitoring services, along with water filtration and emergency repairs, to ensure reliable water access for homes in the greater DFW area.",,Texas Well Revival,+1 817-253-0230,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,,TX,America/Chicago,,,United States of America,US,Summerfields,,0x8c4929ea31fa5195:0x6e261d79c2e15d45,8926caa6e2fffff,/g/11wj5w319v,32.8758007,,,"https://www.google.com/maps/place/Texas+Well+Revival/@32.8758007,-97.294986,14z/data=!4m8!1m2!2m1!1sTexas+Well+Revival!3m4!1s0x8c4929ea31fa5195:0x6e261d79c2e15d45!8m2!3d32.8758007!4d-97.294986","https://www.google.com/maps/place/Texas+Well+Revival/@32.8758007,-97.294986,13.99z/data=!4m16!1m7!3m6!1s0x8c4929ea31fa5195:0x6e261d79c2e15d45!2sTexas+Well+Revival!8m2!3d32.8758007!4d-97.294986!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8c4929ea31fa5195:0x6e261d79c2e15d45!8m2!3d32.8758007!4d-97.294986!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-aMiBlXUfi_E/AAAAAAAAAAI/AAAAAAAAAAA/y5VTcHk7yjo/s44-p-k-no-ns-nd/photo.jpg,-97.294986,,Texas Well Revival,Texas Well Revival,,,117797847003309865655,https://www.google.com/maps/contrib/117797847003309865655,Texas Well Revival,+1 817-253-0230,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipMHTZKFo3Cq3cYyeOY_ohySGHqX2K2cV0u0aMIQ=w800-h500-k-no,30,ChIJlVH6MeopSYwRRV3hwnkdJm4,,,76137,,,"Well drilling near Garland, TX",,5.0,,,,,,,Texas,TX,7537 Big Leaf Ln,,"Well drilling contractor, Water filter supplier, Water pump supplier, Water utility company",America/Chicago,Well drilling contractor,,True,https://www.texaswellrevival.com/,,
{'Accessibility': {'Wheelchair accessible parking lot': True}},"Keller, TX 76244",False,,OPERATIONAL,,7002028781915450606,Keller,PO BOX 852,Keller,United States,"Water Pump & Well Service in Dallas-Fort Worth [We cover all Tarrant, Dallas, Wise, Denton, Collin, and Parker Counties]. Call us today: (817) 732-4321",10.0,,2010.0,,False,"Water Pump & Well Service in Dallas-Fort Worth [We cover all Tarrant, Dallas, Wise, Denton, Collin, and Parker Counties]. Call us today: (817) 732-4321",https://www.linkedin.com/company/keller-drilling-company-l.l.c.,Keller Drilling,+1 817-732-4321,,mobile,10000000.0,TX,America/Chicago,kellerdrilling,76244,United States of America,US,Villages of Woodland Springs,,0x864dd9a555555555:0x612c34142d21acee,8926c8696cfffff,/g/1tkbymlr,32.945876999999996,,,"https://www.google.com/maps/place/Keller+Drilling+%26+Well+Service/@32.945876999999996,-97.27607599999999,14z/data=!4m8!1m2!2m1!1sKeller+Drilling+%26+Well+Service!3m4!1s0x864dd9a555555555:0x612c34142d21acee!8m2!3d32.945876999999996!4d-97.27607599999999","https://www.google.com/maps/place/Keller+Drilling+%26+Well+Service/@32.945876999999996,-97.27607599999999,13.99z/data=!4m16!1m7!3m6!1s0x864dd9a555555555:0x612c34142d21acee!2sKeller+Drilling+%26+Well+Service!8m2!3d32.945876999999996!4d-97.27607599999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864dd9a555555555:0x612c34142d21acee!8m2!3d32.945876999999996!4d-97.27607599999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-97.27607599999999,,Keller Drilling & Well Service,Keller Drilling And Well Service,,,,,Keller Drilling & Well Service,+1 817-732-4321,,mobile,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s5YyybahzPyoLrS2xLLmgA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=294.53183&pitch=0&thumbfov=100,1,ChIJVVVVVaXZTYYR7qwhLRQ0LGE,,,76244,,,"Well drilling near Garland, TX",,3.7,,,,,,,Texas,TX,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s5YyybahzPyoLrS2xLLmgA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=294.53183&pitch=0&thumbfov=100,Well drilling contractor,America/Chicago,Well drilling contractor,,False,http://www.kellerdrilling.com/,,
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","2100 N First St, Garland, TX 75040",False,,OPERATIONAL,,12870629157960226173,Garland,19 Sickla industriväg,Nacka,Sweden,"Epiroc is a leading global productivity partner for the mining and infrastructure industries. They develop and produce innovative, safe, and sustainable drill rigs, rock excavation and construction equipment, and tools. Epiroc is committed to deliverin...",10000.0,,1873.0,,False,"Epiroc is a leading global productivity partner for the mining and infrastructure industries. They develop and produce innovative, safe, and sustainable drill rigs, rock excavation and construction equipment, and tools. Epiroc is committed to deliverin...",https://www.linkedin.com/company/epiroc,Epiroc,,,,1000000000.0,Stockholms län,Europe/Stockholm,epirocgroup,04073,United States of America,US,,,0x864c1da4386c2631:0xb29da9071401157d,8926c82aa43ffff,/g/1tgz0_9y,32.933486099999996,,,"https://www.google.com/maps/place/Epiroc+Drilling+Solutions+LLC/@32.933486099999996,-96.627684,14z/data=!4m8!1m2!2m1!1sEpiroc+Drilling+Solutions+LLC!3m4!1s0x864c1da4386c2631:0xb29da9071401157d!8m2!3d32.933486099999996!4d-96.627684","https://www.google.com/maps/place/Epiroc+Drilling+Solutions+LLC/@32.933486099999996,-96.627684,13.99z/data=!4m16!1m7!3m6!1s0x864c1da4386c2631:0xb29da9071401157d!2sEpiroc+Drilling+Solutions+LLC!8m2!3d32.933486099999996!4d-96.627684!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1da4386c2631:0xb29da9071401157d!8m2!3d32.933486099999996!4d-96.627684!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-M-oeDHA_Xw4/AAAAAAAAAAI/AAAAAAAAAAA/Z_FcaW7ubmw/s44-p-k-no-ns-nd/photo.jpg,-96.627684,,Epiroc Drilling Solutions LLC,Epiroc Drilling Solutions,,,111540881601987194466,https://www.google.com/maps/contrib/111540881601987194466,Epiroc Drilling Solutions LLC,+1 972-496-7400,"PEERLESS NETWORK OF TEXAS, LLC",landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqcnEBh6LnEM0qP40sKT9qgy1_Wp9H_0RXy2vosAMT0cTJys-WHlADTKtcWc9V8pJE7eDCycRI1zFIRIIHsDYMMCGLw1ItITgaRPTqjUSF2L1xcINK4pufN8WNsEGpS06uZqiV5Eg=w800-h500-k-no,19,ChIJMSZsOKQdTIYRfRUBFAepnbI,,,75040,,,"Well drilling near Garland, TX",,4.6,,,,,,,Texas,TX,2100 N First St,,"General contractor, Industrial equipment supplier",America/Chicago,General contractor,,True,https://www.epiroc.com/en-us,{'Wednesday': ['8AM-5PM']},"Wednesday,8AM,5PM"
{},"1103 Lakeshore Dr, Mesquite, TX 75149",False,,OPERATIONAL,,17414380451854300015,Mesquite,,,,,,,,,,,,,,,,,,,,,United States of America,US,Lake Park,,0x864ea513973d0013:0xf1ac4ec17048336f,8926cb9296fffff,/g/1vkxmp5f,32.7542653,,,"https://www.google.com/maps/place/Liberty+Drilling+Co/@32.7542653,-96.6032113,14z/data=!4m8!1m2!2m1!1sLiberty+Drilling+Co!3m4!1s0x864ea513973d0013:0xf1ac4ec17048336f!8m2!3d32.7542653!4d-96.6032113","https://www.google.com/maps/place/Liberty+Drilling+Co/@32.7542653,-96.6032113,13.99z/data=!4m16!1m7!3m6!1s0x864ea513973d0013:0xf1ac4ec17048336f!2sLiberty+Drilling+Co!8m2!3d32.7542653!4d-96.6032113!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea513973d0013:0xf1ac4ec17048336f!8m2!3d32.7542653!4d-96.6032113!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.6032113,,Liberty Drilling Co,Liberty Drilling,,,,,Liberty Drilling Co,+1 972-285-9111,,landline,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t_anMchOXmYllPxl_Wk35Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=323.07635&pitch=0&thumbfov=100,1,ChIJEwA9lxOlToYRbzNIcMFOrPE,,,75149,,,"Well drilling near Garland, TX",,3.0,,,,,,,Texas,TX,1103 Lakeshore Dr,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t_anMchOXmYllPxl_Wk35Q&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=323.07635&pitch=0&thumbfov=100,Well drilling contractor,America/Chicago,Well drilling contractor,,False,,,
