Company Name,Phone,Phone_Carrier_Type,Phone_Carrier_Name,Email,Email_Status,Website,Contact_Name,First Name,Last Name,Contact_Title,Contact_Phone,Contact_Phone_Type,Company_Phone,Company_Phone_Type,Street,City,State,State_Code,Zip,Google_Rating,Google_Reviews,Employees,Revenue,Founded,LinkedIn,Facebook,Instagram,Domain,Category,Subtypes,Google_Verified,Business_Status,About,Tags,Source
"Republic Title of Texas, Inc.",9722480971,mobile,Onvoy,,,https://www.republictitle.com/north-dallas/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-north-dallas&y_source=1_MTY1NzgyNjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Capital Title of Texas – Park Cities,2142197300,mobile,Onvoy,,,http://www.ctot.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
"Republic Title of Texas, Inc.",9725788611,mobile,Onvoy,,,https://www.republictitle.com/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-plano&y_source=1_MTY1NzgyNTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Capital Title of Texas – Burleson,8175466212,mobile,Onvoy,,,https://www.ctot.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
"Republic Title of Texas, Inc.",2148558888,mobile,Onvoy,,,https://www.republictitle.com/dallas-uptown-commercial/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-commercial-local-search&utm_content=texas-dallas-uptown&y_source=1_MTY1NDE3NDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
"Republic Title of Texas, Inc.",9726184711,mobile,Onvoy,,,https://www.republictitle.com/plano-allen/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-plano-allen&y_source=1_MTY1NzgyNjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
First National Title Insurance Company,9725881280,mobile,Onvoy,,,http://www.fnti.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
JM Auto Title Service - Titulos Y Placas - Surety Bond Title,4699464926,mobile,T-Mobile USA,,,https://jmautotitleservices.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Chicago Title Insurance Company,2145212424,mobile,Onvoy,,,https://www.ctic.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Texas Title - Fort Worth,8173291510,mobile,Onvoy,careers@texastitle.com,,http://www.texastitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Texas Secure Title Company,8175198803,mobile,Onvoy,title@texassecuretitle.com,,http://www.texassecuretitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Stewart Title of North Texas - Fort Worth,8177325695,mobile,Onvoy,mediarelations@stewart.com,,http://www.stewart.com/dfw,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
"Tiago Title, LLC",2143895100,mobile,Onvoy,Ryan@TiagoTX.com,,https://tiagotx.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Stewart Title Company - North Dallas,9723088000,mobile,Onvoy,mediarelations@stewart.com,,http://www.stewart.com/dfw,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Texas Title - Headquarters,9727333800,mobile,Onvoy,careers@texastitle.com,,http://www.texastitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Texas Secure Title Company,8175198802,mobile,Onvoy,title@texassecuretitle.com,,http://www.texassecuretitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Byers & Taylor Title- Fort Worth,8178496900,mobile,Onvoy,,,http://www.byerstaylortitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
"Republic Title of Texas, Inc.",2145216143,mobile,Onvoy,,,https://www.republictitle.com/park-cities/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-park-cities&y_source=1_MTY1NzgyNjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
"Republic Title of Texas, Inc.",2145288916,mobile,Onvoy,,,https://www.republictitle.com/turtle-creek/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-turtle-creek&y_source=1_MTY1NzgyNjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
"Republic Title of Texas, Inc.",9722480971,mobile,Onvoy,,,https://www.republictitle.com/north-dallas/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-north-dallas&y_source=1_MTY1NzgyNjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Capital Title of Texas – Park Cities,2142197300,mobile,Onvoy,,,http://www.ctot.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
"Republic Title of Texas, Inc.",9725788611,mobile,Onvoy,,,https://www.republictitle.com/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-plano&y_source=1_MTY1NzgyNTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Capital Title of Texas – Burleson,8175466212,mobile,Onvoy,,,https://www.ctot.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
"Republic Title of Texas, Inc.",2148558888,mobile,Onvoy,,,https://www.republictitle.com/dallas-uptown-commercial/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-commercial-local-search&utm_content=texas-dallas-uptown&y_source=1_MTY1NDE3NDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
"Republic Title of Texas, Inc.",9726184711,mobile,Onvoy,,,https://www.republictitle.com/plano-allen/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-plano-allen&y_source=1_MTY1NzgyNjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
First National Title Insurance Company,9725881280,mobile,Onvoy,,,http://www.fnti.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
JM Auto Title Service - Titulos Y Placas - Surety Bond Title,4699464926,mobile,T-Mobile USA,,,https://jmautotitleservices.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Chicago Title Insurance Company,2145212424,mobile,Onvoy,,,https://www.ctic.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
