Company Name,Phone,Phone_Carrier_Type,Phone_Carrier_Name,Email,Email_Status,Website,Contact_Name,First Name,Last Name,Contact_Title,Contact_Phone,Contact_Phone_Type,Company_Phone,Company_Phone_Type,Street,City,State,State_Code,Zip,Google_Rating,Google_Reviews,Employees,Revenue,Founded,LinkedIn,Facebook,Instagram,Domain,Category,Subtypes,Google_Verified,Business_Status,About,Tags,Source
Allegiance Title Company Flower Mound,9723555525,landline,Teleport Communications America,nathan.wood@allegiancetitle.com,,http://www.allegiancetitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Old Republic Title,8178497166,fixedVoip,Level 3 Communications,corporatehumanresources@oldrepublictitle.com,,https://www.oldrepublictitle.com/texas/dfw/alliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Stewart Title Company - North Dallas,9723088000,mobile,Onvoy,mediarelations@stewart.com,,http://www.stewart.com/dfw,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Independence Title Company - Schultz & Kellar - Dallas,2146235589,nonFixedVoip,Bandwidth/RingCentral Messaging - Sinch,Jeff.Fielder@IndependenceTitle.com,,https://www.independencedfw.com/our-team/dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Texas Title - Headquarters,9727333800,mobile,Onvoy,careers@texastitle.com,,http://www.texastitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Texas Secure Title Company,8175198802,mobile,Onvoy,title@texassecuretitle.com,,http://www.texassecuretitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Allegiance Title Turtle Creek,2145211122,landline,Teleport Communications America,nathan.wood@allegiancetitle.com,,http://www.allegiancetitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Fidelity National Title,9726506847,landline,Teleport Communications America,AdminDFW@FNF.com,,https://dallas.fntic.com/Irving-Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Allegiance Title Company Plano,9727589200,landline,Teleport Communications America,nathan.wood@allegiancetitle.com,,http://www.allegiancetitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Allegiance Title Company Coppell,9723048000,landline,Teleport Communications America,nathan.wood@allegiancetitle.com,,http://www.allegiancetitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
TX Success Title,8176978335,nonFixedVoip,Onvoy/4 - Sinch,,,https://txsuccess.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Byers & Taylor Title- Fort Worth,8178496900,mobile,Onvoy,,,http://www.byerstaylortitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Independence Title Fort Worth,8172585523,nonFixedVoip,Bandwidth.com CLEC,,,https://independencetitle.com/dfw/find-us/?utm_source=gmb&utm_medium=Yext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"Republic Title of Texas, Inc.",2145216143,mobile,Onvoy,,,https://www.republictitle.com/park-cities/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-park-cities&y_source=1_MTY1NzgyNjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
"Republic Title of Texas, Inc.",2145288916,mobile,Onvoy,,,https://www.republictitle.com/turtle-creek/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-turtle-creek&y_source=1_MTY1NzgyNjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
University Title Company - Fort Worth,8179934593,nonFixedVoip,Sinch/5 A2P - Sinch,,,https://www.utitle.com/dallas-fort-worth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"Republic Title of Texas, Inc.",2148237100,nonFixedVoip,Bandwidth.com CLEC,,,https://www.republictitle.com/lakewood/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-lakewood&y_source=1_MTY1NzgyNTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Sentinel Title Company,2142179300,nonFixedVoip,Bandwidth.com CLEC,,,http://sentineltitlecompany.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
First American Title - Fort Worth,8176995002,landline,MCI Metro,,,https://local.firstam.com/tx/offices/fort-worth?y_source=1_MjAxNjc1OTkzOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"Republic Title of Texas, Inc.",9722480971,mobile,Onvoy,,,https://www.republictitle.com/north-dallas/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-north-dallas&y_source=1_MTY1NzgyNjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
National Title Group Dallas,2145209999,fixedVoip,Level 3 Communications,,,https://nationaltitlegroup.com/dallas-team/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Capital Title of Texas – Park Cities,2142197300,mobile,Onvoy,,,http://www.ctot.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Rattikin Title Company Arlington,8174786100,fixedVoip,U.S. Telepacific Corp.,,,https://www.rattikintitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"TMD Surety Bonds - Bonded Titles, Dealer Bonds, Notary Bonds and More",8175909725,nonFixedVoip,Onvoy/4 - Sinch,,,http://www.tmdsuretybonds.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Acrisure Title of Texas - Preston Center,4698020922,nonFixedVoip,Peerless Network,,,http://www.acrisuretitle.com/texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"Republic Title of Texas, Inc.",9725788611,mobile,Onvoy,,,https://www.republictitle.com/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-plano&y_source=1_MTY1NzgyNTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Alamo Title Co,8178341913,fixedVoip,Charter Fiberlink,,,https://www.alamotitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Lakewood Title llc,2148211411,nonFixedVoip,Bandwidth.com CLEC,,,https://lakewoodtitletx.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"Republic Title of Texas, Inc.",9724238777,fixedVoip,U.S. Telepacific Corp.,,,https://www.republictitle.com/richardson/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-richardson&y_source=1_MTY1NzgyNjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Capital Title of Texas – Burleson,8175466212,mobile,Onvoy,,,https://www.ctot.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Lennar Title - Dallas Branch,9727591180,landline,Teleport Communications America,,,https://lennartitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Independence Title Lakewood,2149649840,nonFixedVoip,Bandwidth.com CLEC,,,https://independencetitle.com/offices/lakewood-office/?utm_source=gmb&utm_medium=Yext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"Republic Title of Texas, Inc.",2148558888,mobile,Onvoy,,,https://www.republictitle.com/dallas-uptown-commercial/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-commercial-local-search&utm_content=texas-dallas-uptown&y_source=1_MTY1NDE3NDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Alamo Title Company,2143971234,landline,Teleport Communications America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"Republic Title of Texas, Inc.",9726184711,mobile,Onvoy,,,https://www.republictitle.com/plano-allen/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-plano-allen&y_source=1_MTY1NzgyNjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
First American Title Co,9728929300,landline,MCI Metro,,,http://www.firstam.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
First National Title Insurance Company,9725881280,mobile,Onvoy,,,http://www.fnti.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
"W. Michael Greene, P.C. - Alamo Title Company",8176333700,fixedVoip,Charter Fiberlink,,,http://wmichaelgreene.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Reunion Title,9728717000,nonFixedVoip,Bandwidth.com CLEC,,,https://www.reuniontitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Rattikin Title Company Corporate,8173321171,fixedVoip,U.S. Telepacific Corp.,,,https://www.rattikintitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
JM Auto Title Service - Titulos Y Placas - Surety Bond Title,4699464926,mobile,T-Mobile USA,,,https://jmautotitleservices.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Chicago Title Insurance Company,2145212424,mobile,Onvoy,,,https://www.ctic.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Fort Worth Title,8179848678,nonFixedVoip,Bandwidth/RingCentral Messaging - Sinch,reception@ftworthtitle.com,,https://ftworthtitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Texas Title - Fort Worth,8173291510,mobile,Onvoy,careers@texastitle.com,,http://www.texastitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Patten Title Company - Fort Worth,8174352035,nonFixedVoip,Bandwidth/15 - Bandwidth.com - SVR,LuxeTeam@PattenTitle.com,,https://pattentitle.com/fortworth/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Texas Secure Title Company,8175198803,mobile,Onvoy,title@texassecuretitle.com,,http://www.texassecuretitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
WFG National Title Company,8178403655,fixedVoip,Level 3 Communications,compliance@willistonfinancial.com,,http://texas.wfgnationaltitle.com/locations/fort-worth/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Elite Title Company,8174652800,nonFixedVoip,Bandwidth/15 - Bandwidth.com - SVR,Info@CloseElite.com,,https://www.closeelite.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Providence Title Company,8178109594,fixedVoip,Level 3 Communications,mrosner@protitletx.com,,http://www.protitletx.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Allegiance Title Company Preston Center - Corporate,2143733500,landline,Teleport Communications America,nathan.wood@allegiancetitle.com,,http://www.allegiancetitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Stewart Title of North Texas - Fort Worth,8177325695,mobile,Onvoy,mediarelations@stewart.com,,http://www.stewart.com/dfw,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
"Tiago Title, LLC",2143895100,mobile,Onvoy,Ryan@TiagoTX.com,,https://tiagotx.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
DHI Title Agency,8172300600,fixedVoip,Level 3 Communications,amoelkers@dhititle.com,,https://dhititle.com/states/Texas/Fort-Worth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Providence Title Company,8178556400,fixedVoip,Charter Fiberlink,mrosner@protitletx.com,,http://www.protitletx.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Allegiance Title Company Frisco,9726304700,landline,Teleport Communications America,nathan.wood@allegiancetitle.com,,http://www.allegiancetitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Allegiance Title Company - Grand Prairie,9722649044,landline,Teleport Communications America,nathan.wood@allegiancetitle.com,,http://www.allegiancetitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Allegiance Title Company Southlake,8174310500,landline,Teleport Communications America,nathan.wood@allegiancetitle.com,,http://www.allegiancetitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Alamo Title Company,8178060250,landline,Teleport Communications America,brian.min.alamotitle@outlook.com,,https://dfw.alamotitle.com/Fort-Worth-Magnolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"Juniper Title, Inc",8173589500,nonFixedVoip,Bandwidth.com CLEC,info@junipertitle.com,,http://junipertitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
WFG National Title Company,9722067470,fixedVoip,Level 3 Communications,compliance@willistonfinancial.com,,https://wfgnationaltitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Allegiance Title Company Flower Mound,9723555525,landline,Teleport Communications America,nathan.wood@allegiancetitle.com,,http://www.allegiancetitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Old Republic Title,8178497166,fixedVoip,Level 3 Communications,corporatehumanresources@oldrepublictitle.com,,https://www.oldrepublictitle.com/texas/dfw/alliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Stewart Title Company - North Dallas,9723088000,mobile,Onvoy,mediarelations@stewart.com,,http://www.stewart.com/dfw,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Independence Title Company - Schultz & Kellar - Dallas,2146235589,nonFixedVoip,Bandwidth/RingCentral Messaging - Sinch,Jeff.Fielder@IndependenceTitle.com,,https://www.independencedfw.com/our-team/dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Texas Title - Headquarters,9727333800,mobile,Onvoy,careers@texastitle.com,,http://www.texastitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Texas Secure Title Company,8175198802,mobile,Onvoy,title@texassecuretitle.com,,http://www.texassecuretitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Allegiance Title Turtle Creek,2145211122,landline,Teleport Communications America,nathan.wood@allegiancetitle.com,,http://www.allegiancetitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Fidelity National Title,9726506847,landline,Teleport Communications America,AdminDFW@FNF.com,,https://dallas.fntic.com/Irving-Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Allegiance Title Company Plano,9727589200,landline,Teleport Communications America,nathan.wood@allegiancetitle.com,,http://www.allegiancetitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Allegiance Title Company Coppell,9723048000,landline,Teleport Communications America,nathan.wood@allegiancetitle.com,,http://www.allegiancetitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
TX Success Title,8176978335,nonFixedVoip,Onvoy/4 - Sinch,,,https://txsuccess.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Byers & Taylor Title- Fort Worth,8178496900,mobile,Onvoy,,,http://www.byerstaylortitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Independence Title Fort Worth,8172585523,nonFixedVoip,Bandwidth.com CLEC,,,https://independencetitle.com/dfw/find-us/?utm_source=gmb&utm_medium=Yext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"Republic Title of Texas, Inc.",2145216143,mobile,Onvoy,,,https://www.republictitle.com/park-cities/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-park-cities&y_source=1_MTY1NzgyNjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
"Republic Title of Texas, Inc.",2145288916,mobile,Onvoy,,,https://www.republictitle.com/turtle-creek/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-turtle-creek&y_source=1_MTY1NzgyNjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
University Title Company - Fort Worth,8179934593,nonFixedVoip,Sinch/5 A2P - Sinch,,,https://www.utitle.com/dallas-fort-worth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"Republic Title of Texas, Inc.",2148237100,nonFixedVoip,Bandwidth.com CLEC,,,https://www.republictitle.com/lakewood/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-lakewood&y_source=1_MTY1NzgyNTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Sentinel Title Company,2142179300,nonFixedVoip,Bandwidth.com CLEC,,,http://sentineltitlecompany.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
First American Title - Fort Worth,8176995002,landline,MCI Metro,,,https://local.firstam.com/tx/offices/fort-worth?y_source=1_MjAxNjc1OTkzOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"Republic Title of Texas, Inc.",9722480971,mobile,Onvoy,,,https://www.republictitle.com/north-dallas/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-north-dallas&y_source=1_MTY1NzgyNjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
National Title Group Dallas,2145209999,fixedVoip,Level 3 Communications,,,https://nationaltitlegroup.com/dallas-team/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Capital Title of Texas – Park Cities,2142197300,mobile,Onvoy,,,http://www.ctot.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Rattikin Title Company Arlington,8174786100,fixedVoip,U.S. Telepacific Corp.,,,https://www.rattikintitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"TMD Surety Bonds - Bonded Titles, Dealer Bonds, Notary Bonds and More",8175909725,nonFixedVoip,Onvoy/4 - Sinch,,,http://www.tmdsuretybonds.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Acrisure Title of Texas - Preston Center,4698020922,nonFixedVoip,Peerless Network,,,http://www.acrisuretitle.com/texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"Republic Title of Texas, Inc.",9725788611,mobile,Onvoy,,,https://www.republictitle.com/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-plano&y_source=1_MTY1NzgyNTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Alamo Title Co,8178341913,fixedVoip,Charter Fiberlink,,,https://www.alamotitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Lakewood Title llc,2148211411,nonFixedVoip,Bandwidth.com CLEC,,,https://lakewoodtitletx.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"Republic Title of Texas, Inc.",9724238777,fixedVoip,U.S. Telepacific Corp.,,,https://www.republictitle.com/richardson/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-richardson&y_source=1_MTY1NzgyNjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Capital Title of Texas – Burleson,8175466212,mobile,Onvoy,,,https://www.ctot.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Lennar Title - Dallas Branch,9727591180,landline,Teleport Communications America,,,https://lennartitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Independence Title Lakewood,2149649840,nonFixedVoip,Bandwidth.com CLEC,,,https://independencetitle.com/offices/lakewood-office/?utm_source=gmb&utm_medium=Yext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"Republic Title of Texas, Inc.",2148558888,mobile,Onvoy,,,https://www.republictitle.com/dallas-uptown-commercial/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-commercial-local-search&utm_content=texas-dallas-uptown&y_source=1_MTY1NDE3NDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Alamo Title Company,2143971234,landline,Teleport Communications America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
"Republic Title of Texas, Inc.",9726184711,mobile,Onvoy,,,https://www.republictitle.com/plano-allen/?utm_source=google-my-business&utm_medium=organic&utm_campaign=republic-local-search&utm_content=texas-plano-allen&y_source=1_MTY1NzgyNjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
First American Title Co,9728929300,landline,MCI Metro,,,http://www.firstam.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
First National Title Insurance Company,9725881280,mobile,Onvoy,,,http://www.fnti.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
"W. Michael Greene, P.C. - Alamo Title Company",8176333700,fixedVoip,Charter Fiberlink,,,http://wmichaelgreene.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Reunion Title,9728717000,nonFixedVoip,Bandwidth.com CLEC,,,https://www.reuniontitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
Rattikin Title Company Corporate,8173321171,fixedVoip,U.S. Telepacific Corp.,,,https://www.rattikintitle.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old_master
JM Auto Title Service - Titulos Y Placas - Surety Bond Title,4699464926,mobile,T-Mobile USA,,,https://jmautotitleservices.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
Chicago Title Insurance Company,2145212424,mobile,Onvoy,,,https://www.ctic.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
