about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.total_money_raised,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{},"17773 Co Rd 949, Rockwall, TX 75087",False,,OPERATIONAL,,12838039024363191225,Rockwall,,,,Transform your outdoor spaces with our paving and landscaping design services - add value and beauty to your home today!,,,,,False,Transform your outdoor spaces with our paving and landscaping design services - add value and beauty to your home today!,,Dallaspavingllc,,,,,,,,,,United States of America,US,,,0x864eadc1f19ece33:0xb229e0794bc53bb9,8926c822827ffff,/g/11lkrkm074,32.9860991,,,"https://www.google.com/maps/place/Dallas+Paving+LLC/@32.9860991,-96.40466819999999,14z/data=!4m8!1m2!2m1!1sDallas+Paving+LLC!3m4!1s0x864eadc1f19ece33:0xb229e0794bc53bb9!8m2!3d32.9860991!4d-96.40466819999999","https://www.google.com/maps/place/Dallas+Paving+LLC/@32.9860991,-96.40466819999999,13.99z/data=!4m16!1m7!3m6!1s0x864eadc1f19ece33:0xb229e0794bc53bb9!2sDallas+Paving+LLC!8m2!3d32.9860991!4d-96.40466819999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864eadc1f19ece33:0xb229e0794bc53bb9!8m2!3d32.9860991!4d-96.40466819999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-jt_j6LMP58Y/AAAAAAAAAAI/AAAAAAAAAAA/HUxRXoNzMHE/s44-p-k-no-ns-nd/photo.jpg,-96.40466819999999,,Dallas Paving LLC,Dallas Paving,,,101325007114477581077,https://www.google.com/maps/contrib/101325007114477581077,Dallas Paving LLC,+1 214-797-3874,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipN5ijKMj_L8HEN6s6RTE4wcEmM3bdctqiQ5WZ-R=w800-h500-k-no,54,ChIJM86e8cGtToYRuTvFS3ngKbI,,,75087,,,"Asphalt contractor near Rockwall, TX",,5.0,,,,,,,Texas,TX,17773 Co Rd 949,,Paving contractor,America/Chicago,Paving contractor,,True,https://dallaspavingllc.com/,{'Thursday': ['7AM-6PM']},"Thursday,7AM,6PM"
{},"761 Justin Rd suite d, Rockwall, TX 75087",False,,OPERATIONAL,,17191315102847178919,Rockwall,3737 Lamar Ave,Paris,United States,J&L Paving | Asphalt & Concrete Paving Contractor,10.0,https://www.facebook.com/pages/JL-PavingLLC/336228926389445,2016.0,CONSTRUCTION,False,,https://www.linkedin.com/company/j&l-paving-llc,J&L Paving,+1 903-784-6063,"BANDWIDTH.COM CLEC, LLC - TX",landline,1000000.0,TX,America/Chicago,,,75460,United States of America,US,,,0x864c011080146d07:0xee93d200a70398a7,8926c820b0bffff,/g/11f77v4k78,32.9174387,,,"https://www.google.com/maps/place/J%26L+Paving+Rockwall/@32.9174387,-96.4530489,14z/data=!4m8!1m2!2m1!1sJ%26L+Paving+Rockwall!3m4!1s0x864c011080146d07:0xee93d200a70398a7!8m2!3d32.9174387!4d-96.4530489","https://www.google.com/maps/place/J%26L+Paving+Rockwall/@32.9174387,-96.4530489,13.99z/data=!4m16!1m7!3m6!1s0x864c011080146d07:0xee93d200a70398a7!2sJ%26L+Paving+Rockwall!8m2!3d32.9174387!4d-96.4530489!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c011080146d07:0xee93d200a70398a7!8m2!3d32.9174387!4d-96.4530489!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-rZ1ifOt5eiI/AAAAAAAAAAI/AAAAAAAAAAA/UfSUJzEMXoc/s44-p-k-no-ns-nd/photo.jpg,-96.4530489,,J&L Paving Rockwall,J And L Paving Rockwall,,,100683974813864523691,https://www.google.com/maps/contrib/100683974813864523691,J&L Paving Rockwall,+1 903-784-6063,"BANDWIDTH.COM CLEC, LLC - TX",landline,https://lh3.googleusercontent.com/p/AF1QipPeHvnD8WUN0M4eK73AOIsY97ttJvVU9L_-Do7i=w800-h500-k-no,15,ChIJB20UgBABTIYRp5gDpwDSk-4,,,75087,,,"Asphalt contractor near Rockwall, TX",,,,,,,,,Texas,TX,761 Justin Rd suite d,,"Asphalt contractor, Dirt supplier, Sand & gravel supplier, Topsoil supplier",America/Chicago,Asphalt contractor,,True,http://asphalttexas.com/,{'Thursday': ['6AM-5PM']},"Thursday,6AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"14247 Kelly Rd, Forney, TX 75126",False,,OPERATIONAL,,9314270307532528947,Forney,14247 Kelly Road,Forney,United States,"HI-TEK Paving Services specializes in asphalt paving, repair, crack repair, overlays, sealcoating, parking lots maintenance, & striping in Dallas, TX. Call us now.",,,,,False,"HI-TEK Paving Services specializes in asphalt paving, repair, crack repair, overlays, sealcoating, parking lots maintenance, & striping in Dallas, TX. Call us now.",,Hi-Tekpavingdallas,,,,,TX,America/Chicago,,,75126,United States of America,US,,,0x658c46e5211df453:0x8142ef7ede71dd33,8926cb96a97ffff,/g/11q3v4h6m7,32.6776295,,,"https://www.google.com/maps/place/Hi-Tek+Paving/@32.6776295,-96.484775,14z/data=!4m8!1m2!2m1!1sHi-Tek+Paving!3m4!1s0x658c46e5211df453:0x8142ef7ede71dd33!8m2!3d32.6776295!4d-96.484775","https://www.google.com/maps/place/Hi-Tek+Paving/@32.6776295,-96.484775,13.99z/data=!4m16!1m7!3m6!1s0x658c46e5211df453:0x8142ef7ede71dd33!2sHi-Tek+Paving!8m2!3d32.6776295!4d-96.484775!16s%2Fg%2F11ckvg1dmb!3m7!1s0x658c46e5211df453:0x8142ef7ede71dd33!8m2!3d32.6776295!4d-96.484775!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-9vptsOc6Ttg/AAAAAAAAAAI/AAAAAAAAAAA/MU6sxYFnbC8/s44-p-k-no-ns-nd/photo.jpg,-96.484775,,Hi-Tek Paving,Hi Tek Paving,,,112354101852341405244,https://www.google.com/maps/contrib/112354101852341405244,Hi-Tek Paving,+1 214-908-9641,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipPI2TvKLCG3Zr680cperBJ1JkZgMvXZlU8ZRbYk=w800-h500-k-no,82,ChIJU_QdIeVGjGURM91x3n7vQoE,,,75126,,,"Asphalt contractor near Rockwall, TX",,5.0,,,,,,,Texas,TX,14247 Kelly Rd,,"Asphalt contractor, Concrete contractor, Paving contractor",America/Chicago,Asphalt contractor,,True,https://hi-tekpavingdallas.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{},"4245 N Central Expy Suite 490, Dallas, TX 75205",False,,OPERATIONAL,,6730316895797340084,Dallas,,,,"All Asphalt Paving & Concrete Co is a trusted paving contractor in Dallas, Texas, offering high-quality paving and concrete services for residential and commercial properties. With years of experience, they have been relied upon by thousands of propert...",,,,CONSTRUCTION,False,"All Asphalt Paving & Concrete Co is a trusted paving contractor in Dallas, Texas, offering high-quality paving and concrete services for residential and commercial properties. With years of experience, they have been relied upon by thousands of propert...",,All Asphalt Paving & Concrete Co,,,,,,,,,,United States of America,US,Oak Lawn,,0x864ea96e01fb69ad:0x5d66e38ed7cf67b4,8926c864957ffff,/g/11m9wcqxfs,32.817047099999996,,,"https://www.google.com/maps/place/All+Asphalt+Paving+%26+Concrete+LLC/@32.817047099999996,-96.7893277,14z/data=!4m8!1m2!2m1!1sAll+Asphalt+Paving+%26+Concrete+LLC!3m4!1s0x864ea96e01fb69ad:0x5d66e38ed7cf67b4!8m2!3d32.817047099999996!4d-96.7893277","https://www.google.com/maps/place/All+Asphalt+Paving+%26+Concrete+LLC/@32.817047099999996,-96.7893277,13.99z/data=!4m16!1m7!3m6!1s0x864ea96e01fb69ad:0x5d66e38ed7cf67b4!2sAll+Asphalt+Paving+%26+Concrete+LLC!8m2!3d32.817047099999996!4d-96.7893277!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea96e01fb69ad:0x5d66e38ed7cf67b4!8m2!3d32.817047099999996!4d-96.7893277!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-N3YGDL71-Js/AAAAAAAAAAI/AAAAAAAAAAA/4c0qdJAc_dw/s44-p-k-no-ns-nd/photo.jpg,-96.7893277,,All Asphalt Paving & Concrete LLC,All Asphalt Paving And Concrete,,[{'access': {'Thursday': 'Open 24 hours'}}],103838189055806981774,https://www.google.com/maps/contrib/103838189055806981774,All Asphalt Paving & Concrete LLC,+1 214-649-3129,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipMz878wt-vnyIWWrPHRw_5ICPhPvU6NHxnOQupj=w800-h500-k-no,89,ChIJrWn7AW6pToYRtGfP147jZl0,,,75205,,,"Asphalt contractor near Rockwall, TX",,5.0,,,,,,,Texas,TX,4245 N Central Expy Suite 490,,"Asphalt contractor, Concrete contractor, Paving contractor",America/Chicago,Asphalt contractor,,True,https://allasphaltpavingconcrete.com/,{'Thursday': ['7AM-10PM']},"Thursday,7AM,10PM"
{},"919 Viola St, Dallas, TX 75203",False,,OPERATIONAL,,2984867261777496284,Dallas,111 Center St,Whitesboro,United States,"Texstar Asphalt Paving is a contractor specializing in residential and commercial asphalt paving services, serving North Texas including locations such as Whitesboro and Mansfield, TX.",,https://www.facebook.com/61577917318714,,Construction / Asphalt Paving,,,,Texstar Asphalt Paving,(903) 212-0981,,landline,,TX,America/Chicago,,,76273,United States of America,US,Cedar Crest,,0x864e990062c3871f:0x296c60f5c7f0c8dc,8926cb9ae87ffff,/g/11yfym8q1x,32.743590999999995,,,"https://www.google.com/maps/place/Texstar+Asphalt+Paving/@32.743590999999995,-96.810276,14z/data=!4m8!1m2!2m1!1sTexstar+Asphalt+Paving!3m4!1s0x864e990062c3871f:0x296c60f5c7f0c8dc!8m2!3d32.743590999999995!4d-96.810276","https://www.google.com/maps/place/Texstar+Asphalt+Paving/@32.743590999999995,-96.810276,13.99z/data=!4m16!1m7!3m6!1s0x864e990062c3871f:0x296c60f5c7f0c8dc!2sTexstar+Asphalt+Paving!8m2!3d32.743590999999995!4d-96.810276!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864e990062c3871f:0x296c60f5c7f0c8dc!8m2!3d32.743590999999995!4d-96.810276!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-ue8LBKAXlYU/AAAAAAAAAAI/AAAAAAAAAAA/UdD4vgGiHdk/s44-p-k-no-ns-nd/photo.jpg,-96.810276,,Texstar Asphalt Paving,Texstar Asphalt Paving,,,105250001203897518863,https://www.google.com/maps/contrib/105250001203897518863,Texstar Asphalt Paving,+1 469-256-6147,,landline,https://lh3.googleusercontent.com/p/AF1QipOmn8g6MBJw_YXdoaRayDmgqWWw8gZXl-Llog0K=w800-h500-k-no,45,ChIJH4fDYgCZToYR3Mjwx_VgbCk,,,75203,,,"Asphalt contractor near Rockwall, TX",,5.0,,,,,,,Texas,TX,919 Viola St,,"Asphalt contractor, Paving contractor, Asphalt mixing plant, Road construction company",America/Chicago,Asphalt contractor,,True,https://texstarasphaltpaving.com/asphalt-paving/dallas-tx/,{'Thursday': ['9AM-5PM']},"Thursday,9AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"11837 Judd Ct #114, Dallas, TX 75243",False,,OPERATIONAL,,17094110009157595994,Dallas,,,,,,,,,,,,,,,,,,,,,,United States of America,US,Lake Highlands,,0x864c1f7ae5995767:0xed3a7a7c1f49b35a,8926c829373ffff,/g/11yw9cx3bm,32.91109,,,"https://www.google.com/maps/place/Legacy+Paving+LLC/@32.91109,-96.74382879999999,14z/data=!4m8!1m2!2m1!1sLegacy+Paving+LLC!3m4!1s0x864c1f7ae5995767:0xed3a7a7c1f49b35a!8m2!3d32.91109!4d-96.74382879999999","https://www.google.com/maps/place/Legacy+Paving+LLC/@32.91109,-96.74382879999999,13.99z/data=!4m16!1m7!3m6!1s0x864c1f7ae5995767:0xed3a7a7c1f49b35a!2sLegacy+Paving+LLC!8m2!3d32.91109!4d-96.74382879999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1f7ae5995767:0xed3a7a7c1f49b35a!8m2!3d32.91109!4d-96.74382879999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-ohOelu6IUwY/AAAAAAAAAAI/AAAAAAAAAAA/cycpJic4M8M/s44-p-k-no-ns-nd/photo.jpg,-96.74382879999999,,Legacy Paving LLC,Legacy Paving,,,104038021890857260435,https://www.google.com/maps/contrib/104038021890857260435,Legacy Paving LLC,+1 214-771-5726,T-Mobile,mobile,https://lh3.googleusercontent.com/p/AF1QipOZLgKrpT_Re-nwTW0EhqxKvaJlBLYv5Qf2AuMB=w800-h500-k-no,82,ChIJZ1eZ5XofTIYRWrNJH3x6Ou0,,,75243,,,"Asphalt contractor near Garland, TX",,5.0,,,,,,,Texas,TX,11837 Judd Ct #114,,"Asphalt contractor, Concrete contractor",America/Chicago,Asphalt contractor,,True,https://www.legacypavingtx.com/,{'Wednesday': ['8AM-5PM']},"Wednesday,8AM,5PM"
"{'Accessibility': {'Wheelchair accessible seating': True}, 'Other': {'Identifies as Latino-owned': True}}","1322 Eagle Pass Dr, Garland, TX 75040",False,,OPERATIONAL,,2986414760710208736,Garland,,Kirkwood,United States,"Garland Concrete Contractor - TX specializes in providing high-quality concrete services, including the construction of driveways, patios, and foundations, catering to both residential and commercial clients.",,,,CONSTRUCTION,False,"Garland Concrete Contractor - TX specializes in providing high-quality concrete services, including the construction of driveways, patios, and foundations, catering to both residential and commercial clients.",,Garland Concrete Contractor,,,,,MO,America/Chicago,,,63122,United States of America,US,,,0x864ea74c76ff4ff5:0x2971e066f41d7ce0,8926c828d5bffff,/g/11wc2_gwyg,32.8968768,,,"https://www.google.com/maps/place/Garland+Concrete+Contractor/@32.8968768,-96.6130871,14z/data=!4m8!1m2!2m1!1sGarland+Concrete+Contractor!3m4!1s0x864ea74c76ff4ff5:0x2971e066f41d7ce0!8m2!3d32.8968768!4d-96.6130871","https://www.google.com/maps/place/Garland+Concrete+Contractor/@32.8968768,-96.6130871,13.99z/data=!4m16!1m7!3m6!1s0x864ea74c76ff4ff5:0x2971e066f41d7ce0!2sGarland+Concrete+Contractor!8m2!3d32.8968768!4d-96.6130871!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea74c76ff4ff5:0x2971e066f41d7ce0!8m2!3d32.8968768!4d-96.6130871!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-v_k8g1_vwAo/AAAAAAAAAAI/AAAAAAAAAAA/nHO_Kp5-qpA/s44-p-k-no-ns-nd/photo.jpg,-96.6130871,,Garland Concrete Contractor,Garland Concrete Contractor,,,102597274151157198532,https://www.google.com/maps/contrib/102597274151157198532,Garland Concrete Contractor,+1 945-245-4279,,landline,https://lh3.googleusercontent.com/p/AF1QipM9gSmtThJIz-001XCSxE_GUiB5B3iLV4osNDXA=w800-h500-k-no,6,ChIJ9U__dkynToYR4Hwd9GbgcSk,,,75040,,,"Asphalt contractor near Garland, TX",,5.0,,,,,,,Texas,TX,1322 Eagle Pass Dr,,Concrete contractor,America/Chicago,Concrete contractor,,True,https://garlandconcretecontractor.net/,{'Wednesday': ['Open 24 hours']},
"{'Accessibility': {'Assistive hearing loop': False, 'Wheelchair accessible entrance': False, 'Wheelchair accessible parking lot': True, 'Wheelchair accessible restroom': False, 'Wheelchair accessible seating': False}}","103 Gross Rd, Mesquite, TX 75149",False,,OPERATIONAL,,18277262945684046078,Mesquite,,,,,,,,,,,,metroplexpavingdallas.com,,,,,,,,,,United States of America,US,Dalworth Industrial District West,,0x864ea5ebc321a8c9:0xfda5e1cfdfe840fe,8926cb9282fffff,/g/1tgfqjpb,32.7696812,,,"https://www.google.com/maps/place/Metroplex+Paving/@32.7696812,-96.6136327,14z/data=!4m8!1m2!2m1!1sMetroplex+Paving!3m4!1s0x864ea5ebc321a8c9:0xfda5e1cfdfe840fe!8m2!3d32.7696812!4d-96.6136327","https://www.google.com/maps/place/Metroplex+Paving/@32.7696812,-96.6136327,13.99z/data=!4m16!1m7!3m6!1s0x864ea5ebc321a8c9:0xfda5e1cfdfe840fe!2sMetroplex+Paving!8m2!3d32.7696812!4d-96.6136327!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea5ebc321a8c9:0xfda5e1cfdfe840fe!8m2!3d32.7696812!4d-96.6136327!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-QE7dPCSKt2Q/AAAAAAAAAAI/AAAAAAAAAAA/dzawFjfPDGg/s44-p-k-no-ns-nd/photo.jpg,-96.6136327,,Metroplex Paving,Metroplex Paving,,,109863202731114015224,https://www.google.com/maps/contrib/109863202731114015224,Metroplex Paving,+1 214-415-1927,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipNC4hwPvH1xJ8HvfLWv7wJRCJF4tH3NSfKVzxzp=w800-h500-k-no,139,ChIJyaghw-ulToYR_kDo38_hpf0,,,75149,,,"Asphalt contractor near Garland, TX",,4.6,,,,,,,Texas,TX,103 Gross Rd,,Paving contractor,America/Chicago,Paving contractor,,True,https://metroplexpavingdallas.com/,{'Wednesday': ['Open 24 hours']},
{},"1029 Northwest Hwy, Garland, TX 75041",False,,OPERATIONAL,,14701751648237364694,Garland,1029 Northwest Highway,Garland,United States,"Metro57 Property Solutions offers precision asphalt and concrete paving services in Dallas, tailored to meet your unique needs with quality and satisfaction guaranteed.",,,,,False,"Metro57 Property Solutions offers precision asphalt and concrete paving services in Dallas, tailored to meet your unique needs with quality and satisfaction guaranteed.",,Metro57 Property Solutions,+1 214-957-9700,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,,TX,America/Chicago,,,75041,United States of America,US,,,0x864c1dfcf6b0cde9:0xcc071d3b1933a5d6,8926c828b4bffff,/g/11hbpkgkf2,32.862946199999996,,,"https://www.google.com/maps/place/Metro57+Property+Solutions/@32.862946199999996,-96.6435137,14z/data=!4m8!1m2!2m1!1sMetro57+Property+Solutions!3m4!1s0x864c1dfcf6b0cde9:0xcc071d3b1933a5d6!8m2!3d32.862946199999996!4d-96.6435137","https://www.google.com/maps/place/Metro57+Property+Solutions/@32.862946199999996,-96.6435137,13.99z/data=!4m16!1m7!3m6!1s0x864c1dfcf6b0cde9:0xcc071d3b1933a5d6!2sMetro57+Property+Solutions!8m2!3d32.862946199999996!4d-96.6435137!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1dfcf6b0cde9:0xcc071d3b1933a5d6!8m2!3d32.862946199999996!4d-96.6435137!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/--Ck9dqAEr80/AAAAAAAAAAI/AAAAAAAAAAA/ouUeiaS2P8U/s44-p-k-no-ns-nd/photo.jpg,-96.6435137,,Metro57 Property Solutions,Metro57 Property Solutions,,,102692933414613150413,https://www.google.com/maps/contrib/102692933414613150413,Metro57 Property Solutions,+1 214-957-9700,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipP6l-nyXkDQzDWizS0XOzRKQF287qjHV8gPM2da=w800-h500-k-no,28,ChIJ6c2w9vwdTIYR1qUzGTsdB8w,,,75041,,,"Asphalt contractor near Garland, TX",,5.0,,,,,,,Texas,TX,1029 Northwest Hwy,,"Asphalt contractor, Concrete contractor",America/Chicago,Asphalt contractor,,True,https://www.metro57.net/,{'Wednesday': ['8AM-5PM']},"Wednesday,8AM,5PM"
{},"8111 Lyndon B Johnson Fwy, Dallas, TX 75240",False,,OPERATIONAL,,12226668392114522494,Dallas,8111 Lyndon B Johnson Freeway,Dallas,United States,"Welcome to Dallas Paving Company Asphalt Paving & Maintenance Solutions for Residential and Commercial Properties Dallas Paving Company is the asphalt paving contractor of choice in Dallas – Fort Worth, since 1968. We provide professional and personali...",,https://facebook.com/dallaspaving,2006.0,,False,"Welcome to Dallas Paving Company Asphalt Paving & Maintenance Solutions for Residential and Commercial Properties Dallas Paving Company is the asphalt paving contractor of choice in Dallas – Fort Worth, since 1968. We provide professional and personali...",,Dallas Paving,+1 972-891-8960,"BANDWIDTH.COM CLEC, LLC - TX",landline,10000000.0,TX,America/Chicago,,dallaspavingtx,75251,United States of America,US,Far North Dallas,,0x864c203944453f0d:0xa9adda1f7a7b897e,8926c829273ffff,/g/1tfb2d9r,32.9256281,,,"https://www.google.com/maps/place/Dallas+Paving+Company/@32.9256281,-96.7664429,14z/data=!4m8!1m2!2m1!1sDallas+Paving+Company!3m4!1s0x864c203944453f0d:0xa9adda1f7a7b897e!8m2!3d32.9256281!4d-96.7664429","https://www.google.com/maps/place/Dallas+Paving+Company/@32.9256281,-96.7664429,13.99z/data=!4m16!1m7!3m6!1s0x864c203944453f0d:0xa9adda1f7a7b897e!2sDallas+Paving+Company!8m2!3d32.9256281!4d-96.7664429!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c203944453f0d:0xa9adda1f7a7b897e!8m2!3d32.9256281!4d-96.7664429!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-UC-aP83FzN0/AAAAAAAAAAI/AAAAAAAAAAA/KfMGVlcNNQ8/s44-p-k-no-ns-nd/photo.jpg,-96.7664429,,Dallas Paving Company,Dallas Paving Company,,,106677596428339470692,https://www.google.com/maps/contrib/106677596428339470692,Dallas Paving Company,+1 972-891-8960,"BANDWIDTH.COM CLEC, LLC - TX",landline,https://lh3.googleusercontent.com/p/AF1QipN5mWMUsF0y1jGZg0WhtSHxL2mPFf-sYgw-6KNh=w800-h500-k-no,10,ChIJDT9FRDkgTIYRfol7eh_arak,,,75240,,,"Asphalt contractor near Garland, TX",,4.8,,,,,,,Texas,TX,8111 Lyndon B Johnson Fwy,,"Asphalt contractor, Paving contractor, Parking lot",America/Chicago,Asphalt contractor,,True,http://www.dallaspavingcompany.com/,{'Wednesday': ['9AM-7PM']},"Wednesday,9AM,7PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"505 Worcester Way, Richardson, TX 75080",False,,OPERATIONAL,,13309131433968368760,Richardson,505 Worcester Way,Richardson,United States,"Richardson Accurate Asphalt is a local asphalt provider in Dallas, Texas. They specialize in asphalt paving, driveways, and seal coating with competitive rates and top-notch customer service.",,,,CONSTRUCTION,False,"Richardson Accurate Asphalt is a local asphalt provider in Dallas, Texas. They specialize in asphalt paving, driveways, and seal coating with competitive rates and top-notch customer service.",,Richardson Accurate Asphalt,,,,,TX,America/Chicago,,,75080,United States of America,US,,,0x864c1f446bcfc215:0xb8b388863eab7c78,8926c82b26fffff,/g/11vkr33rn0,32.9718121,,,"https://www.google.com/maps/place/Richardson+Accurate+Asphalt/@32.9718121,-96.7349699,14z/data=!4m8!1m2!2m1!1sRichardson+Accurate+Asphalt!3m4!1s0x864c1f446bcfc215:0xb8b388863eab7c78!8m2!3d32.9718121!4d-96.7349699","https://www.google.com/maps/place/Richardson+Accurate+Asphalt/@32.9718121,-96.7349699,13.99z/data=!4m16!1m7!3m6!1s0x864c1f446bcfc215:0xb8b388863eab7c78!2sRichardson+Accurate+Asphalt!8m2!3d32.9718121!4d-96.7349699!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1f446bcfc215:0xb8b388863eab7c78!8m2!3d32.9718121!4d-96.7349699!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.7349699,,Richardson Accurate Asphalt,Richardson Accurate Asphalt,,,,,Richardson Accurate Asphalt,+1 469-960-4965,"ONVOY, LLC - TX",fixed line,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rEdoruOafvjzQ29J8AyrSQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=190.23291&pitch=0&thumbfov=100,1,ChIJFcLPa0QfTIYReHyrPoaIs7g,,,75080,,,"Asphalt contractor near Garland, TX",,5.0,,,,,,,Texas,TX,505 Worcester Way,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rEdoruOafvjzQ29J8AyrSQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=190.23291&pitch=0&thumbfov=100,Contractor,America/Chicago,Contractor,,False,https://richardsonasphalt.com/contact/,{'Wednesday': ['8AM-5PM']},"Wednesday,8AM,5PM"
{},"2830 S Jupiter Rd, Garland, TX 75041",False,,OPERATIONAL,,9450016078920851819,Garland,2920 Industrial Lane,Garland,United States,,,,,,False,,,Boardwalk,,,,,TX,America/Chicago,,,75041,United States of America,US,,,0x864ea104ec1e4f01:0x8325338e31cea16b,8926c8299d3ffff,/g/11h37t0ch2,32.881831999999996,,,"https://www.google.com/maps/place/Boardwalk+Paving+%26+Construction%2C+LLC/@32.881831999999996,-96.679633,14z/data=!4m8!1m2!2m1!1sBoardwalk+Paving+%26+Construction%2C+LLC!3m4!1s0x864ea104ec1e4f01:0x8325338e31cea16b!8m2!3d32.881831999999996!4d-96.679633","https://www.google.com/maps/place/Boardwalk+Paving+%26+Construction%2C+LLC/@32.881831999999996,-96.679633,13.99z/data=!4m16!1m7!3m6!1s0x864ea104ec1e4f01:0x8325338e31cea16b!2sBoardwalk+Paving+%26+Construction%2C+LLC!8m2!3d32.881831999999996!4d-96.679633!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea104ec1e4f01:0x8325338e31cea16b!8m2!3d32.881831999999996!4d-96.679633!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-_D-Pnfmv88U/AAAAAAAAAAI/AAAAAAAAAAA/dFppGYDUA70/s44-p-k-no-ns-nd/photo.jpg,-96.679633,,"Boardwalk Paving & Construction, LLC",Boardwalk Paving And Construction,,,118367911731644916680,https://www.google.com/maps/contrib/118367911731644916680,"Boardwalk Paving & Construction, LLC",+1 972-907-1133,,landline,https://lh3.googleusercontent.com/p/AF1QipMHXUhmVCK701QdiBdFYxR5HOTp7rBUOFF1NrdA=w800-h500-k-no,6,ChIJAU8e7AShToYRa6HOMY4zJYM,,,75041,,,"Asphalt contractor near Garland, TX",,4.1,,,,,,,Texas,TX,2830 S Jupiter Rd,,Paving contractor,America/Chicago,Paving contractor,,True,https://www.boardwalkpaving.com/,{'Wednesday': ['8:30AM-5PM']},"Wednesday,8:30AM,5PM"
