about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{},"2401 Hillcrest Ave, Greenville, TX 75402",False,,OPERATIONAL,,7401124845943966460,Greenville,,,,"John Huffman, Jr. is a third-generation garage door man. He brings the energy of a young man and the professionalism and expertise of a seasoned expert.",,,,,,"John Huffman, Jr. is a third-generation garage door man. He brings the energy of a young man and the professionalism and expertise of a seasoned expert.",,handhoverhead.com,,,,,,,,,United States of America,US,,,0x864be52601cf3e3f:0x66b613d5a4cecafc,8926c9d819bffff,/g/12q4wdpmf,33.102942299999995,,,"https://www.google.com/maps/place/H%26H+Overhead+Door/@33.102942299999995,-96.10437499999999,14z/data=!4m8!1m2!2m1!1sH%26H+Overhead+Door!3m4!1s0x864be52601cf3e3f:0x66b613d5a4cecafc!8m2!3d33.102942299999995!4d-96.10437499999999","https://www.google.com/maps/place/H%26H+Overhead+Door/@33.102942299999995,-96.10437499999999,13.99z/data=!4m16!1m7!3m6!1s0x864be52601cf3e3f:0x66b613d5a4cecafc!2sH%26H+Overhead+Door!8m2!3d33.102942299999995!4d-96.10437499999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864be52601cf3e3f:0x66b613d5a4cecafc!8m2!3d33.102942299999995!4d-96.10437499999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-trBl1pjrPrE/AAAAAAAAAAI/AAAAAAAAAAA/wkJZiESC0FY/s44-p-k-no-ns-nd/photo.jpg,-96.10437499999999,,H&H Overhead Door,H And H Overhead Door,,,114037698780592095278,https://www.google.com/maps/contrib/114037698780592095278,H&H Overhead Door,+1 972-302-4970,"T-MOBILE USA, INC.",mobile,https://lh3.googleusercontent.com/p/AF1QipMlipF-B9lgPF7ZPj16C12ZE7QyiA2WF-j2Mari=w800-h500-k-no,27,ChIJPz7PASblS4YR_MrOpNUTtmY,,,75402,,,"Garage door repair near Royse City, TX",,4.9,,,,,,,Texas,TX,2401 Hillcrest Ave,,Garage door supplier,America/Chicago,Garage door supplier,,True,http://www.handhoverhead.com/,{'Wednesday': ['Open 24 hours']},
"{'Accessibility': {'Wheelchair accessible parking lot': True, 'Wheelchair accessible restroom': False, 'Wheelchair accessible seating': True}}","3718 Big A Rd, Rowlett, TX 75089",False,,OPERATIONAL,,560788238105703053,Rowlett,7801 Evening Star Drive,Rowlett,United States,"Complete Overhead Door is a family-owned business in Texas offering residential and commercial roll-up garage doors, installation, repair, and replacement services. With a focus on customer satisfaction, they provide free estimates, same-day service, a...",10.0,https://facebook.com/completeoverhead,2009.0,CONSTRUCTION,False,"Complete Overhead Door is a family-owned business in Texas offering residential and commercial roll-up garage doors, installation, repair, and replacement services. With a focus on customer satisfaction, they provide free estimates, same-day service, a...",https://www.linkedin.com/company/complete-overhead-door,Complete Overhead Door,+1 817-482-1957,,landline,10000000.0,TX,America/Chicago,,75089,United States of America,US,,,0x864c02b627b843d1:0x7c851ee6e81f28d,8926c82f687ffff,/g/11rs1b7ny,32.9094009,,,"https://www.google.com/maps/place/Complete+Overhead+Door%2C+Inc./@32.9094009,-96.567037,14z/data=!4m8!1m2!2m1!1sComplete+Overhead+Door%2C+Inc.!3m4!1s0x864c02b627b843d1:0x7c851ee6e81f28d!8m2!3d32.9094009!4d-96.567037","https://www.google.com/maps/place/Complete+Overhead+Door%2C+Inc./@32.9094009,-96.567037,13.99z/data=!4m16!1m7!3m6!1s0x864c02b627b843d1:0x7c851ee6e81f28d!2sComplete+Overhead+Door%2C+Inc.!8m2!3d32.9094009!4d-96.567037!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c02b627b843d1:0x7c851ee6e81f28d!8m2!3d32.9094009!4d-96.567037!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-U9qv_z4IWk8/AAAAAAAAAAI/AAAAAAAAAAA/cVyC0yswjSw/s44-p-k-no-ns-nd/photo.jpg,-96.567037,,"Complete Overhead Door, Inc.",Complete Overhead Door,,,109019698917677268083,https://www.google.com/maps/contrib/109019698917677268083,"Complete Overhead Door, Inc.",+1 972-412-6069,"BANDWIDTH.COM CLEC, LLC - TX",fixed line,https://lh3.googleusercontent.com/p/AF1QipPOW1qqrcKDtfC_8F0BpQ6bSdO5CqGhCiTuEFb5=w800-h500-k-no,72,ChIJ0UO4J7YCTIYRjfKBbu5RyAc,,,75089,,,"Garage door repair near Royse City, TX",,4.9,,,,,,,Texas,TX,3718 Big A Rd,,"Garage door supplier, Door shop, Door supplier, Spring supplier",America/Chicago,Garage door supplier,,True,https://www.completeoverhead.com/,{'Wednesday': ['8:30AM-4:30PM']},"Wednesday,8:30AM,4:30PM"
{'Other': {'Identifies as Black-owned': True}},"6121 Cedar Ln, Rowlett, TX 75089",False,,OPERATIONAL,,17461866588055952406,Rowlett,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864c0336832c181d:0xf255032518565c16,8926c82a967ffff,/g/11j2zgkd7q,32.914941299999995,,,"https://www.google.com/maps/place/A+Brooks+Garage+Door/@32.914941299999995,-96.5721016,14z/data=!4m8!1m2!2m1!1sA+Brooks+Garage+Door!3m4!1s0x864c0336832c181d:0xf255032518565c16!8m2!3d32.914941299999995!4d-96.5721016","https://www.google.com/maps/place/A+Brooks+Garage+Door/@32.914941299999995,-96.5721016,13.99z/data=!4m16!1m7!3m6!1s0x864c0336832c181d:0xf255032518565c16!2sA+Brooks+Garage+Door!8m2!3d32.914941299999995!4d-96.5721016!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c0336832c181d:0xf255032518565c16!8m2!3d32.914941299999995!4d-96.5721016!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-STEkvZycIpE/AAAAAAAAAAI/AAAAAAAAAAA/6EAGsUlr55s/s44-p-k-no-ns-nd/photo.jpg,-96.5721016,,A Brooks Garage Door,A Brooks Garage Door,,,116319742198235798449,https://www.google.com/maps/contrib/116319742198235798449,A Brooks Garage Door,+1 972-922-9252,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipOgF4Cp8n9Wq03fpzBZYlit8OEPI9s7hTdlipyR=w800-h500-k-no,50,ChIJHRgsgzYDTIYRFlxWGCUDVfI,,,75089,,,"Garage door repair near Rockwall, TX",,4.9,,,,,,,Texas,TX,6121 Cedar Ln,,Garage door supplier,America/Chicago,Garage door supplier,,True,https://abrooksgargedoor.com/,{'Thursday': ['Open 24 hours']},
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","3705 Lakeview Pkwy STE 201, Rowlett, TX 75088",False,,OPERATIONAL,,1807899366642509207,Rowlett,,,,"For the best in Rowlett TX, Garage door repair, you need to hire Rowlett Garage Door. We provide affordable solutions for more homes for less.",,,,,False,"For the best in Rowlett TX, Garage door repair, you need to hire Rowlett Garage Door. We provide affordable solutions for more homes for less.",,Rowlett Garage Door,,,,,,,DoorRowlett,,United States of America,US,,,0x864c03886d7be9b7:0x1916f2e532616597,8926c82f687ffff,/g/11n13h_jbh,32.9081973,,,"https://www.google.com/maps/place/Rowlett+Garage+Door+and+Gates/@32.9081973,-96.5657444,14z/data=!4m8!1m2!2m1!1sRowlett+Garage+Door+and+Gates!3m4!1s0x864c03886d7be9b7:0x1916f2e532616597!8m2!3d32.9081973!4d-96.5657444","https://www.google.com/maps/place/Rowlett+Garage+Door+and+Gates/@32.9081973,-96.5657444,13.99z/data=!4m16!1m7!3m6!1s0x864c03886d7be9b7:0x1916f2e532616597!2sRowlett+Garage+Door+and+Gates!8m2!3d32.9081973!4d-96.5657444!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c03886d7be9b7:0x1916f2e532616597!8m2!3d32.9081973!4d-96.5657444!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-3IkdxPodQh4/AAAAAAAAAAI/AAAAAAAAAAA/O8VpypKRehs/s44-p-k-no-ns-nd/photo.jpg,-96.5657444,,Rowlett Garage Door and Gates,Rowlett Garage Door And Gates,,,109320922143505236570,https://www.google.com/maps/contrib/109320922143505236570,Rowlett Garage Door and Gates,+1 469-920-8704,"TWILIO INTERNATIONAL, INC.",landline,https://lh3.googleusercontent.com/p/AF1QipNaJMkH2RZ3-VqCN-L9vF5Ubbce6g5-vyX0RsKT=w800-h500-k-no,117,ChIJt-l7bYgDTIYRl2VhMuXyFhk,,,75088,,,"Garage door repair near Rockwall, TX",,5.0,,,,,,,Texas,TX,3705 Lakeview Pkwy STE 201,,"Garage door supplier, Contractor, Door supplier, Fence contractor, Garage builder, Repair service",America/Chicago,Garage door supplier,,True,https://www.rowlettgaragedoor.net/%3Futm_campaign%3Dgoogle%26utm_medium%3Dorganic%26utm_source%3Dgoogle_business_profile,{'Thursday': ['Open 24 hours']},
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True, 'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True}}","1629 Smirl Dr Ste. 205, Heath, TX 75032",False,,OPERATIONAL,,3336331793060750012,Heath,650 Beebalm Lane,Garland,United States,"RESIDENTIALGARAGE EXPERTS Professional Garage Repair Serving Dallas-Fort Worth. DALLAS 214.865.7512 FT WORTH 817.406.7658 Schedule Service Today About Company RESIDENTIAL GARAGE AND GATE SERVICE EXPERTS! New Garage Doors, Garage Door & Gate Openers, Re...",,,,,False,"RESIDENTIALGARAGE EXPERTS Professional Garage Repair Serving Dallas-Fort Worth. DALLAS 214.865.7512 FT WORTH 817.406.7658 Schedule Service Today About Company RESIDENTIAL GARAGE AND GATE SERVICE EXPERTS! New Garage Doors, Garage Door & Gate Openers, Re...",,Callwelborngarage,,,,,TX,America/Chicago,,75040,United States of America,US,,,0x864c1de5db17ef3d:0x2e4d0816d23a62bc,8926c82eedbffff,/g/11swpmwxrb,32.861106,,,"https://www.google.com/maps/place/Welborn+Garage+Door+Repair/@32.861106,-96.47184109999999,14z/data=!4m8!1m2!2m1!1sWelborn+Garage+Door+Repair!3m4!1s0x864c1de5db17ef3d:0x2e4d0816d23a62bc!8m2!3d32.861106!4d-96.47184109999999","https://www.google.com/maps/place/Welborn+Garage+Door+Repair/@32.861106,-96.47184109999999,13.99z/data=!4m16!1m7!3m6!1s0x864c1de5db17ef3d:0x2e4d0816d23a62bc!2sWelborn+Garage+Door+Repair!8m2!3d32.861106!4d-96.47184109999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1de5db17ef3d:0x2e4d0816d23a62bc!8m2!3d32.861106!4d-96.47184109999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-Y5Ka8jugUSQ/AAAAAAAAAAI/AAAAAAAAAAA/ZStBPhRw6m8/s44-p-k-no-ns-nd/photo.jpg,-96.47184109999999,,Welborn Garage Door Repair,Welborn Garage Door Repair,,,107360950892323881739,https://www.google.com/maps/contrib/107360950892323881739,Welborn Garage Door Repair,+1 972-347-4125,"ONVOY, LLC - TX",fixed line,https://lh3.googleusercontent.com/p/AF1QipMKGluVXJwBkKL867Vylr6msli9iVaT_DJ6HWqH=w800-h500-k-no,136,ChIJPe8X2-UdTIYRvGI60hYITS4,,,75032,,,"Garage door repair near Rockwall, TX",,4.9,,,,,,,Texas,TX,1629 Smirl Dr Ste. 205,,"Garage door supplier, Fence contractor, Repair service",America/Chicago,Garage door supplier,,True,https://callwelborngarage.com/garage-door-repair-heath/,{'Thursday': ['Open 24 hours']},
{'Accessibility': {'Wheelchair accessible parking lot': True}},"609 Overton Dr, Wylie, TX 75098",False,,OPERATIONAL,,15146592362184425330,Wylie,,,,"Call us today for all your service needs from new garage door installations, garage & gate operator repairs or replacement. We replace broken springs, replace rollers, hinges, cables. Repair off track doors, re-align safety eyes, replace perimeter seal...",,,,,False,"Call us today for all your service needs from new garage door installations, garage & gate operator repairs or replacement. We replace broken springs, replace rollers, hinges, cables. Repair off track doors, re-align safety eyes, replace perimeter seal...",,Wylieohd,,,,,,,,,United States of America,US,,,0x864c05813eaef195:0xd2338180d9a5bf72,8926c82148fffff,/g/11j436msry,33.0232667,,,"https://www.google.com/maps/place/Wylie+Overhead+Garage+Door+Repair+%26+Gate/@33.0232667,-96.55029669999999,14z/data=!4m8!1m2!2m1!1sWylie+Overhead+Garage+Door+Repair+%26+Gate!3m4!1s0x864c05813eaef195:0xd2338180d9a5bf72!8m2!3d33.0232667!4d-96.55029669999999","https://www.google.com/maps/place/Wylie+Overhead+Garage+Door+Repair+%26+Gate/@33.0232667,-96.55029669999999,13.99z/data=!4m16!1m7!3m6!1s0x864c05813eaef195:0xd2338180d9a5bf72!2sWylie+Overhead+Garage+Door+Repair+%26+Gate!8m2!3d33.0232667!4d-96.55029669999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c05813eaef195:0xd2338180d9a5bf72!8m2!3d33.0232667!4d-96.55029669999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-zcXlq20Xkaw/AAAAAAAAAAI/AAAAAAAAAAA/4894m3AmXWM/s44-p-k-no-ns-nd/photo.jpg,-96.55029669999999,,Wylie Overhead Garage Door Repair & Gate,Wylie Overhead Garage Door Repair And Gate,,,106577486976087540467,https://www.google.com/maps/contrib/106577486976087540467,Wylie Overhead Garage Door Repair & Gate,+1 214-882-2734,T-Mobile USA Inc.,mobile,https://lh3.googleusercontent.com/p/AF1QipOCdnE_i5D5A4IFlSKBbNlqX6L5qgr2n71oC3nJ=w800-h500-k-no,128,ChIJlfGuPoEFTIYRcr-l2YCBM9I,,,75098,,,"Garage door repair near Rockwall, TX",,5.0,,,,,,,Texas,TX,609 Overton Dr,,"Garage door supplier, Repair service",America/Chicago,Garage door supplier,,True,http://wylieohd.com/,{'Thursday': ['7:30AM-8PM']},"Thursday,7:30AM,8PM"
"{'Accessibility': {'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True}, 'Other': {'Identifies as veteran-owned': True, 'Identifies as women-owned': True}}","3916 I-30 Frontage Rd, Mesquite, TX 75150",False,,OPERATIONAL,,549814139724276484,Mesquite,3916 Interstate 30,Mesquite,United States,"Tolbert Garage Door is north Texas number one garage door company. Insured, licensed, Great customer service, best prices & FREE ESTIMATES!! When your in need of a Great Garage Door Company you can trust Tolbert`s!!",,,,,False,"Tolbert Garage Door is north Texas number one garage door company. Insured, licensed, Great customer service, best prices & FREE ESTIMATES!! When your in need of a Great Garage Door Company you can trust Tolbert`s!!",,Tolbert Garage Door,,,,,TX,America/Chicago,TEXASDOORSUPPLY,75150,United States of America,US,Town East Estates,,0x864ea8858afec6c7:0x7a1550c0ac0a304,8926cb92307ffff,/g/11c81f5p0h,32.807995,,,"https://www.google.com/maps/place/Tolbert+Garage+Door/@32.807995,-96.6574251,14z/data=!4m8!1m2!2m1!1sTolbert+Garage+Door!3m4!1s0x864ea8858afec6c7:0x7a1550c0ac0a304!8m2!3d32.807995!4d-96.6574251","https://www.google.com/maps/place/Tolbert+Garage+Door/@32.807995,-96.6574251,13.99z/data=!4m16!1m7!3m6!1s0x864ea8858afec6c7:0x7a1550c0ac0a304!2sTolbert+Garage+Door!8m2!3d32.807995!4d-96.6574251!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea8858afec6c7:0x7a1550c0ac0a304!8m2!3d32.807995!4d-96.6574251!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-1R7GxqaPNOQ/AAAAAAAAAAI/AAAAAAAAAAA/MLO_0YJ9SW8/s44-p-k-no-ns-nd/photo.jpg,-96.6574251,,Tolbert Garage Door,Tolbert Garage Door,,,107198802242617743087,https://www.google.com/maps/contrib/107198802242617743087,Tolbert Garage Door,+1 469-909-0956,"BANDWIDTH.COM CLEC, LLC - TX",landline,https://lh3.googleusercontent.com/p/AF1QipOCYYHmlaW3w_6pwWcnV1V12qiEk6cRc4PSfRCA=w800-h500-k-no,6338,ChIJx8b-ioWoToYRBKPACgxVoQc,,,75150,,,"Garage door repair near Rockwall, TX",,5.0,,,,,,,Texas,TX,3916 I-30 Frontage Rd,,"Garage door supplier, Door supplier, Repair service",America/Chicago,Garage door supplier,,True,http://tolbertgaragedoor.com/,{'Thursday': ['Open 24 hours']},
{},"2014 Frances Dr, Garland, TX 75042",False,,OPERATIONAL,,6913392074240906414,Garland,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x887daf3ff0038e07:0x5ff14d767a2154ae,8926c8283afffff,/g/11t29q8ddf,32.913804899999995,,,"https://www.google.com/maps/place/Garland+Garage+Door+Repair/@32.913804899999995,-96.6566083,14z/data=!4m8!1m2!2m1!1sGarland+Garage+Door+Repair!3m4!1s0x887daf3ff0038e07:0x5ff14d767a2154ae!8m2!3d32.913804899999995!4d-96.6566083","https://www.google.com/maps/place/Garland+Garage+Door+Repair/@32.913804899999995,-96.6566083,13.99z/data=!4m16!1m7!3m6!1s0x887daf3ff0038e07:0x5ff14d767a2154ae!2sGarland+Garage+Door+Repair!8m2!3d32.913804899999995!4d-96.6566083!16s%2Fg%2F11ckvg1dmb!3m7!1s0x887daf3ff0038e07:0x5ff14d767a2154ae!8m2!3d32.913804899999995!4d-96.6566083!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.6566083,,Garland Garage Door Repair,Garland Garage Door Repair,,,,,Garland Garage Door Repair,+1 972-327-7016,"USA MOBILITY WIRELESS, INC.",mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoh16z_2tNh5bz9GXfr3RrMMqEzFtaYwiguxjXMn5SlCaYHdvtwzFjfpX7ndRoYEtQz3kXsFyh0UsbXGZJzt3KAG0N0NeCgWYWk6wSVKxI89jItvJ0QT4y8YYspOGw1I6DOglIKtxTnnZr1=w800-h500-k-no,6,ChIJB44D8D-vfYgRrlQhenZN8V8,,,75042,,,"Garage door repair near Garland, TX",,5.0,,,,,,,Texas,TX,2014 Frances Dr,,Garage door supplier,America/Chicago,Garage door supplier,,False,,{'Thursday': ['Open 24 hours']},
{},"337 Oaks Trail Ste 205, Garland, TX 75043",False,,OPERATIONAL,,17366703979402918259,Garland,13548 VARGON ST,Dallas,United States,Supreme Garage Door LLC offers the best garage door repair and services in Texas. We also provide gate repair and installation.Call us at (214) 915-0384.,50.0,,2018.0,,False,Supreme Garage Door LLC offers the best garage door repair and services in Texas. We also provide gate repair and installation.Call us at (214) 915-0384.,,Supreme Garage Door LLC,+1 214-915-0384,"TWILIO INTERNATIONAL, INC.",voip,10000000.0,TX,America/Chicago,sgdllctexas,75006,United States of America,US,,,0x864ea9fbbbe721ff:0xf102ed41abac7973,8926c82d427ffff,/g/11k4v3b312,32.8478941,,,"https://www.google.com/maps/place/Supreme+Garage+Door+Repair/@32.8478941,-96.5724833,14z/data=!4m8!1m2!2m1!1sSupreme+Garage+Door+Repair!3m4!1s0x864ea9fbbbe721ff:0xf102ed41abac7973!8m2!3d32.8478941!4d-96.5724833","https://www.google.com/maps/place/Supreme+Garage+Door+Repair/@32.8478941,-96.5724833,13.99z/data=!4m16!1m7!3m6!1s0x864ea9fbbbe721ff:0xf102ed41abac7973!2sSupreme+Garage+Door+Repair!8m2!3d32.8478941!4d-96.5724833!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea9fbbbe721ff:0xf102ed41abac7973!8m2!3d32.8478941!4d-96.5724833!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-AU9gXiV2cnk/AAAAAAAAAAI/AAAAAAAAAAA/5rY9sv-94OA/s44-p-k-no-ns-nd/photo.jpg,-96.5724833,,Supreme Garage Door Repair,Supreme Garage Door Repair,,,115526237993317556153,https://www.google.com/maps/contrib/115526237993317556153,Supreme Garage Door Repair,+1 469-833-2354,,landline,https://lh3.googleusercontent.com/p/AF1QipNj6bdy3ks3uwfWl8zPu_fbUOULYUHAEblAjx1e=w800-h500-k-no,43,ChIJ_yHnu_upToYRc3msq0HtAvE,,,75043,,,"Garage door repair near Garland, TX",,4.9,,,,,,,Texas,TX,337 Oaks Trail Ste 205,,Garage door supplier,America/Chicago,Garage door supplier,,True,https://www.supremegaragedoortx.com/garland-garage-door-repair/,{'Thursday': ['Open 24 hours']},
{},"333 S Kirby St #139, Garland, TX 75042",False,,OPERATIONAL,,18306976101143850513,Garland,8815 East Windhaven Terrace Trail,Cypress,United States,"Are you asking yourself ‘Which garage door repair near Houston should I opt?’ Then it is us! Garage Door Doctor. Honest, Quality Work – At a Fair Price.",50.0,https://facebook.com/garagedoordr,1992.0,,False,"Are you asking yourself ‘Which garage door repair near Houston should I opt?’ Then it is us! Garage Door Doctor. Honest, Quality Work – At a Fair Price.",,Garage Door Doctor,+1 281-855-9300,"LEVEL 3 COMMUNICATIONS, LLC - ",fixed line,10000000.0,TX,America/Chicago,1garagedoordoc,77433,United States of America,US,,,0x864c1ff1430157b9:0xfe0f71c4fc3eae11,8926c82837bffff,/g/11yjnq8tvb,32.9112976,,,"https://www.google.com/maps/place/Garage+Door+Doctor+Repair/@32.9112976,-96.6776166,14z/data=!4m8!1m2!2m1!1sGarage+Door+Doctor+Repair!3m4!1s0x864c1ff1430157b9:0xfe0f71c4fc3eae11!8m2!3d32.9112976!4d-96.6776166","https://www.google.com/maps/place/Garage+Door+Doctor+Repair/@32.9112976,-96.6776166,13.99z/data=!4m16!1m7!3m6!1s0x864c1ff1430157b9:0xfe0f71c4fc3eae11!2sGarage+Door+Doctor+Repair!8m2!3d32.9112976!4d-96.6776166!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1ff1430157b9:0xfe0f71c4fc3eae11!8m2!3d32.9112976!4d-96.6776166!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-U7V6Gb_Zj0I/AAAAAAAAAAI/AAAAAAAAAAA/cPIDfDirlt4/s44-p-k-no-ns-nd/photo.jpg,-96.6776166,,Garage Door Doctor Repair,Garage Door Doctor Repair,,,105592399879966506417,https://www.google.com/maps/contrib/105592399879966506417,Garage Door Doctor Repair,+1 469-596-6309,,landline,https://lh3.googleusercontent.com/p/AF1QipN6MF1DeJk1Vmwe6TbSEKnikd0qfKd6k4oQ6cmZ=w800-h500-k-no,62,ChIJuVcBQ_EfTIYREa4-_MRxD_4,,,75042,,,"Garage door repair near Garland, TX",,4.8,,,,,,,Texas,TX,333 S Kirby St #139,,"Garage door supplier, Door supplier, Garage builder, Repair service",America/Chicago,Garage door supplier,,True,https://garagedoordoctor.biz/garland-tx-garage-door-repair-installation-near-you/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbpwebsite%5Bgarland%5D,{'Thursday': ['Open 24 hours']},
{'Accessibility': {'Wheelchair accessible parking lot': True}},"629 W Centerville Rd #211A, Garland, TX 75041",False,,OPERATIONAL,,3070094177403875082,Garland,1209 West Carrier Parkway,Grand Prairie,United States,"Garage Door Repair Dallas TX - Service and installation by the most reputable company in the Dallas-Fort Worth TX metro - Veteran. Same day service for Springs, Remotes, openers & parts. Commercial & Residential garage doors & openers - Overhead, LiftM...",10.0,https://facebook.com/vgdteam,2010.0,CONSUMER_SERVICES,False,"Garage Door Repair Dallas TX - Service and installation by the most reputable company in the Dallas-Fort Worth TX metro - Veteran. Same day service for Springs, Remotes, openers & parts. Commercial & Residential garage doors & openers - Overhead, LiftM...",https://www.linkedin.com/company/veteran-garage-door,Veteran Garage Door,+1 972-347-0724,"PEERLESS NETWORK OF TEXAS, LLC",fixed line,10000000.0,TX,America/Chicago,VeteranGD,75204,United States of America,US,,,0x864ea75e967e4a8f:0x2a9b2a6367272f0a,8926c828b43ffff,/g/11h3c3b8v4,32.8635508,,,"https://www.google.com/maps/place/Veteran+Garage+Door+Repair/@32.8635508,-96.64067949999999,14z/data=!4m8!1m2!2m1!1sVeteran+Garage+Door+Repair!3m4!1s0x864ea75e967e4a8f:0x2a9b2a6367272f0a!8m2!3d32.8635508!4d-96.64067949999999","https://www.google.com/maps/place/Veteran+Garage+Door+Repair/@32.8635508,-96.64067949999999,13.99z/data=!4m16!1m7!3m6!1s0x864ea75e967e4a8f:0x2a9b2a6367272f0a!2sVeteran+Garage+Door+Repair!8m2!3d32.8635508!4d-96.64067949999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea75e967e4a8f:0x2a9b2a6367272f0a!8m2!3d32.8635508!4d-96.64067949999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-SwKFhgcrD3Y/AAAAAAAAAAI/AAAAAAAAAAA/G9zkuQIKIwY/s44-p-k-no-ns-nd/photo.jpg,-96.64067949999999,,Veteran Garage Door Repair,Veteran Garage Door Repair,,,102792606077735174177,https://www.google.com/maps/contrib/102792606077735174177,Veteran Garage Door Repair,+1 972-325-5984,"BANDWIDTH.COM CLEC, LLC - TX",fixed line,https://lh3.googleusercontent.com/p/AF1QipNplvsReASgqFNgisptb4WaF2NwWr2MzeVg_p_Q=w800-h500-k-no,561,ChIJj0p-ll6nToYRCi8nZ2Mqmyo,,,75041,,,"Garage door repair near Garland, TX",,4.8,,,,,,,Texas,TX,629 W Centerville Rd #211A,,Garage door supplier,America/Chicago,Garage door supplier,,True,https://veterangaragedoor.com/our-service-area/garage-door-repair-garland-tx/,{'Thursday': ['7AM-9PM']},"Thursday,7AM,9PM"
