name,name_for_emails,subtypes,category,phone,phone.whitepages_phones.lookup_type,phone.whitepages_phones.name,website,address,street,city,state_code,postal_code,rating,reviews,verified,email_1,email_1.emails_validator.status,email_1_full_name,email_1_first_name,email_1_last_name,email_1_title,email_2,email_2.emails_validator.status,phone_1,phone_1.whitepages_phones.lookup_type,phone_1.whitepages_phones.name,phone_1.whitepages_phones.phone_type,phone_2,phone_2.whitepages_phones.lookup_type,facebook,instagram,linkedin,company_insights.employees,company_insights.revenue,company_insights.industry,phone_normalized,niche
Fulgham Hampton Criminal Defense Attorneys,Fulgham Hampton Criminal Defense Attorneys,"Criminal justice attorney, Law firm, Attorney, Legal services, Trial attorney",Criminal justice attorney,+1 817-859-8990,,,https://www.criminalattorneyfortworth.com/%3Futm_campaign%3Dgmbwebsite%26utm_medium%3Dorganic%26utm_source%3Dgoogle,"5407 Basswood Blvd Ste. 113E, Fort Worth, TX 76137",5407 Basswood Blvd Ste. 113E,Fort Worth,TX,76137,4.9,279,True,,,,,,,,,,,,,,,,,,10,1000000,,+18178598990,attorneys
Fulgham Hampton Criminal Defense Attorneys,Fulgham Hampton Criminal Defense Attorneys,"Criminal justice attorney, Law firm, Attorney, Legal services, Trial attorney",Criminal justice attorney,+1 817-859-8990,,,https://www.criminalattorneyfortworth.com/%3Futm_campaign%3Dgmbwebsite%26utm_medium%3Dorganic%26utm_source%3Dgoogle,"5407 Basswood Blvd Ste. 113E, Fort Worth, TX 76137",5407 Basswood Blvd Ste. 113E,Fort Worth,TX,76137,4.9,279,True,,,,,,,,,,,,,,,,,,10,1000000,,+18178598990,attorneys
Fulgham Hampton Criminal Defense Attorneys,Fulgham Hampton Criminal Defense Attorneys,"Criminal justice attorney, Law firm, Attorney, Legal services, Trial attorney",Criminal justice attorney,+1 817-859-8990,,,https://www.criminalattorneyfortworth.com/%3Futm_campaign%3Dgmbwebsite%26utm_medium%3Dorganic%26utm_source%3Dgoogle,"5407 Basswood Blvd Ste. 113E, Fort Worth, TX 76137",5407 Basswood Blvd Ste. 113E,Fort Worth,TX,76137,4.9,279,True,,,,,,,,,,,,,,,,,,10,1000000,,+18178598990,attorneys
Lawyer Andy Platt,Lawyer Andy Platt,"Attorney, Criminal justice attorney",Lawyer,+1 817-877-1700,,,https://lawyerplatt.com/,"3624 W Vickery Blvd, Fort Worth, TX 76107",3624 W Vickery Blvd,Fort Worth,TX,76107,4.7,76,True,,,,,,,,,,,,,,,,,,,,LEGAL_SERVICES,+18178771700,attorneys
Law Office of Daniel Collins,Law Office Of Daniel Collins,"Criminal justice attorney, Attorney, Legal services",Criminal justice attorney,+1 682-444-1004,,,https://www.danielcollinslaw.com/,"4500 Airport Fwy suite 1, Fort Worth, TX 76117",4500 Airport Fwy suite 1,Fort Worth,TX,76117,4.9,127,True,,,,,,,,,,,,,,,,,,,,,+16824441004,attorneys
Bailey & Galyen Attorneys at Law,Bailey And Galyen Attorneys At Law,"Personal injury attorney, Criminal justice attorney, Estate planning attorney, Family law attorney, Immigration attorney, Law firm, Attorney, Legal services, Social security attorney",Personal injury attorney,+1 972-449-1241,,,https://www.thetexasattorney.com/office-locations/dallas/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGBP_Dallas,"2777 N Stemmons Fwy Suite 1150, Dallas, TX 75207",2777 N Stemmons Fwy Suite 1150,Dallas,TX,75207,4.7,898,True,,,,,,,,,,,,,,,,,,200,50000000,LEGAL_SERVICES,+19724491241,attorneys
Bailey & Galyen Attorneys at Law,Bailey And Galyen Attorneys At Law,"Personal injury attorney, Criminal justice attorney, Estate planning attorney, Family law attorney, Immigration attorney, Law firm, Attorney, Legal services, Social security attorney",Personal injury attorney,+1 972-449-1241,,,https://www.thetexasattorney.com/office-locations/dallas/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGBP_Dallas,"2777 N Stemmons Fwy Suite 1150, Dallas, TX 75207",2777 N Stemmons Fwy Suite 1150,Dallas,TX,75207,4.7,898,True,,,,,,,,,,,,,,,,,,200,50000000,LEGAL_SERVICES,+19724491241,attorneys
Bailey & Galyen Attorneys at Law,Bailey And Galyen Attorneys At Law,"Personal injury attorney, Criminal justice attorney, Estate planning attorney, Family law attorney, Immigration attorney, Law firm, Attorney, Legal services, Social security attorney",Personal injury attorney,+1 972-449-1241,,,https://www.thetexasattorney.com/office-locations/dallas/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGBP_Dallas,"2777 N Stemmons Fwy Suite 1150, Dallas, TX 75207",2777 N Stemmons Fwy Suite 1150,Dallas,TX,75207,4.7,898,True,,,,,,,,,,,,,,,,,,200,50000000,LEGAL_SERVICES,+19724491241,attorneys
Expertise.com,Expertise Com,"Consultant, Call center, Advertising agency, Marketing agency",Advertising agency,+1 877-769-7769,,,https://www.expertise.com/,"350 5th Ave 41st floor, New York, NY 10118",350 5th Ave 41st floor,New York,NY,10118,4.4,77,True,,,,,,,,,,,,,,,,,,250,50000000,,+18777697769,attorneys
Expertise.com,Expertise Com,"Consultant, Call center, Advertising agency, Marketing agency",Advertising agency,+1 877-769-7769,,,https://www.expertise.com/,"350 5th Ave 41st floor, New York, NY 10118",350 5th Ave 41st floor,New York,NY,10118,4.4,77,True,,,,,,,,,,,,,,,,,,250,50000000,,+18777697769,attorneys
Expertise.com,Expertise Com,"Consultant, Call center, Advertising agency, Marketing agency",Advertising agency,+1 877-769-7769,,,https://www.expertise.com/,"350 5th Ave 41st floor, New York, NY 10118",350 5th Ave 41st floor,New York,NY,10118,4.4,77,True,,,,,,,,,,,,,,,,,,250,50000000,,+18777697769,attorneys
Anderson Injury Lawyers Fort Worth,Anderson Injury Lawyers Fort Worth,"Personal injury attorney, Law firm, Attorney, Legal services, Trial attorney",Personal injury attorney,+1 817-618-0006,,,https://maafirm.com/fort-worth-personal-injury-lawyer/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb-fort-worth,"1310 W El Paso St, Fort Worth, TX 76102",1310 W El Paso St,Fort Worth,TX,76102,4.9,853,True,,,,,,,,,,,,,,,,,,25,1000000,LAW_PRACTICE,+18176180006,attorneys
Anderson Injury Lawyers Fort Worth,Anderson Injury Lawyers Fort Worth,"Personal injury attorney, Law firm, Attorney, Legal services, Trial attorney",Personal injury attorney,+1 817-618-0006,,,https://maafirm.com/fort-worth-personal-injury-lawyer/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb-fort-worth,"1310 W El Paso St, Fort Worth, TX 76102",1310 W El Paso St,Fort Worth,TX,76102,4.9,853,True,,,,,,,,,,,,,,,,,,25,1000000,LAW_PRACTICE,+18176180006,attorneys
Anderson Injury Lawyers Fort Worth,Anderson Injury Lawyers Fort Worth,"Personal injury attorney, Law firm, Attorney, Legal services, Trial attorney",Personal injury attorney,+1 817-618-0006,,,https://maafirm.com/fort-worth-personal-injury-lawyer/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb-fort-worth,"1310 W El Paso St, Fort Worth, TX 76102",1310 W El Paso St,Fort Worth,TX,76102,4.9,853,True,,,,,,,,,,,,,,,,,,25,1000000,LAW_PRACTICE,+18176180006,attorneys
Veritext Legal Solutions,Veritext Legal Solutions,Court reporter,Court reporter,+1 800-362-2520,,,https://www.veritext.com/newyork/,"7 Times Square # 1604, New York, NY 10036",7 Times Square # 1604,New York,NY,10036,5,2,True,,,,,,,,,,,,,,,,,,5000,1000000,LEGAL_SERVICES,+18003622520,attorneys
Veritext Legal Solutions,Veritext Legal Solutions,Court reporter,Court reporter,+1 800-362-2520,,,https://www.veritext.com/newyork/,"7 Times Square # 1604, New York, NY 10036",7 Times Square # 1604,New York,NY,10036,5,2,True,,,,,,,,,,,,,,,,,,5000,1000000,LEGAL_SERVICES,+18003622520,attorneys
Veritext Legal Solutions,Veritext Legal Solutions,Court reporter,Court reporter,+1 800-362-2520,,,https://www.veritext.com/newyork/,"7 Times Square # 1604, New York, NY 10036",7 Times Square # 1604,New York,NY,10036,5,2,True,,,,,,,,,,,,,,,,,,5000,1000000,LEGAL_SERVICES,+18003622520,attorneys
Bailey & Galyen Attorneys at Law,Bailey And Galyen Attorneys At Law,Personal injury attorney,Personal injury attorney,+1 817-438-2121,,,https://www.thetexasattorney.com/office-locations/fort-worth-summit/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGBP_Fort_Worth,"1300 Summit Ave #650, Fort Worth, TX 76102",1300 Summit Ave #650,Fort Worth,TX,76102,4.7,830,True,,,,,,,,,,,,,,,,,,200,50000000,LEGAL_SERVICES,+18174382121,attorneys
Bailey & Galyen Attorneys at Law,Bailey And Galyen Attorneys At Law,Personal injury attorney,Personal injury attorney,+1 817-438-2121,,,https://www.thetexasattorney.com/office-locations/fort-worth-summit/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGBP_Fort_Worth,"1300 Summit Ave #650, Fort Worth, TX 76102",1300 Summit Ave #650,Fort Worth,TX,76102,4.7,830,True,,,,,,,,,,,,,,,,,,200,50000000,LEGAL_SERVICES,+18174382121,attorneys
Bailey & Galyen Attorneys at Law,Bailey And Galyen Attorneys At Law,Personal injury attorney,Personal injury attorney,+1 817-438-2121,,,https://www.thetexasattorney.com/office-locations/fort-worth-summit/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGBP_Fort_Worth,"1300 Summit Ave #650, Fort Worth, TX 76102",1300 Summit Ave #650,Fort Worth,TX,76102,4.7,830,True,,,,,,,,,,,,,,,,,,200,50000000,LEGAL_SERVICES,+18174382121,attorneys
Anderson Injury Lawyers Dallas,Anderson Injury Lawyers Dallas,"Personal injury attorney, Law firm, Attorney, Legal services, Trial attorney",Personal injury attorney,+1 214-210-1923,,,https://maafirm.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb-dallas,"408 W Eighth St #202, Dallas, TX 75208",408 W Eighth St #202,Dallas,TX,75208,4.9,426,True,,,,,,,,,,,,,,,,,,25,1000000,LAW_PRACTICE,+12142101923,attorneys
Anderson Injury Lawyers Dallas,Anderson Injury Lawyers Dallas,"Personal injury attorney, Law firm, Attorney, Legal services, Trial attorney",Personal injury attorney,+1 214-210-1923,,,https://maafirm.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb-dallas,"408 W Eighth St #202, Dallas, TX 75208",408 W Eighth St #202,Dallas,TX,75208,4.9,426,True,,,,,,,,,,,,,,,,,,25,1000000,LAW_PRACTICE,+12142101923,attorneys
Anderson Injury Lawyers Dallas,Anderson Injury Lawyers Dallas,"Personal injury attorney, Law firm, Attorney, Legal services, Trial attorney",Personal injury attorney,+1 214-210-1923,,,https://maafirm.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb-dallas,"408 W Eighth St #202, Dallas, TX 75208",408 W Eighth St #202,Dallas,TX,75208,4.9,426,True,,,,,,,,,,,,,,,,,,25,1000000,LAW_PRACTICE,+12142101923,attorneys
Dunham & Jones,Dunham And Jones,Criminal justice attorney,Criminal justice attorney,+1 817-888-8888,,,https://www.dunhamlaw.com/tx/fort-worth-criminal-attorneys/,"1110 E Weatherford St, Fort Worth, TX 76102",1110 E Weatherford St,Fort Worth,TX,76102,4.8,1286,True,,,,,,,,,,,,,,,,,,200,1000000,LEGAL_SERVICES,+18178888888,attorneys
Dunham & Jones,Dunham And Jones,Criminal justice attorney,Criminal justice attorney,+1 817-888-8888,,,https://www.dunhamlaw.com/tx/fort-worth-criminal-attorneys/,"1110 E Weatherford St, Fort Worth, TX 76102",1110 E Weatherford St,Fort Worth,TX,76102,4.8,1286,True,,,,,,,,,,,,,,,,,,200,1000000,LEGAL_SERVICES,+18178888888,attorneys
Dunham & Jones,Dunham And Jones,Criminal justice attorney,Criminal justice attorney,+1 817-888-8888,,,https://www.dunhamlaw.com/tx/fort-worth-criminal-attorneys/,"1110 E Weatherford St, Fort Worth, TX 76102",1110 E Weatherford St,Fort Worth,TX,76102,4.8,1286,True,,,,,,,,,,,,,,,,,,200,1000000,LEGAL_SERVICES,+18178888888,attorneys
The Medlin Law Firm,The Medlin Law Firm,"Criminal justice attorney, Trial attorney",Criminal justice attorney,+1 682-204-4117,,,https://www.medlinfirm.com/locations/fort-worth/,"1300 S University Dr #318, Fort Worth, TX 76107",1300 S University Dr #318,Fort Worth,TX,76107,4.9,711,True,,,,,,,,,,,,,,,,,,10,1000000,LEGAL_SERVICES,+16822044117,attorneys
The Medlin Law Firm,The Medlin Law Firm,"Criminal justice attorney, Trial attorney",Criminal justice attorney,+1 682-204-4117,,,https://www.medlinfirm.com/locations/fort-worth/,"1300 S University Dr #318, Fort Worth, TX 76107",1300 S University Dr #318,Fort Worth,TX,76107,4.9,711,True,,,,,,,,,,,,,,,,,,10,1000000,LEGAL_SERVICES,+16822044117,attorneys
The Medlin Law Firm,The Medlin Law Firm,"Criminal justice attorney, Trial attorney",Criminal justice attorney,+1 682-204-4117,,,https://www.medlinfirm.com/locations/fort-worth/,"1300 S University Dr #318, Fort Worth, TX 76107",1300 S University Dr #318,Fort Worth,TX,76107,4.9,711,True,,,,,,,,,,,,,,,,,,10,1000000,LEGAL_SERVICES,+16822044117,attorneys
"Manuel Diaz Law Firm, PC",Manuel Diaz Law Firm Pc,"Law firm, Civil law attorney, Criminal justice attorney, Divorce lawyer, Family law attorney, General practice attorney, Immigration attorney, Legal services, Personal injury attorney",Law firm,+1 855-502-0454,,,http://www.diazlf.com/%3FUTM_campaign%3DGMB,"1100 Macon St, Fort Worth, TX 76102",1100 Macon St,Fort Worth,TX,76102,4.6,887,True,,,,,,,,,,,,,,,,,,10,10000000,,+18555020454,attorneys
"Manuel Diaz Law Firm, PC",Manuel Diaz Law Firm Pc,"Law firm, Civil law attorney, Criminal justice attorney, Divorce lawyer, Family law attorney, General practice attorney, Immigration attorney, Legal services, Personal injury attorney",Law firm,+1 855-502-0454,,,http://www.diazlf.com/%3FUTM_campaign%3DGMB,"1100 Macon St, Fort Worth, TX 76102",1100 Macon St,Fort Worth,TX,76102,4.6,887,True,,,,,,,,,,,,,,,,,,10,10000000,,+18555020454,attorneys
"Manuel Diaz Law Firm, PC",Manuel Diaz Law Firm Pc,"Law firm, Civil law attorney, Criminal justice attorney, Divorce lawyer, Family law attorney, General practice attorney, Immigration attorney, Legal services, Personal injury attorney",Law firm,+1 855-502-0454,,,http://www.diazlf.com/%3FUTM_campaign%3DGMB,"1100 Macon St, Fort Worth, TX 76102",1100 Macon St,Fort Worth,TX,76102,4.6,887,True,,,,,,,,,,,,,,,,,,10,10000000,,+18555020454,attorneys
Patterson Law Group - Fort Worth Personal Injury & Car Accident Lawyers,Patterson Law Group Fort Worth Personal Injury And Car Accident Lawyers,Personal injury attorney,Personal injury attorney,+1 817-774-4835,,,https://pattersonpersonalinjury.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGBP,"2409 Forest Park Blvd, Fort Worth, TX 76110",2409 Forest Park Blvd,Fort Worth,TX,76110,5,437,True,,,,,,,,,,,,,,,,,,25,10000000,,+18177744835,attorneys
Patterson Law Group - Fort Worth Personal Injury & Car Accident Lawyers,Patterson Law Group Fort Worth Personal Injury And Car Accident Lawyers,Personal injury attorney,Personal injury attorney,+1 817-774-4835,,,https://pattersonpersonalinjury.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGBP,"2409 Forest Park Blvd, Fort Worth, TX 76110",2409 Forest Park Blvd,Fort Worth,TX,76110,5,437,True,,,,,,,,,,,,,,,,,,25,10000000,,+18177744835,attorneys
Patterson Law Group - Fort Worth Personal Injury & Car Accident Lawyers,Patterson Law Group Fort Worth Personal Injury And Car Accident Lawyers,Personal injury attorney,Personal injury attorney,+1 817-774-4835,,,https://pattersonpersonalinjury.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGBP,"2409 Forest Park Blvd, Fort Worth, TX 76110",2409 Forest Park Blvd,Fort Worth,TX,76110,5,437,True,,,,,,,,,,,,,,,,,,25,10000000,,+18177744835,attorneys
Montgomery Law,Montgomery Law,"Personal injury attorney, Civil law attorney, Law firm, Attorney, Trial attorney",Personal injury attorney,+1 214-720-6090,,,https://www.montgomeryfirm.com/,"7901 John W. Carpenter Fwy, Dallas, TX 75247",7901 John W. Carpenter Fwy,Dallas,TX,75247,4.7,893,True,,,,,,,,,,,,,,,,,,10,1000000,LEGAL_SERVICES,+12147206090,attorneys
Montgomery Law,Montgomery Law,"Personal injury attorney, Civil law attorney, Law firm, Attorney, Trial attorney",Personal injury attorney,+1 214-720-6090,,,https://www.montgomeryfirm.com/,"7901 John W. Carpenter Fwy, Dallas, TX 75247",7901 John W. Carpenter Fwy,Dallas,TX,75247,4.7,893,True,,,,,,,,,,,,,,,,,,10,1000000,LEGAL_SERVICES,+12147206090,attorneys
Montgomery Law,Montgomery Law,"Personal injury attorney, Civil law attorney, Law firm, Attorney, Trial attorney",Personal injury attorney,+1 214-720-6090,,,https://www.montgomeryfirm.com/,"7901 John W. Carpenter Fwy, Dallas, TX 75247",7901 John W. Carpenter Fwy,Dallas,TX,75247,4.7,893,True,,,,,,,,,,,,,,,,,,10,1000000,LEGAL_SERVICES,+12147206090,attorneys
Fulgham Hampton Criminal Defense Attorneys,Fulgham Hampton Criminal Defense Attorneys,"Criminal justice attorney, Law firm, Attorney, Trial attorney",Criminal justice attorney,+1 817-631-1397,,,https://www.criminalattorneyfortworth.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGBP_Fort%2520Worth_Main_Street,"500 Main St #640, Fort Worth, TX 76102",500 Main St #640,Fort Worth,TX,76102,4.9,89,True,,,,,,,,,,,,,,,,,,10,1000000,,+18176311397,attorneys
Fulgham Hampton Criminal Defense Attorneys,Fulgham Hampton Criminal Defense Attorneys,"Criminal justice attorney, Law firm, Attorney, Trial attorney",Criminal justice attorney,+1 817-631-1397,,,https://www.criminalattorneyfortworth.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGBP_Fort%2520Worth_Main_Street,"500 Main St #640, Fort Worth, TX 76102",500 Main St #640,Fort Worth,TX,76102,4.9,89,True,,,,,,,,,,,,,,,,,,10,1000000,,+18176311397,attorneys
Fulgham Hampton Criminal Defense Attorneys,Fulgham Hampton Criminal Defense Attorneys,"Criminal justice attorney, Law firm, Attorney, Trial attorney",Criminal justice attorney,+1 817-631-1397,,,https://www.criminalattorneyfortworth.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGBP_Fort%2520Worth_Main_Street,"500 Main St #640, Fort Worth, TX 76102",500 Main St #640,Fort Worth,TX,76102,4.9,89,True,,,,,,,,,,,,,,,,,,10,1000000,,+18176311397,attorneys
McDonald Law Firm,Mcdonald Law Firm,"Civil law attorney, Law firm, Attorney, Legal services",Civil law attorney,+1 817-717-5081,,,https://mcdonaldlawfirm.com/,"2501 Parkview Dr Ste 400, Fort Worth, TX 76102",2501 Parkview Dr Ste 400,Fort Worth,TX,76102,4.7,870,True,,,,,,,,,,,,,,,,,,50,10000000,,+18177175081,attorneys
McDonald Law Firm,Mcdonald Law Firm,"Civil law attorney, Law firm, Attorney, Legal services",Civil law attorney,+1 817-717-5081,,,https://mcdonaldlawfirm.com/,"2501 Parkview Dr Ste 400, Fort Worth, TX 76102",2501 Parkview Dr Ste 400,Fort Worth,TX,76102,4.7,870,True,,,,,,,,,,,,,,,,,,50,10000000,,+18177175081,attorneys
McDonald Law Firm,Mcdonald Law Firm,"Civil law attorney, Law firm, Attorney, Legal services",Civil law attorney,+1 817-717-5081,,,https://mcdonaldlawfirm.com/,"2501 Parkview Dr Ste 400, Fort Worth, TX 76102",2501 Parkview Dr Ste 400,Fort Worth,TX,76102,4.7,870,True,,,,,,,,,,,,,,,,,,50,10000000,,+18177175081,attorneys
"Law Office of Patrick J. McLain, PLLC",Law Office Of Patrick J Mclain Pllc,"Criminal justice attorney, Law firm, Attorney, Legal services",Criminal justice attorney,+1 214-238-9392,,,https://www.patrickjmclain.com/,"900 Jackson St Suite 640, Dallas, TX 75202",900 Jackson St Suite 640,Dallas,TX,75202,4.7,113,True,,,,,,,,,,,,,,,,,,10,1000000,LEGAL_SERVICES,+12142389392,attorneys
"Law Office of Patrick J. McLain, PLLC",Law Office Of Patrick J Mclain Pllc,"Criminal justice attorney, Law firm, Attorney, Legal services",Criminal justice attorney,+1 214-238-9392,,,https://www.patrickjmclain.com/,"900 Jackson St Suite 640, Dallas, TX 75202",900 Jackson St Suite 640,Dallas,TX,75202,4.7,113,True,,,,,,,,,,,,,,,,,,10,1000000,LEGAL_SERVICES,+12142389392,attorneys
"Law Office of Patrick J. McLain, PLLC",Law Office Of Patrick J Mclain Pllc,"Criminal justice attorney, Law firm, Attorney, Legal services",Criminal justice attorney,+1 214-238-9392,,,https://www.patrickjmclain.com/,"900 Jackson St Suite 640, Dallas, TX 75202",900 Jackson St Suite 640,Dallas,TX,75202,4.7,113,True,,,,,,,,,,,,,,,,,,10,1000000,LEGAL_SERVICES,+12142389392,attorneys
"Law Offices of Dean Malone, P.C.",Law Offices Of Dean Malone P C,"Personal injury attorney, Law firm, Attorney, Legal services",Personal injury attorney,+1 214-670-9989,,,https://deanmalonelawfirm.com/,"900 Jackson St #730, Dallas, TX 75202",900 Jackson St #730,Dallas,TX,75202,4.8,165,True,,,,,,,,,,,,,,,,,,50,10000000,,+12146709989,attorneys
"Law Offices of Dean Malone, P.C.",Law Offices Of Dean Malone P C,"Personal injury attorney, Law firm, Attorney, Legal services",Personal injury attorney,+1 214-670-9989,,,https://deanmalonelawfirm.com/,"900 Jackson St #730, Dallas, TX 75202",900 Jackson St #730,Dallas,TX,75202,4.8,165,True,,,,,,,,,,,,,,,,,,50,10000000,,+12146709989,attorneys
Corbett & Corbett LLP,Corbett And Corbett,"Law firm, Divorce lawyer, Attorney, Personal injury attorney",Law firm,+1 469-726-2626,,,http://www.corbettfirm.com/,"1910 Pacific Ave STE 6075, Dallas, TX 75201",1910 Pacific Ave STE 6075,Dallas,TX,75201,4.8,42,True,,,,,,,,,,,,,,,,,,10,1000000,LEGAL_SERVICES,+14697262626,attorneys
Corbett & Corbett LLP,Corbett And Corbett,"Law firm, Divorce lawyer, Attorney, Personal injury attorney",Law firm,+1 469-726-2626,,,http://www.corbettfirm.com/,"1910 Pacific Ave STE 6075, Dallas, TX 75201",1910 Pacific Ave STE 6075,Dallas,TX,75201,4.8,42,True,,,,,,,,,,,,,,,,,,10,1000000,LEGAL_SERVICES,+14697262626,attorneys
