name,name_for_emails,subtypes,category,phone,phone.whitepages_phones.lookup_type,phone.whitepages_phones.name,website,address,street,city,state_code,postal_code,rating,reviews,verified,email_1,email_1.emails_validator.status,email_1_full_name,email_1_first_name,email_1_last_name,email_1_title,email_2,email_2.emails_validator.status,phone_1,phone_1.whitepages_phones.lookup_type,phone_1.whitepages_phones.name,phone_1.whitepages_phones.phone_type,phone_2,phone_2.whitepages_phones.lookup_type,facebook,instagram,linkedin,company_insights.employees,company_insights.revenue,company_insights.industry,phone_normalized,niche
ELITE Construction,Elite Construction,"Construction company, Contractor",Construction company,+1 469-669-3902,,,https://eliteconstructionusa.com/,"1412 Main St Suite 2650, Dallas, TX 75202",1412 Main St Suite 2650,Dallas,TX,75202,4.8,19,True,,,,,,,,,,,,,,,,,,,,,+14696693902,general_contractors
ELITE Construction,Elite Construction,"Construction company, Contractor",Construction company,+1 469-669-3902,,,https://eliteconstructionusa.com/,"1412 Main St Suite 2650, Dallas, TX 75202",1412 Main St Suite 2650,Dallas,TX,75202,4.8,19,True,,,,,,,,,,,,,,,,,,,,,+14696693902,general_contractors
ELITE Construction,Elite Construction,"Construction company, Contractor",Construction company,+1 469-669-3902,,,https://eliteconstructionusa.com/,"1412 Main St Suite 2650, Dallas, TX 75202",1412 Main St Suite 2650,Dallas,TX,75202,4.8,19,True,,,,,,,,,,,,,,,,,,,,,+14696693902,general_contractors
Fort Construction,Fort Construction,"General contractor, Construction company",General contractor,+1 817-885-7979,person,Timothy J Norris,https://fortconstruction.com/,"224 E Vickery Blvd, Fort Worth, TX 76104",224 E Vickery Blvd,Fort Worth,TX,76104,4.9,17,True,,,,,,,,,,,,,,,,,,50,1000000,CONSTRUCTION,+18178857979,general_contractors
Fort Construction,Fort Construction,"General contractor, Construction company",General contractor,+1 817-885-7979,person,Timothy J Norris,https://fortconstruction.com/,"224 E Vickery Blvd, Fort Worth, TX 76104",224 E Vickery Blvd,Fort Worth,TX,76104,4.9,17,True,,,,,,,,,,,,,,,,,,50,1000000,CONSTRUCTION,+18178857979,general_contractors
Fort Construction,Fort Construction,"General contractor, Construction company",General contractor,+1 817-885-7979,person,Timothy J Norris,https://fortconstruction.com/,"224 E Vickery Blvd, Fort Worth, TX 76104",224 E Vickery Blvd,Fort Worth,TX,76104,4.9,17,True,,,,,,,,,,,,,,,,,,50,1000000,CONSTRUCTION,+18178857979,general_contractors
Prime Construction & General Contractors LLC,Prime Construction And General Contractors,"Construction company, Roofing contractor",Construction company,+1 972-322-1690,person,Doreatha Ann Lewis,http://primeconstructiongc.com/,"325 North St. Paul Street Suite 3100, Dallas, TX 75201",325 North St. Paul Street Suite 3100,Dallas,TX,75201,5,13,True,,,,,,,,,,,,,,,,,,,,,+19723221690,general_contractors
Prime Construction & General Contractors LLC,Prime Construction And General Contractors,"Construction company, Roofing contractor",Construction company,+1 972-322-1690,person,Doreatha Ann Lewis,http://primeconstructiongc.com/,"325 North St. Paul Street Suite 3100, Dallas, TX 75201",325 North St. Paul Street Suite 3100,Dallas,TX,75201,5,13,True,,,,,,,,,,,,,,,,,,,,,+19723221690,general_contractors
JJ GENERAL CONTRACTOR,Jj General Contractor,"Contractor, Bathroom remodeler, Kitchen remodeler",Contractor,+1 214-213-9249,person,David Melara,http://www.instagram.com/GCJUANVALADEZ,"3517 Esplendor Ave, Irving, TX 75062",3517 Esplendor Ave,Irving,TX,75062,4.9,72,True,,,,,,,,,,,,,,,,,,,,,+12142139249,general_contractors
Dallas construction Bh,Dallas Construction Bh,Construction company,Construction company,+1 505-610-9389,,,https://dallasconstructionbh.com/,"1801 N Pearl St, Dallas, TX 75201",1801 N Pearl St,Dallas,TX,75201,5,22,True,,,,,,,,,,,,,,,,,,,,Construction / Residential Remodeling,+15056109389,general_contractors
Dallas construction Bh,Dallas Construction Bh,Construction company,Construction company,+1 505-610-9389,,,https://dallasconstructionbh.com/,"1801 N Pearl St, Dallas, TX 75201",1801 N Pearl St,Dallas,TX,75201,5,22,True,,,,,,,,,,,,,,,,,,,,Construction / Residential Remodeling,+15056109389,general_contractors
H&R General construction,H And R General Construction,Contractor,Contractor,+1 469-250-4546,person,Norma Elizabeth Diaz,http://hrgeneralconstruction.com/,"4931 Olson Dr, Dallas, TX 75227",4931 Olson Dr,Dallas,TX,75227,4.8,16,True,,,,,,,,,,,,,,,,,,,,,+14692504546,general_contractors
H&R General construction,H And R General Construction,Contractor,Contractor,+1 469-250-4546,person,Norma Elizabeth Diaz,http://hrgeneralconstruction.com/,"4931 Olson Dr, Dallas, TX 75227",4931 Olson Dr,Dallas,TX,75227,4.8,16,True,,,,,,,,,,,,,,,,,,,,,+14692504546,general_contractors
FPI Builders - Commercial General Contractors,Fpi Builders Commercial General Contractors,"General contractor, Construction company",General contractor,+1 817-336-1161,person,Sterling Ross Barnett,https://fpibuilders.com/,"2116 Wenneca Ave, Fort Worth, TX 76102",2116 Wenneca Ave,Fort Worth,TX,76102,4.1,9,True,,,,,,,,,,,,,,,,,,25,10000000,CONSTRUCTION,+18173361161,general_contractors
FPI Builders - Commercial General Contractors,Fpi Builders Commercial General Contractors,"General contractor, Construction company",General contractor,+1 817-336-1161,person,Sterling Ross Barnett,https://fpibuilders.com/,"2116 Wenneca Ave, Fort Worth, TX 76102",2116 Wenneca Ave,Fort Worth,TX,76102,4.1,9,True,,,,,,,,,,,,,,,,,,25,10000000,CONSTRUCTION,+18173361161,general_contractors
FPI Builders - Commercial General Contractors,Fpi Builders Commercial General Contractors,"General contractor, Construction company",General contractor,+1 817-336-1161,person,Sterling Ross Barnett,https://fpibuilders.com/,"2116 Wenneca Ave, Fort Worth, TX 76102",2116 Wenneca Ave,Fort Worth,TX,76102,4.1,9,True,,,,,,,,,,,,,,,,,,25,10000000,CONSTRUCTION,+18173361161,general_contractors
ICO Construction & Remodeling Dallas TX,Ico Construction And Remodeling Dallas Tx,"Kitchen remodeler, Bathroom remodeler, Construction company, General contractor, Remodeler",Kitchen remodeler,+1 214-856-0898,,,https://icodallas.com/areas-served/dallas-tx/,"2525 Elm St, Dallas, TX 75226",2525 Elm St,Dallas,TX,75226,5,55,True,,,,,,,,,,,,,,,,,,,,,+12148560898,general_contractors
ICO Construction & Remodeling Dallas TX,Ico Construction And Remodeling Dallas Tx,"Kitchen remodeler, Bathroom remodeler, Construction company, General contractor, Remodeler",Kitchen remodeler,+1 214-856-0898,,,https://icodallas.com/areas-served/dallas-tx/,"2525 Elm St, Dallas, TX 75226",2525 Elm St,Dallas,TX,75226,5,55,True,,,,,,,,,,,,,,,,,,,,,+12148560898,general_contractors
ICO Construction & Remodeling Dallas TX,Ico Construction And Remodeling Dallas Tx,"Kitchen remodeler, Bathroom remodeler, Construction company, General contractor, Remodeler",Kitchen remodeler,+1 214-856-0898,,,https://icodallas.com/areas-served/dallas-tx/,"2525 Elm St, Dallas, TX 75226",2525 Elm St,Dallas,TX,75226,5,55,True,,,,,,,,,,,,,,,,,,,,,+12148560898,general_contractors
Silverado Construction Services,Silverado Construction Services,"General contractor, Bathroom remodeler, Kitchen remodeler, Remodeler",General contractor,+1 817-992-1104,person,Jacob Erwin Montgomery,http://www.silveradoconstruct.com/,"3860 Washburn Ave, Fort Worth, TX 76107",3860 Washburn Ave,Fort Worth,TX,76107,5,61,True,,,,,,,,,,,,,,,,,,,,,+18179921104,general_contractors
Silverado Construction Services,Silverado Construction Services,"General contractor, Bathroom remodeler, Kitchen remodeler, Remodeler",General contractor,+1 817-992-1104,person,Jacob Erwin Montgomery,http://www.silveradoconstruct.com/,"3860 Washburn Ave, Fort Worth, TX 76107",3860 Washburn Ave,Fort Worth,TX,76107,5,61,True,,,,,,,,,,,,,,,,,,,,,+18179921104,general_contractors
Silverado Construction Services,Silverado Construction Services,"General contractor, Bathroom remodeler, Kitchen remodeler, Remodeler",General contractor,+1 817-992-1104,person,Jacob Erwin Montgomery,http://www.silveradoconstruct.com/,"3860 Washburn Ave, Fort Worth, TX 76107",3860 Washburn Ave,Fort Worth,TX,76107,5,61,True,,,,,,,,,,,,,,,,,,,,,+18179921104,general_contractors
Marshall Construction Company,Marshall Construction Company,"General contractor, Bathroom remodeler, Flooring contractor, Kitchen remodeler, Painter, Remodeler",General contractor,+1 817-731-6363,person,Ronnie G Marshall,https://www.dfwremodelcontractor.com/,"3105 Bonnie Dr, Fort Worth, TX 76116",3105 Bonnie Dr,Fort Worth,TX,76116,4.9,79,True,,,,,,,,,,,,,,,,,,10,1000000,,+18177316363,general_contractors
Texas Built Construction,Texas Built Construction,General contractor,General contractor,+1 972-219-0729,person,Cliff W Campbell,https://txbuiltconstruction.com/,"6777 Camp Bowie Blvd, Fort Worth, TX 76116",6777 Camp Bowie Blvd,Fort Worth,TX,76116,5,7,True,,,,,,,,,,,,,,,,,,10,1000000,,+19722190729,general_contractors
Texas Built Construction,Texas Built Construction,General contractor,General contractor,+1 972-219-0729,person,Cliff W Campbell,https://txbuiltconstruction.com/,"6777 Camp Bowie Blvd, Fort Worth, TX 76116",6777 Camp Bowie Blvd,Fort Worth,TX,76116,5,7,True,,,,,,,,,,,,,,,,,,10,1000000,,+19722190729,general_contractors
Texas Built Construction,Texas Built Construction,General contractor,General contractor,+1 972-219-0729,person,Cliff W Campbell,https://txbuiltconstruction.com/,"6777 Camp Bowie Blvd, Fort Worth, TX 76116",6777 Camp Bowie Blvd,Fort Worth,TX,76116,5,7,True,,,,,,,,,,,,,,,,,,10,1000000,,+19722190729,general_contractors
ON Group Remodeling & Construction,On Group Remodeling And Construction,"General contractor, Bathroom remodeler, Concrete contractor, Construction company, Contractor, Demolition contractor, Flooring contractor, Remodeler, HVAC contractor, Kitchen remodeler",Remodeler,+1 469-324-2888,,,https://ongroupconstructions.com/,"2727 Lyndon B Johnson Fwy #568, Dallas, TX 75234",2727 Lyndon B Johnson Fwy #568,Dallas,TX,75234,5,103,True,,,,,,,,,,,,,,,,,,,,,+14693242888,general_contractors
ON Group Remodeling & Construction,On Group Remodeling And Construction,"General contractor, Bathroom remodeler, Concrete contractor, Construction company, Contractor, Demolition contractor, Flooring contractor, Remodeler, HVAC contractor, Kitchen remodeler",Remodeler,+1 469-324-2888,,,https://ongroupconstructions.com/,"2727 Lyndon B Johnson Fwy #568, Dallas, TX 75234",2727 Lyndon B Johnson Fwy #568,Dallas,TX,75234,5,103,True,,,,,,,,,,,,,,,,,,,,,+14693242888,general_contractors
ON Group Remodeling & Construction,On Group Remodeling And Construction,"General contractor, Bathroom remodeler, Concrete contractor, Construction company, Contractor, Demolition contractor, Flooring contractor, Remodeler, HVAC contractor, Kitchen remodeler",Remodeler,+1 469-324-2888,,,https://ongroupconstructions.com/,"2727 Lyndon B Johnson Fwy #568, Dallas, TX 75234",2727 Lyndon B Johnson Fwy #568,Dallas,TX,75234,5,103,True,,,,,,,,,,,,,,,,,,,,,+14693242888,general_contractors
JNT Construction,Jnt Construction,"General contractor, Building restoration service, Construction company",General contractor,+1 972-885-5053,person,Jorge L Abreu Jr,https://www.jntconstruct.com/,"10860 Switzer Ave Suite 114, Dallas, TX 75238",10860 Switzer Ave Suite 114,Dallas,TX,75238,4.4,152,True,,,,,,,,,,,,,,,,,,50,50000000,CONSTRUCTION,+19728855053,general_contractors
Skanska USA Building,Skanska Usa Building,Construction company,Construction company,+1 917-438-4500,person,Lisa M Dolan,http://www.skanska.com/,"350 5th Ave #37, New York, NY 10118",350 5th Ave #37,New York,NY,10118,4.6,12,True,,,,,,,,,,,,,,,,,,10000,1000000000,CONSTRUCTION,+19174384500,general_contractors
Skanska USA Building,Skanska Usa Building,Construction company,Construction company,+1 917-438-4500,person,Lisa M Dolan,http://www.skanska.com/,"350 5th Ave #37, New York, NY 10118",350 5th Ave #37,New York,NY,10118,4.6,12,True,,,,,,,,,,,,,,,,,,10000,1000000000,CONSTRUCTION,+19174384500,general_contractors
Skanska USA Building,Skanska Usa Building,Construction company,Construction company,+1 917-438-4500,person,Lisa M Dolan,http://www.skanska.com/,"350 5th Ave #37, New York, NY 10118",350 5th Ave #37,New York,NY,10118,4.6,12,True,,,,,,,,,,,,,,,,,,10000,1000000000,CONSTRUCTION,+19174384500,general_contractors
Peerless Construction,Peerless Construction,"General contractor, Custom home builder, Remodeler, Roofing contractor",General contractor,+1 817-507-9692,,,https://peerlessconstruction.org/,"4500 Mercantile Plaza Suite 300, Fort Worth, TX 76137",4500 Mercantile Plaza Suite 300,Fort Worth,TX,76137,4.7,38,True,,,,,,,,,,,,,,,,,,,,,+18175079692,general_contractors
Peerless Construction,Peerless Construction,"General contractor, Custom home builder, Remodeler, Roofing contractor",General contractor,+1 817-507-9692,,,https://peerlessconstruction.org/,"4500 Mercantile Plaza Suite 300, Fort Worth, TX 76137",4500 Mercantile Plaza Suite 300,Fort Worth,TX,76137,4.7,38,True,,,,,,,,,,,,,,,,,,,,,+18175079692,general_contractors
Peerless Construction,Peerless Construction,"General contractor, Custom home builder, Remodeler, Roofing contractor",General contractor,+1 817-507-9692,,,https://peerlessconstruction.org/,"4500 Mercantile Plaza Suite 300, Fort Worth, TX 76137",4500 Mercantile Plaza Suite 300,Fort Worth,TX,76137,4.7,38,True,,,,,,,,,,,,,,,,,,,,,+18175079692,general_contractors
Dallas Finest Construction LLC,Dallas Finest Construction,"Construction company, Bathroom remodeler, Kitchen remodeler, Remodeler, Roofing contractor",Construction company,+1 214-875-7510,person,Mrtin Torres,https://dallasfinestconstruction.com/,"1550 E Missouri Ave, Dallas, TX 75216",1550 E Missouri Ave,Dallas,TX,75216,5,22,True,,,,,,,,,,,,,,,,,,19,6260,"Construction, Commercial & Residential Construction",+12148757510,general_contractors
Reymar Construction,Reymar Construction,General contractor,General contractor,+1 817-535-3451,person,Daniel Luevanos Vasquez Jr,https://www.reymarconstruction.com/,"2010 E Lancaster Ave, Fort Worth, TX 76103",2010 E Lancaster Ave,Fort Worth,TX,76103,4.5,13,True,,,,,,,,,,,,,,,,,,,,,+18175353451,general_contractors
Texas Pro Build Contractors LLC,Texas Pro Build Contractors,"General contractor, Construction company, Fire damage restoration service, Function room facility, Roofing contractor",Roofing contractor,+1 682-556-6572,person,Manuel A Teran,http://www.texasprobuild.net/,"7421 Ranger Way, Fort Worth, TX 76133",7421 Ranger Way,Fort Worth,TX,76133,4.9,114,True,,,,,,,,,,,,,,,,,,,,RETAIL,+16825566572,general_contractors
Texas Pro Build Contractors LLC,Texas Pro Build Contractors,"General contractor, Construction company, Fire damage restoration service, Function room facility, Roofing contractor",Roofing contractor,+1 682-556-6572,person,Manuel A Teran,http://www.texasprobuild.net/,"7421 Ranger Way, Fort Worth, TX 76133",7421 Ranger Way,Fort Worth,TX,76133,4.9,114,True,,,,,,,,,,,,,,,,,,,,RETAIL,+16825566572,general_contractors
Horizon General Contractors Inc,Horizon General Contractors,General contractor,General contractor,+1 817-244-7730,person,David Scott Turner,http://www.horizongc.com/,"7315 W Elizabeth Ln, Fort Worth, TX 76116",7315 W Elizabeth Ln,Fort Worth,TX,76116,5,4,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18172447730,general_contractors
Horizon General Contractors Inc,Horizon General Contractors,General contractor,General contractor,+1 817-244-7730,person,David Scott Turner,http://www.horizongc.com/,"7315 W Elizabeth Ln, Fort Worth, TX 76116",7315 W Elizabeth Ln,Fort Worth,TX,76116,5,4,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18172447730,general_contractors
Horizon General Contractors Inc,Horizon General Contractors,General contractor,General contractor,+1 817-244-7730,person,David Scott Turner,http://www.horizongc.com/,"7315 W Elizabeth Ln, Fort Worth, TX 76116",7315 W Elizabeth Ln,Fort Worth,TX,76116,5,4,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18172447730,general_contractors
Luna general Contractors,Luna General Contractors,"General contractor, Bathroom remodeler, Carpenter, Dry wall contractor, Flooring contractor, Kitchen remodeler, Painter, Roofing contractor, Steel framework contractor, Window installation service",General contractor,+1 817-784-5998,,,https://lunageneralcontractors.com/,"4906 Red River Trail, Grand Prairie, TX 75052",4906 Red River Trail,Grand Prairie,TX,75052,5,29,True,,,,,,,,,,,,,,,,,,,,Construction/General Contractor,+18177845998,general_contractors
P B General Contractors,P B General Contractors,Contractor,Contractor,+1 817-235-1651,business,Pb General Contractor,http://www.pbgeneralcontractors.com/,"6387 Camp Bowie Blvd, Fort Worth, TX 76116",6387 Camp Bowie Blvd,Fort Worth,TX,76116,5,1,True,,,,,,,,,,,,,,,,,,,,,+18172351651,general_contractors
P B General Contractors,P B General Contractors,Contractor,Contractor,+1 817-235-1651,business,Pb General Contractor,http://www.pbgeneralcontractors.com/,"6387 Camp Bowie Blvd, Fort Worth, TX 76116",6387 Camp Bowie Blvd,Fort Worth,TX,76116,5,1,True,,,,,,,,,,,,,,,,,,,,,+18172351651,general_contractors
P B General Contractors,P B General Contractors,Contractor,Contractor,+1 817-235-1651,business,Pb General Contractor,http://www.pbgeneralcontractors.com/,"6387 Camp Bowie Blvd, Fort Worth, TX 76116",6387 Camp Bowie Blvd,Fort Worth,TX,76116,5,1,True,,,,,,,,,,,,,,,,,,,,,+18172351651,general_contractors
"Golden Rule General Contracting | Fort Worth, Texas",Golden Rule General Contracting | Fort Worth Texas,"General contractor, Bathroom remodeler, Construction company, Contractor, Dry wall contractor, Roofing contractor, Remodeler, Water damage restoration service, Window installation service",Roofing contractor,+1 817-516-5153,person,Cynthia A Mcdonald,https://goldenrulegc.com/,"5405 Wilson Rd, Fort Worth, TX 76140",5405 Wilson Rd,Fort Worth,TX,76140,4.7,65,True,,,,,,,,,,,,,,,,,,10,1000000,,+18175165153,general_contractors
"Golden Rule General Contracting | Fort Worth, Texas",Golden Rule General Contracting | Fort Worth Texas,"General contractor, Bathroom remodeler, Construction company, Contractor, Dry wall contractor, Roofing contractor, Remodeler, Water damage restoration service, Window installation service",Roofing contractor,+1 817-516-5153,person,Cynthia A Mcdonald,https://goldenrulegc.com/,"5405 Wilson Rd, Fort Worth, TX 76140",5405 Wilson Rd,Fort Worth,TX,76140,4.7,65,True,,,,,,,,,,,,,,,,,,10,1000000,,+18175165153,general_contractors
"Golden Rule General Contracting | Fort Worth, Texas",Golden Rule General Contracting | Fort Worth Texas,"General contractor, Bathroom remodeler, Construction company, Contractor, Dry wall contractor, Roofing contractor, Remodeler, Water damage restoration service, Window installation service",Roofing contractor,+1 817-516-5153,person,Cynthia A Mcdonald,https://goldenrulegc.com/,"5405 Wilson Rd, Fort Worth, TX 76140",5405 Wilson Rd,Fort Worth,TX,76140,4.7,65,True,,,,,,,,,,,,,,,,,,10,1000000,,+18175165153,general_contractors
Palm Construction Dallas,Palm Construction Dallas,General contractor,General contractor,+1 214-984-9228,person,Kendra Brumfield,https://www.palmconstructiontx.com/,"320 Decker Dr Ste 4, Irving, TX 75062",320 Decker Dr Ste 4,Irving,TX,75062,4.5,26,True,,,,,,,,,,,,,,,,,,,,,+12149849228,general_contractors
Palm Construction Dallas,Palm Construction Dallas,General contractor,General contractor,+1 214-984-9228,person,Kendra Brumfield,https://www.palmconstructiontx.com/,"320 Decker Dr Ste 4, Irving, TX 75062",320 Decker Dr Ste 4,Irving,TX,75062,4.5,26,True,,,,,,,,,,,,,,,,,,,,,+12149849228,general_contractors
Palm Construction Dallas,Palm Construction Dallas,General contractor,General contractor,+1 214-984-9228,person,Kendra Brumfield,https://www.palmconstructiontx.com/,"320 Decker Dr Ste 4, Irving, TX 75062",320 Decker Dr Ste 4,Irving,TX,75062,4.5,26,True,,,,,,,,,,,,,,,,,,,,,+12149849228,general_contractors
Make Me Construction,Make Me Construction,"General contractor, Bathroom remodeler, Contractor, Deck builder, Fence contractor, Kitchen remodeler, Remodeler, Roofing contractor, Siding contractor",General contractor,+1 682-222-6511,business,Make Me Construction,https://www.makemeconstruction.com/,"2644 Gravel Dr, Fort Worth, TX 76118",2644 Gravel Dr,Fort Worth,TX,76118,4.7,44,True,,,,,,,,,,,,,,,,,,50,10000000,,+16822226511,general_contractors
Patriot Construction DFW,Patriot Construction Dfw,Roofing contractor,Roofing contractor,+1 469-514-2917,person,Eric L Pieper,http://www.patriotconstructiondfw.com/,"13025 Harmon Rd #603, Fort Worth, TX 76177",13025 Harmon Rd #603,Fort Worth,TX,76177,4.7,45,True,,,,,,,,,,,,,,,,,,,,,+14695142917,general_contractors
Patriot Construction DFW,Patriot Construction Dfw,Roofing contractor,Roofing contractor,+1 469-514-2917,person,Eric L Pieper,http://www.patriotconstructiondfw.com/,"13025 Harmon Rd #603, Fort Worth, TX 76177",13025 Harmon Rd #603,Fort Worth,TX,76177,4.7,45,True,,,,,,,,,,,,,,,,,,,,,+14695142917,general_contractors
Patriot Construction DFW,Patriot Construction Dfw,Roofing contractor,Roofing contractor,+1 469-514-2917,person,Eric L Pieper,http://www.patriotconstructiondfw.com/,"13025 Harmon Rd #603, Fort Worth, TX 76177",13025 Harmon Rd #603,Fort Worth,TX,76177,4.7,45,True,,,,,,,,,,,,,,,,,,,,,+14695142917,general_contractors
SCS Contracting & Remodeling,Scs Contracting And Remodeling,"Bathroom remodeler, General contractor, Kitchen remodeler, Remodeler",Bathroom remodeler,+1 469-456-8833,person,Sean P Feazell,https://scscontractingandremodelingdfw.com/,"6405 Brentwood Stair Rd Suite 108, Fort Worth, TX 76112",6405 Brentwood Stair Rd Suite 108,Fort Worth,TX,76112,4.9,89,True,,,,,,,,,,,,,,,,,,,,,+14694568833,general_contractors
Contractors Inc,Contractors,Construction company,Construction company,+1 972-947-2226,,,https://contractorsinc.com/locations/dallas/,"2553 Gravel Dr, Fort Worth, TX 76118",2553 Gravel Dr,Fort Worth,TX,76118,5,1,True,,,,,,,,,,,,,,,,,,500,10000000,CONSTRUCTION,+19729472226,general_contractors
Contractors Inc,Contractors,Construction company,Construction company,+1 972-947-2226,,,https://contractorsinc.com/locations/dallas/,"2553 Gravel Dr, Fort Worth, TX 76118",2553 Gravel Dr,Fort Worth,TX,76118,5,1,True,,,,,,,,,,,,,,,,,,500,10000000,CONSTRUCTION,+19729472226,general_contractors
Contractors Inc,Contractors,Construction company,Construction company,+1 972-947-2226,,,https://contractorsinc.com/locations/dallas/,"2553 Gravel Dr, Fort Worth, TX 76118",2553 Gravel Dr,Fort Worth,TX,76118,5,1,True,,,,,,,,,,,,,,,,,,500,10000000,CONSTRUCTION,+19729472226,general_contractors
Clear Fork Construction Inc.,Clear Fork Construction,Construction company,Construction company,+1 817-244-4911,person,Lance W Usrey,https://clearforkconstruction.com/,"6630 Corporation Pkwy #220, Fort Worth, TX 76126",6630 Corporation Pkwy #220,Fort Worth,TX,76126,4.4,5,True,,,,,,,,,,,,,,,,,,10,10000000,,+18172444911,general_contractors
Wall Street General Contractors,Wall Street General Contractors,Roofing contractor,Roofing contractor,+1 469-420-0450,,,http://www.wallstreetgc.com/,"5700 W Plano Pkwy Suite 1000 J, Plano, TX 75093",5700 W Plano Pkwy Suite 1000 J,Plano,TX,75093,4.9,33,True,,,,,,,,,,,,,,,,,,,,CONSTRUCTION,+14694200450,general_contractors
Wall Street General Contractors,Wall Street General Contractors,Roofing contractor,Roofing contractor,+1 469-420-0450,,,http://www.wallstreetgc.com/,"5700 W Plano Pkwy Suite 1000 J, Plano, TX 75093",5700 W Plano Pkwy Suite 1000 J,Plano,TX,75093,4.9,33,True,,,,,,,,,,,,,,,,,,,,CONSTRUCTION,+14694200450,general_contractors
