about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{'Accessibility': {'Wheelchair accessible parking lot': True}},"1934 Copper St, Garland, TX 75042",False,,OPERATIONAL,,17476775239631842946,Garland,768 West 100 South,Provo,United States,"Legacy Contractors was founded by Rodolfo Martinez and Edwin Sosa. Our more than twenty five years of experience in the Multi-family Management and Renovations Industry make us uniquely capable to meet the needs of our Clients from conception to completion. Our List of Services shows our knowledge in all phases of our industry. We are based in the Dallas Texas area, but are just as capable anywhere. We are members of the Apartment Association of Greater Dallas, and the Apartment Association of Tarrant County. We are Compliance Depot Certified.",50.0,,,REAL_ESTATE,False,"Legacy Contractors was founded by Rodolfo Martinez and Edwin Sosa. Our more than twenty five years of experience in the Multi-family Management and Renovations Industry make us uniquely capable to meet the needs of our Clients from conception to completion. Our List of Services shows our knowledge in all phases of our industry. We are based in the Dallas Texas area, but are just as capable anywhere. We are members of the Apartment Association of Greater Dallas, and the Apartment Association of Tarrant County. We are Compliance Depot Certified.",https://www.linkedin.com/company/legacy-contractors,Legacy Contractors,+1 972-381-8300,,landline,1000000.0,UT,America/Denver,,84601,United States of America,US,,,0x864c1d024b483203:0xf289fa7c09992e82,8926c8283afffff,/g/11ww8s2fkj,32.9118498,,,"https://www.google.com/maps/place/Legacy+Contractors/@32.9118498,-96.6583544,14z/data=!4m8!1m2!2m1!1sLegacy+Contractors!3m4!1s0x864c1d024b483203:0xf289fa7c09992e82!8m2!3d32.9118498!4d-96.6583544","https://www.google.com/maps/place/Legacy+Contractors/@32.9118498,-96.6583544,13.99z/data=!4m16!1m7!3m6!1s0x864c1d024b483203:0xf289fa7c09992e82!2sLegacy+Contractors!8m2!3d32.9118498!4d-96.6583544!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1d024b483203:0xf289fa7c09992e82!8m2!3d32.9118498!4d-96.6583544!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-7_qYX6E_Mjc/AAAAAAAAAAI/AAAAAAAAAAA/VwqdUEyTIWc/s44-p-k-no-ns-nd/photo.jpg,-96.6583544,,Legacy Contractors,Legacy Contractors,,,101493794193948744863,https://www.google.com/maps/contrib/101493794193948744863,Legacy Contractors,+1 972-381-8300,,landline,https://lh3.googleusercontent.com/p/AF1QipNkJe7aTK-AjJmAB5_GrgzOXjzoRz0uFr_M0gkX=w800-h500-k-no,7,ChIJAzJISwIdTIYRgi6ZCXz6ifI,,,75042,,,"General contractor near Garland, TX",,5.0,,,,,,,Texas,TX,1934 Copper St,,General contractor,America/Chicago,General contractor,,True,https://www.legacy-contractors.net/,{'Thursday': ['8:30AM-5:30PM']},"Thursday,8:30AM,5:30PM"
{},"406 S Yale Dr, Garland, TX 75042",False,,OPERATIONAL,,13200498291056630188,Garland,406 South Yale Drive,Garland,United States,Dallas General Contractors The Painter Family has provided quality customer service to Residential and Commercial Property Owners/Managers for over 90 years. 24-Hour Emergency Service Contact Us (972) 437-0909 Water Damage Restoration Storm Damage Rest...,50.0,,,CONSTRUCTION,False,Dallas General Contractors The Painter Family has provided quality customer service to Residential and Commercial Property Owners/Managers for over 90 years. 24-Hour Emergency Service Contact Us (972) 437-0909 Water Damage Restoration Storm Damage Rest...,https://www.linkedin.com/company/classic-construction-and-restoration-inc.,Classic Construction,9724370909,"NEW CINGULAR WIRELESS PCS, LLC",landline,50000000.0,TX,America/Chicago,Classic_Constr,75042,United States of America,US,,,0x864c1e5927ab37a3:0xb7319741a894d9ac,8926c829c13ffff,/g/1tcwlz95,32.9102538,,,"https://www.google.com/maps/place/Classic+Construction/@32.9102538,-96.69190449999999,14z/data=!4m8!1m2!2m1!1sClassic+Construction!3m4!1s0x864c1e5927ab37a3:0xb7319741a894d9ac!8m2!3d32.9102538!4d-96.69190449999999","https://www.google.com/maps/place/Classic+Construction/@32.9102538,-96.69190449999999,13.99z/data=!4m16!1m7!3m6!1s0x864c1e5927ab37a3:0xb7319741a894d9ac!2sClassic+Construction!8m2!3d32.9102538!4d-96.69190449999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1e5927ab37a3:0xb7319741a894d9ac!8m2!3d32.9102538!4d-96.69190449999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-sCp2XkaMmYA/AAAAAAAAAAI/AAAAAAAAAAA/pLXrMIqfYLs/s44-p-k-no-ns-nd/photo.jpg,-96.69190449999999,,Classic Construction,Classic Construction,,[{'online_service_hours': {'Thursday': 'Open 24 hours'}}],108371215466974975814,https://www.google.com/maps/contrib/108371215466974975814,Classic Construction,+1 972-437-0909,"NEW CINGULAR WIRELESS PCS, LLC",landline,https://lh3.googleusercontent.com/p/AF1QipOrJYws4nhQi4qu0ttwN1-1AN_OAv4_fqX0IBLw=w800-h500-k-no,121,ChIJozerJ1keTIYRrNmUqEGXMbc,,,75042,,,"General contractor near Garland, TX",,4.2,,,,,,,Texas,TX,406 S Yale Dr,,"General contractor, Building restoration service, Concrete contractor, Construction company, Fire damage restoration service, Flooring contractor, Interior construction contractor, Property maintenance, Roofing contractor, Water damage restoration service",America/Chicago,General contractor,,True,https://classicconstruction.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{},"3009 Apollo Rd, Garland, TX 75044",False,,OPERATIONAL,,16899265890266452546,Garland,,,,,,,,,,,,davisroofing.online,,,,,,,,,United States of America,US,"Apollo, Arapaho & Camelot",,0x864c1f4737f9252f:0xea8640ca82351242,8926c8286a7ffff,/g/11vxycwfsq,32.9517966,,,"https://www.google.com/maps/place/Davis+%26+Sons+Roofing+%26+Construction/@32.9517966,-96.6743728,14z/data=!4m8!1m2!2m1!1sDavis+%26+Sons+Roofing+%26+Construction!3m4!1s0x864c1f4737f9252f:0xea8640ca82351242!8m2!3d32.9517966!4d-96.6743728","https://www.google.com/maps/place/Davis+%26+Sons+Roofing+%26+Construction/@32.9517966,-96.6743728,13.99z/data=!4m16!1m7!3m6!1s0x864c1f4737f9252f:0xea8640ca82351242!2sDavis+%26+Sons+Roofing+%26+Construction!8m2!3d32.9517966!4d-96.6743728!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1f4737f9252f:0xea8640ca82351242!8m2!3d32.9517966!4d-96.6743728!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-SP-BTOTwiJI/AAAAAAAAAAI/AAAAAAAAAAA/XTjWVECFoRA/s44-p-k-no-ns-nd/photo.jpg,-96.6743728,,Davis & Sons Roofing & Construction,Davis And Sons Roofing And Construction,,,105870335983664270876,https://www.google.com/maps/contrib/105870335983664270876,Davis & Sons Roofing & Construction,+1 469-472-2420,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo4g9lgOuSKiv6xb1Dt5kZjY1iI6qvgiugnAgx2KjhXA8qQqQtRlJ6z3iu84bEQFziL4n0xewiuxF9ZTNI5iwoXrm4egL_LKUUd2e9TJ_GDQpivHdLwfFsM6xAAozgyC-CwlRE9aVpJL-do=w800-h500-k-no,29,ChIJLyX5N0cfTIYRQhI1gspAhuo,,,75044,,,"General contractor near Garland, TX",,4.9,,,,,,,Texas,TX,3009 Apollo Rd,,Roofing contractor,America/Chicago,Roofing contractor,,True,https://davisroofing.online/garland,{'Thursday': ['Open 24 hours']},
{'Accessibility': {'Wheelchair accessible parking lot': True}},"2305 Executive Dr, Garland, TX 75041",False,,OPERATIONAL,,13487372668679634266,Garland,2305 Executive Drive,Garland,United States,"Best Commercial General Contractors Dallas, TX since 2004. Choose MECA CONSTRUCTION COMPANY. Commercial Construction, Commercial Builders Dallas, TX. Serving the retail and restaurant industries and more! Pre-Construction, Management, General Contracti...",,,,,False,"Best Commercial General Contractors Dallas, TX since 2004. Choose MECA CONSTRUCTION COMPANY. Commercial Construction, Commercial Builders Dallas, TX. Serving the retail and restaurant industries and more! Pre-Construction, Management, General Contracti...",,Mecaconstruction,,,,,TX,America/Chicago,,75041,United States of America,US,,,0x864c1e321cf70d49:0xbb2cc5fba5f63d5a,8926c829d4fffff,/g/11cmy4cpxs,32.8896502,,,"https://www.google.com/maps/place/Meca+Construction+Co.%2C+Inc/@32.8896502,-96.6817951,14z/data=!4m8!1m2!2m1!1sMeca+Construction+Co.%2C+Inc!3m4!1s0x864c1e321cf70d49:0xbb2cc5fba5f63d5a!8m2!3d32.8896502!4d-96.6817951","https://www.google.com/maps/place/Meca+Construction+Co.%2C+Inc/@32.8896502,-96.6817951,13.99z/data=!4m16!1m7!3m6!1s0x864c1e321cf70d49:0xbb2cc5fba5f63d5a!2sMeca+Construction+Co.%2C+Inc!8m2!3d32.8896502!4d-96.6817951!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1e321cf70d49:0xbb2cc5fba5f63d5a!8m2!3d32.8896502!4d-96.6817951!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.6817951,,"Meca Construction Co., Inc",Meca Construction,,,,,"Meca Construction Co., Inc",+1 972-276-5323,"LEVEL 3 COMMUNICATIONS, LLC - ",fixed line,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r63mYzs9jaBNf1A4NlajQw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=267.9759&pitch=0&thumbfov=100,1,ChIJSQ33HDIeTIYRWj32pfvFLLs,,,75041,,,"General contractor near Garland, TX",,4.5,,,,,,,Texas,TX,2305 Executive Dr,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r63mYzs9jaBNf1A4NlajQw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=267.9759&pitch=0&thumbfov=100,Construction company,America/Chicago,Construction company,,False,https://www.mecacon.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"1917 Copper St, Garland, TX 75042",False,,OPERATIONAL,,6643879165036940596,Garland,1917 Copper Street,Garland,United States,"Builder Services Company is a hardscape contractor specializing in the installation and design of large scope retaining walls. They also offer a wide range of services including site concrete, interlocking paver systems, synthetic turf, site furnishing...",50.0,,1997.0,CONSTRUCTION,False,"Builder Services Company is a hardscape contractor specializing in the installation and design of large scope retaining walls. They also offer a wide range of services including site concrete, interlocking paver systems, synthetic turf, site furnishing...",https://www.linkedin.com/company/builder-services-co,Builder Services,,,,10000000.0,TX,America/Chicago,,75042,United States of America,US,,,0x864c1dfb50e77ca5:0x5c33cce65aa54d34,8926c8283afffff,/g/11by_dxcgm,32.9124473,,,"https://www.google.com/maps/place/Builder+Services+Company/@32.9124473,-96.6580492,14z/data=!4m8!1m2!2m1!1sBuilder+Services+Company!3m4!1s0x864c1dfb50e77ca5:0x5c33cce65aa54d34!8m2!3d32.9124473!4d-96.6580492","https://www.google.com/maps/place/Builder+Services+Company/@32.9124473,-96.6580492,13.99z/data=!4m16!1m7!3m6!1s0x864c1dfb50e77ca5:0x5c33cce65aa54d34!2sBuilder+Services+Company!8m2!3d32.9124473!4d-96.6580492!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1dfb50e77ca5:0x5c33cce65aa54d34!8m2!3d32.9124473!4d-96.6580492!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-x0Y9sSBbo4k/AAAAAAAAAAI/AAAAAAAAAAA/fFUxidrVIBA/s44-p-k-no-ns-nd/photo.jpg,-96.6580492,,Builder Services Company,Builder Services Company,,,101201200722555176882,https://www.google.com/maps/contrib/101201200722555176882,Builder Services Company,+1 972-840-8399,"BANDWIDTH.COM CLEC, LLC - TX",landline,https://lh3.googleusercontent.com/p/AF1QipPfFCMMJNFX00zyvURy1HWNkYonkA1mCWUAQfGD=w800-h500-k-no,9,ChIJpXznUPsdTIYRNE2lWubMM1w,,,75042,,,"General contractor near Garland, TX",,4.4,,,,,,,Texas,TX,1917 Copper St,,Construction company,America/Chicago,Construction company,,True,https://www.builderservicesco.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{},"2018 Merrimac Trail, Garland, TX 75043",False,,OPERATIONAL,,2434069067339622227,Garland,,,,"At Metroplex Handyman, we're proud to serve the residents of DFW 😃 To learn more DM me here or visit my website",,,,,False,"At Metroplex Handyman, we're proud to serve the residents of DFW 😃 To learn more DM me here or visit my website",,All Metroplex Handyman,,,,,,,mtrplxhandyman,,United States of America,US,,,0x864ea7b97a3e257d:0x21c78ceba58b6753,8926c8288afffff,/g/11j3s1sdls,32.883662099999995,,,"https://www.google.com/maps/place/All+Metroplex+handyman/@32.883662099999995,-96.614269,14z/data=!4m8!1m2!2m1!1sAll+Metroplex+handyman!3m4!1s0x864ea7b97a3e257d:0x21c78ceba58b6753!8m2!3d32.883662099999995!4d-96.614269","https://www.google.com/maps/place/All+Metroplex+handyman/@32.883662099999995,-96.614269,13.99z/data=!4m16!1m7!3m6!1s0x864ea7b97a3e257d:0x21c78ceba58b6753!2sAll+Metroplex+handyman!8m2!3d32.883662099999995!4d-96.614269!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea7b97a3e257d:0x21c78ceba58b6753!8m2!3d32.883662099999995!4d-96.614269!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-s3OaDxQ_sZc/AAAAAAAAAAI/AAAAAAAAAAA/0iqN2Nn-jZE/s44-p-k-no-ns-nd/photo.jpg,-96.614269,,All Metroplex handyman,All Metroplex Handyman,,,105783334763680516250,https://www.google.com/maps/contrib/105783334763680516250,All Metroplex handyman,+1 469-628-2804,"T-MOBILE USA, INC.",mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxP4kR6nh6gjXAYnWeFFIw6w3Hf7B1IqyaWgTqwLMpwAtwPwaTRIzc9hAeHNDWX22t1INbSY-4l4PE9p6Uc0l72oTgPCR_n2uHbesEDhrBtOhhw5-CHjsqIz9bT6FqC3-VELU=w800-h500-k-no,79,ChIJfSU-ermnToYRU2eLpeuMxyE,,,75043,,,"General contractor near Garland, TX",,4.7,,,,,,,Texas,TX,2018 Merrimac Trail,,"Handyman/Handywoman/Handyperson, Bathroom remodeler, Kitchen remodeler",America/Chicago,Handyman/Handywoman/Handyperson,,True,https://allmetroplexhandyman.com/,{'Thursday': ['Open 24 hours']},
{'Accessibility': {'Wheelchair accessible parking lot': True}},"2314 S Jupiter Rd #601, Garland, TX 75041",False,,OPERATIONAL,,444430401308649969,Garland,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864bfe65d8fefef9:0x62aef186562e9f1,8926c829d4fffff,/g/1tdqhwhx,32.888915,,,"https://www.google.com/maps/place/Peak+Performance+Construction/@32.888915,-96.6825042,14z/data=!4m8!1m2!2m1!1sPeak+Performance+Construction!3m4!1s0x864bfe65d8fefef9:0x62aef186562e9f1!8m2!3d32.888915!4d-96.6825042","https://www.google.com/maps/place/Peak+Performance+Construction/@32.888915,-96.6825042,13.99z/data=!4m16!1m7!3m6!1s0x864bfe65d8fefef9:0x62aef186562e9f1!2sPeak+Performance+Construction!8m2!3d32.888915!4d-96.6825042!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864bfe65d8fefef9:0x62aef186562e9f1!8m2!3d32.888915!4d-96.6825042!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-5J84tK-BIY4/AAAAAAAAAAI/AAAAAAAAAAA/zDUyS7lPOrQ/s44-p-k-no-ns-nd/photo.jpg,-96.6825042,,Peak Performance Construction,Peak Performance Construction,,,113361270810551884670,https://www.google.com/maps/contrib/113361270810551884670,Peak Performance Construction,+1 214-247-6697,"BANDWIDTH.COM CLEC, LLC - TX",landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepleotdeG1Xv0ijAYJHpODYMeg1WIPhgNEtWP-YzJpID3uC1tZ0tCQLRnVm2BVFCmKfua0aH6Jss5f8IpJ-x2WgCVhEQEj1oPb0RNb221JsmAjloL4oSQczVh8Gi6QtGSk1HFYE4g=w800-h500-k-no,65,ChIJ-f7-2GX-S4YR8eliZRjvKgY,,,75041,,,"General contractor near Garland, TX",,4.9,,,,,,,Texas,TX,2314 S Jupiter Rd #601,,"General contractor, Interior construction contractor, Remodeler, Roofing contractor, Water damage restoration service",America/Chicago,General contractor,,True,https://peak-performance-construction-tx.com/,{'Thursday': ['8AM-7PM']},"Thursday,8AM,7PM"
{},"203 E Kingsley Rd, Garland, TX 75041",False,,OPERATIONAL,,17811259189073216260,Garland,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864ea7d6ae64f289:0xf72e4ddd471f0304,8926c82886bffff,/g/11y50yyd1m,32.878079,,,"https://www.google.com/maps/place/Williams+Brothers+Roofing+%26+Construction/@32.878079,-96.632806,14z/data=!4m8!1m2!2m1!1sWilliams+Brothers+Roofing+%26+Construction!3m4!1s0x864ea7d6ae64f289:0xf72e4ddd471f0304!8m2!3d32.878079!4d-96.632806","https://www.google.com/maps/place/Williams+Brothers+Roofing+%26+Construction/@32.878079,-96.632806,13.99z/data=!4m16!1m7!3m6!1s0x864ea7d6ae64f289:0xf72e4ddd471f0304!2sWilliams+Brothers+Roofing+%26+Construction!8m2!3d32.878079!4d-96.632806!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea7d6ae64f289:0xf72e4ddd471f0304!8m2!3d32.878079!4d-96.632806!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-A2S4Sz2zsSQ/AAAAAAAAAAI/AAAAAAAAAAA/qsql77cCsUs/s44-p-k-no-ns-nd/photo.jpg,-96.632806,,Williams Brothers Roofing & Construction,Williams Brothers Roofing And Construction,,,100419751049317782421,https://www.google.com/maps/contrib/100419751049317782421,Williams Brothers Roofing & Construction,+1 469-940-4630,AT&T Mobility LLC,mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAweouCRj057YuHV-gZKgsa3iPVtMwjGwNTMmZAxzB8kXLU1e2u82f9eGUcVHSZsfoeayfuBconLWjWWikyINy_MEe8vSI2uEWwmhSt_8Mbes34pWD9h4vcHFhSzFOk2MxFpoO0I9SsS0WJvAw=w800-h500-k-no,37,ChIJifJkrtanToYRBAMfR91NLvc,,,75041,,,"General contractor near Garland, TX",,4.9,,,,,,,Texas,TX,203 E Kingsley Rd,,Roofing contractor,America/Chicago,Roofing contractor,,True,,{'Thursday': ['Open 24 hours']},
{},"721 Tearose Dr, Garland, TX 75040",False,,OPERATIONAL,,11801450432277710589,Garland,,,,,,,,,,,,masonrycontractorsdallas.com,,,,,,,,,United States of America,US,,,0x864c1d9c7f33ffff:0xa3c72ca4324b06fd,8926c828cc3ffff,/g/11hczwwk5_,32.9178784,,,"https://www.google.com/maps/place/Contractors+LLC/@32.9178784,-96.6262982,14z/data=!4m8!1m2!2m1!1sContractors+LLC!3m4!1s0x864c1d9c7f33ffff:0xa3c72ca4324b06fd!8m2!3d32.9178784!4d-96.6262982","https://www.google.com/maps/place/Contractors+LLC/@32.9178784,-96.6262982,13.99z/data=!4m16!1m7!3m6!1s0x864c1d9c7f33ffff:0xa3c72ca4324b06fd!2sContractors+LLC!8m2!3d32.9178784!4d-96.6262982!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1d9c7f33ffff:0xa3c72ca4324b06fd!8m2!3d32.9178784!4d-96.6262982!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.6262982,,Contractors LLC,Contractors,,,,,Contractors LLC,+1 972-203-7253,YMAX COMMUNICATIONS CORP. - TX,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerXGN8CKLPiX5QqCUohl4GNuzVYoOrxgNLtHILLgNeH5pF0M5cwyi0TrWGQPO3OrTXyXxTbuasWJlhTZGbwDHasr0lJma3Rsr317ce78lkpFoXuqrMRhe7SUcexkScUkSW4j8agCg=w800-h500-k-no,2,ChIJ__8zf5wdTIYR_QZLMqQsx6M,,,75040,,,"General contractor near Garland, TX",,5.0,,,,,,,Texas,TX,721 Tearose Dr,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V3DXp-dOgI4VyEeWIqKimw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=240.63765&pitch=0&thumbfov=100,Masonry contractor,America/Chicago,Masonry contractor,,False,http://masonrycontractorsdallas.com/,{'Thursday': ['7AM-7PM']},"Thursday,7AM,7PM"
{},"Primera Y Miller, Garland, TX 75040",False,,OPERATIONAL,,14177724188567469812,Garland,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864c19543a7e8659:0xc4c165085f06fef4,8926c82b5afffff,/g/1wnbyds7,32.9960376,,,"https://www.google.com/maps/place/el+paisano+construction/@32.9960376,-96.6669781,14z/data=!4m8!1m2!2m1!1sel+paisano+construction!3m4!1s0x864c19543a7e8659:0xc4c165085f06fef4!8m2!3d32.9960376!4d-96.6669781","https://www.google.com/maps/place/el+paisano+construction/@32.9960376,-96.6669781,13.99z/data=!4m16!1m7!3m6!1s0x864c19543a7e8659:0xc4c165085f06fef4!2sel+paisano+construction!8m2!3d32.9960376!4d-96.6669781!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c19543a7e8659:0xc4c165085f06fef4!8m2!3d32.9960376!4d-96.6669781!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-pMNO74YpFkA/AAAAAAAAAAI/AAAAAAAAAAA/LUdK7Rm8ohw/s44-p-k-no-ns-nd/photo.jpg,-96.6669781,,el paisano construction,El Paisano Construction,,,113206473105324229904,https://www.google.com/maps/contrib/113206473105324229904,el paisano construction,+1 214-579-4380,T-Mobile,mobile,https://lh3.googleusercontent.com/p/AF1QipPkCfJVjikj4VX2vkPyewfbc6drV8bU-0128wjk=w800-h500-k-no,202,ChIJWYZ-OlQZTIYR9P4GXwhlwcQ,,,75040,,,"General contractor near Garland, TX",,5.0,,,,,,,Texas,TX,Primera Y Miller,,General contractor,America/Chicago,General contractor,,True,,,
{'Accessibility': {'Wheelchair accessible parking lot': True}},"15330 Lyndon B Johnson Fwy suite #212, Mesquite, TX 75150",False,,OPERATIONAL,,14457084641394575230,Mesquite,2585 EDWARDS CHURCH RD,Mesquite,United States,"We specialize in Kitchen and Bath remodeling but we also do additions, outdoor kitchens, and custom wine cellars. Hardwood floors, windows, carpentry, roofing.",10.0,,2015.0,,False,"We specialize in Kitchen and Bath remodeling but we also do additions, outdoor kitchens, and custom wine cellars. Hardwood floors, windows, carpentry, roofing.",,Hartgc,2142547848,T-Mobile,mobile,1000000.0,TX,America/Chicago,,75181,United States of America,US,Los Altos,,0x864eafd992211083:0xc8a1e1e26a14477e,8926cb92513ffff,/g/11c3x8ggsr,32.8432849,,,"https://www.google.com/maps/place/HART+General+Contractors/@32.8432849,-96.63239589999999,14z/data=!4m8!1m2!2m1!1sHART+General+Contractors!3m4!1s0x864eafd992211083:0xc8a1e1e26a14477e!8m2!3d32.8432849!4d-96.63239589999999","https://www.google.com/maps/place/HART+General+Contractors/@32.8432849,-96.63239589999999,13.99z/data=!4m16!1m7!3m6!1s0x864eafd992211083:0xc8a1e1e26a14477e!2sHART+General+Contractors!8m2!3d32.8432849!4d-96.63239589999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864eafd992211083:0xc8a1e1e26a14477e!8m2!3d32.8432849!4d-96.63239589999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-EHuFXt56Ycg/AAAAAAAAAAI/AAAAAAAAAAA/Gz6LKgQZ4H8/s44-p-k-no-ns-nd/photo.jpg,-96.63239589999999,,HART General Contractors,Hart General Contractors,,,104488219025115860206,https://www.google.com/maps/contrib/104488219025115860206,HART General Contractors,+1 214-843-1116,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4MWTny0XrA4iMA21Sj0eLWV4tQsbLURuY4-7sUq9V3StZ3nPy-sZbZq9lp7BG1T01RqEFYW8xBAvhoIdrxm9ss-jwpH628otoiDrCRZ0J8cVtJaxkJx_W8WnguVZyaWEC1Y5M=w800-h500-k-no,32,ChIJgxAhktmvToYRfkcUauLhocg,,,75150,,,"General contractor near Mesquite, TX",,5.0,,,,,,,Texas,TX,15330 Lyndon B Johnson Fwy suite #212,,"General contractor, Bathroom remodeler, Contractor, Interior designer, Kitchen remodeler, Roofing contractor",America/Chicago,General contractor,,True,https://hartgc.com/,{'Thursday': ['9AM-6PM']},"Thursday,9AM,6PM"
