about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.total_money_raised,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{},"4111 US-80 Suite 206, Mesquite, TX 75150",False,,OPERATIONAL,,14155054971198968419,Mesquite,4111 U.S. 80,Mesquite,United States,,,https://facebook.com/bh3ind,,,False,,,bh3ind.com,,,,,TX,America/Chicago,,,75150,United States of America,US,Hi-point Square,,0x864ead20bb64ecd7:0xc470db7fe6711263,8926cb90583ffff,/g/11l_c50cqg,32.7959068,,,"https://www.google.com/maps/place/BH3+Residential+and+Commercial+Electricians/@32.7959068,-96.66076679999999,14z/data=!4m8!1m2!2m1!1sBH3+Residential+and+Commercial+Electricians!3m4!1s0x864ead20bb64ecd7:0xc470db7fe6711263!8m2!3d32.7959068!4d-96.66076679999999","https://www.google.com/maps/place/BH3+Residential+and+Commercial+Electricians/@32.7959068,-96.66076679999999,13.99z/data=!4m16!1m7!3m6!1s0x864ead20bb64ecd7:0xc470db7fe6711263!2sBH3+Residential+and+Commercial+Electricians!8m2!3d32.7959068!4d-96.66076679999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ead20bb64ecd7:0xc470db7fe6711263!8m2!3d32.7959068!4d-96.66076679999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-_EGMv0KyIwg/AAAAAAAAAAI/AAAAAAAAAAA/mFFwPm3IEss/s44-p-k-no-ns-nd/photo.jpg,-96.66076679999999,,BH3 Residential and Commercial Electricians,Bh3 Residential And Commercial Electricians,,,115950978543874302455,https://www.google.com/maps/contrib/115950978543874302455,BH3 Residential and Commercial Electricians,+1 972-761-1973,,landline,https://lh3.googleusercontent.com/p/AF1QipNm7-iGCmaPUuojFWXa5fZRfcfVKz2CWn5qXQE3=w800-h500-k-no,62,ChIJ1-xkuyCtToYRYxJx5n_bcMQ,,,75150,,,"Electrician near Mesquite, TX",,4.9,,,,,,,Texas,TX,4111 US-80 Suite 206,,"Electrician, Electrical installation service",America/Chicago,Electrician,,True,https://www.bh3ind.com/,{'Wednesday': ['Open 24 hours']},
{},"919 N Peachtree Rd, Mesquite, TX 75149",False,,OPERATIONAL,,8950375522526741874,Mesquite,PO BOX 851174,Mesquite,United States,"Electrical Contractor in Dallas, Residential, Commercial, Lighting, Electrician, LED lights, Recessed lighting, Panel upgrades. RING & NEST Products 214-468-4041",50.0,,2017.0,,False,"Electrical Contractor in Dallas, Residential, Commercial, Lighting, Electrician, LED lights, Recessed lighting, Panel upgrades. RING & NEST Products 214-468-4041",,ELECTRICOWORK.COM,2144684041,,voip,10000000.0,TX,America/Chicago,,,75185,United States of America,US,Skyline,,0x864ea4e55769719d:0x7c361f1dda8ec572,8926cb92843ffff,/g/11gcmz5gq7,32.780302999999996,,,"https://www.google.com/maps/place/Electricowork%2C+LLC/@32.780302999999996,-96.630343,14z/data=!4m8!1m2!2m1!1sElectricowork%2C+LLC!3m4!1s0x864ea4e55769719d:0x7c361f1dda8ec572!8m2!3d32.780302999999996!4d-96.630343","https://www.google.com/maps/place/Electricowork%2C+LLC/@32.780302999999996,-96.630343,13.99z/data=!4m16!1m7!3m6!1s0x864ea4e55769719d:0x7c361f1dda8ec572!2sElectricowork%2C+LLC!8m2!3d32.780302999999996!4d-96.630343!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea4e55769719d:0x7c361f1dda8ec572!8m2!3d32.780302999999996!4d-96.630343!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-qBIMOb_xvD4/AAAAAAAAAAI/AAAAAAAAAAA/qxEYi3krj-M/s44-p-k-no-ns-nd/photo.jpg,-96.630343,,"Electricowork, LLC",Electricowork,,,107246295393771735353,https://www.google.com/maps/contrib/107246295393771735353,"Electricowork, LLC",+1 214-468-4041,,voip,https://lh3.googleusercontent.com/p/AF1QipNJV4kpRu6pvkRs-sUjf4Hx12pspl4tQj6gHIMG=w800-h500-k-no,128,ChIJnXFpV-WkToYRcsWO2h0fNnw,,,75149,,,"Electrician near Mesquite, TX",,5.0,,,,,,,Texas,TX,919 N Peachtree Rd,,"Electrician, Lighting contractor, Repair service",America/Chicago,Electrician,,True,http://www.electricowork.com/,{'Wednesday': ['8AM-5PM']},"Wednesday,8AM,5PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","1210 W Scyene Rd, Mesquite, TX 75149",False,,OPERATIONAL,,13867319148650252432,Mesquite,,,,,,,,,,,,,,,,,,,,,,United States of America,US,Blue Bell Heights,,0x864ea5074158cc41:0xc0729d4b22454890,8926cb9282fffff,/g/1tctxzg2,32.767901,,,"https://www.google.com/maps/place/A+R+Electric/@32.767901,-96.6146947,14z/data=!4m8!1m2!2m1!1sA+R+Electric!3m4!1s0x864ea5074158cc41:0xc0729d4b22454890!8m2!3d32.767901!4d-96.6146947","https://www.google.com/maps/place/A+R+Electric/@32.767901,-96.6146947,13.99z/data=!4m16!1m7!3m6!1s0x864ea5074158cc41:0xc0729d4b22454890!2sA+R+Electric!8m2!3d32.767901!4d-96.6146947!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea5074158cc41:0xc0729d4b22454890!8m2!3d32.767901!4d-96.6146947!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-92xX7cnsaHU/AAAAAAAAAAI/AAAAAAAAAAA/6MrmnfpPDWg/s44-p-k-no-ns-nd/photo.jpg,-96.6146947,,A R Electric,A R Electric,,,112072214596770782765,https://www.google.com/maps/contrib/112072214596770782765,A R Electric,+1 972-285-7525,,landline,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JIw77bCOiGUKF53nKvkqPw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=104.26168&pitch=0&thumbfov=100,1,ChIJQcxYQQelToYRkEhFIkudcsA,,,75149,,,"Electrician near Mesquite, TX",,4.1,,,,,,,Texas,TX,1210 W Scyene Rd,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JIw77bCOiGUKF53nKvkqPw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=104.26168&pitch=0&thumbfov=100,"Electrician, Contractor, Swimming pool contractor",America/Chicago,Electrician,,True,,,
{'Accessibility': {'Wheelchair accessible entrance': True}},"2615 Big Town Blvd, Mesquite, TX 75150",False,,OPERATIONAL,,4316021665015913078,Mesquite,2615 Big Town Boulevard,Mesquite,United States,"Baker Brothers Plumbing, Air Conditioning & Electrical: Top-rated Dallas company offering 24/7 plumbing, HVAC, & electrical services with cutting-edge technology and expert technicians for over 70 years.",250.0,https://facebook.com/bakerbrothersplumbing,1945.0,CONSTRUCTION,False,"Baker Brothers Plumbing, Air Conditioning & Electrical: Top-rated Dallas company offering 24/7 plumbing, HVAC, & electrical services with cutting-edge technology and expert technicians for over 70 years.",https://www.linkedin.com/company/baker-brothers-plumbing-&-air-conditioning,Baker Brothers,+1 214-892-2225,"BANDWIDTH.COM CLEC, LLC - TX",fixed line,10000000.0,TX,America/Chicago,,BakerBrosPlmbg,75150,United States of America,US,,,0x864e99246aaaaaab:0x3be596d64a29da76,8926cb9236bffff,/g/1tgxjgf1,32.800499099999996,,,"https://www.google.com/maps/place/Baker+Brothers+Plumbing%2C+Air+%26+Electric/@32.800499099999996,-96.66889379999999,14z/data=!4m8!1m2!2m1!1sBaker+Brothers+Plumbing%2C+Air+%26+Electric!3m4!1s0x864e99246aaaaaab:0x3be596d64a29da76!8m2!3d32.800499099999996!4d-96.66889379999999","https://www.google.com/maps/place/Baker+Brothers+Plumbing%2C+Air+%26+Electric/@32.800499099999996,-96.66889379999999,13.99z/data=!4m16!1m7!3m6!1s0x864e99246aaaaaab:0x3be596d64a29da76!2sBaker+Brothers+Plumbing%2C+Air+%26+Electric!8m2!3d32.800499099999996!4d-96.66889379999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864e99246aaaaaab:0x3be596d64a29da76!8m2!3d32.800499099999996!4d-96.66889379999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-COzZ2knlvRc/AAAAAAAAAAI/AAAAAAAAAAA/vf8UIDeX3TY/s44-p-k-no-ns-nd/photo.jpg,-96.66889379999999,,"Baker Brothers Plumbing, Air & Electric",Baker Brothers Plumbing Air And Electric,,,115398534578755293065,https://www.google.com/maps/contrib/115398534578755293065,"Baker Brothers Plumbing, Air & Electric",+1 214-324-8811,AT&T,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0PCx5OwZgX-7NdnYN0QLiKub8fAfRbofyAsfGUNps7WkklFeNVP5VG_mZ3UQ_3r4wxRpEHydc4RVOsyaiF0462onnSFukxnjj_OSMIHT_cLQ6-3RhJbnCJw0qMWLhSnRTXcw=w800-h500-k-no,546,ChIJq6qqaiSZToYRdtopStaW5Ts,,,75150,,,"Electrician near Mesquite, TX",,4.8,,,,,,,Texas,TX,2615 Big Town Blvd,,"Electrician, Air conditioning repair service, Drainage service, Plumber, Furnace repair service, Heating contractor, HVAC contractor, Septic system service, Water softening equipment supplier",America/Chicago,Electrician,,True,https://bakerbrothersplumbing.com/%3Futm_campaign%3Dgmb_bk-msq_home_everyone_gmb-mesquite%26utm_medium%3Dgmb%26utm_source%3Dgoogle,{'Wednesday': ['Open 24 hours']},
{},"3730 Dilido Rd #209, Dallas, TX 75228",False,,OPERATIONAL,,8270539376322731574,Dallas,3730 Dilido Road,Dallas,United States,"Call today for $50 Discount - A + BBB Member, Dallas Electric Repairs for residential and commercial electric problems. Contact Caddell Electric Today 214-329-4567",,https://facebook.com/caddellelectric,,CONSTRUCTION,False,"Call today for $50 Discount - A + BBB Member, Dallas Electric Repairs for residential and commercial electric problems. Contact Caddell Electric Today 214-329-4567",,Caddell Electric,+1 214-329-4567,,landline,,TX,America/Chicago,,LanceCaddell,75228,United States of America,US,,,0x864ea3c32a2dd5fd:0x72c6dbbe5a98de36,8926cb9040fffff,/g/1tfcj4xp,32.798924,,,"https://www.google.com/maps/place/Caddell+Electric/@32.798924,-96.68699459999999,14z/data=!4m8!1m2!2m1!1sCaddell+Electric!3m4!1s0x864ea3c32a2dd5fd:0x72c6dbbe5a98de36!8m2!3d32.798924!4d-96.68699459999999","https://www.google.com/maps/place/Caddell+Electric/@32.798924,-96.68699459999999,13.99z/data=!4m16!1m7!3m6!1s0x864ea3c32a2dd5fd:0x72c6dbbe5a98de36!2sCaddell+Electric!8m2!3d32.798924!4d-96.68699459999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea3c32a2dd5fd:0x72c6dbbe5a98de36!8m2!3d32.798924!4d-96.68699459999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-jwodJot94P0/AAAAAAAAAAI/AAAAAAAAAAA/xaF3wY2pWVA/s44-p-k-no-ns-nd/photo.jpg,-96.68699459999999,,Caddell Electric,Caddell Electric,,,114730762563636738923,https://www.google.com/maps/contrib/114730762563636738923,Caddell Electric,+1 214-329-4567,,landline,https://lh3.googleusercontent.com/p/AF1QipMBRVkvZI9E5IWuazS2ETp45BtuUPrZaXBoUwFW=w800-h500-k-no,92,ChIJ_dUtKsOjToYRNt6YWr7bxnI,,,75228,,,"Electrician near Mesquite, TX",,4.9,,,,,,,Texas,TX,3730 Dilido Rd #209,,"Electrician, Landscape lighting designer, Lighting contractor",America/Chicago,Electrician,,True,https://www.dallaselectricrepair.com/,{'Wednesday': ['7:30AM-5PM']},"Wednesday,7:30AM,5PM"
{},"1831 Big Town Blvd, Mesquite, TX 75149",False,,OPERATIONAL,,15283473352103693342,Mesquite,,,,,,,,,,,,,,,,,,,,,,United States of America,US,Riverway Estates/Bruton Terrace,,0x864ea300038800ef:0xd419ce09d64a0c1e,8926cb9051bffff,/g/11vrrp1167,32.7891006,,,"https://www.google.com/maps/place/Mesquites+Electrical+Services/@32.7891006,-96.6685234,14z/data=!4m8!1m2!2m1!1sMesquites+Electrical+Services!3m4!1s0x864ea300038800ef:0xd419ce09d64a0c1e!8m2!3d32.7891006!4d-96.6685234","https://www.google.com/maps/place/Mesquites+Electrical+Services/@32.7891006,-96.6685234,13.99z/data=!4m16!1m7!3m6!1s0x864ea300038800ef:0xd419ce09d64a0c1e!2sMesquites+Electrical+Services!8m2!3d32.7891006!4d-96.6685234!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea300038800ef:0xd419ce09d64a0c1e!8m2!3d32.7891006!4d-96.6685234!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-Psg4ITKLz3k/AAAAAAAAAAI/AAAAAAAAAAA/oF8nsTQdYCY/s44-p-k-no-ns-nd/photo.jpg,-96.6685234,,Mesquites Electrical Services,Mesquites Electrical Services,,,112197637030786563161,https://www.google.com/maps/contrib/112197637030786563161,Mesquites Electrical Services,+1 469-393-5985,,landline,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qLsT6Sdvg0ti8FiIZFuTnw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=200.05276&pitch=0&thumbfov=100,1,ChIJ7wCIAwCjToYRHgxK1gnOGdQ,,,75149,,,"Electrician near Mesquite, TX",,5.0,,,,,,,Texas,TX,1831 Big Town Blvd,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qLsT6Sdvg0ti8FiIZFuTnw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=200.05276&pitch=0&thumbfov=100,Electrician,America/Chicago,Electrician,,True,,{'Wednesday': ['7AM-8:30PM']},"Wednesday,7AM,8:30PM"
{},"1636 Range Dr, Mesquite, TX 75149",False,,OPERATIONAL,,8283672547156107625,Mesquite,,,,,,,,,,,,,,,,,,,,,,United States of America,US,Beltline Range,,0x864ea54598c1e28b:0x72f5844af8e52169,8926cb92d0bffff,/g/11vc7gjspw,32.786055,,,"https://www.google.com/maps/place/Mesquites+Electric+Services/@32.786055,-96.5983771,14z/data=!4m8!1m2!2m1!1sMesquites+Electric+Services!3m4!1s0x864ea54598c1e28b:0x72f5844af8e52169!8m2!3d32.786055!4d-96.5983771","https://www.google.com/maps/place/Mesquites+Electric+Services/@32.786055,-96.5983771,13.99z/data=!4m16!1m7!3m6!1s0x864ea54598c1e28b:0x72f5844af8e52169!2sMesquites+Electric+Services!8m2!3d32.786055!4d-96.5983771!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea54598c1e28b:0x72f5844af8e52169!8m2!3d32.786055!4d-96.5983771!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.5983771,,Mesquites Electric Services,Mesquites Electric Services,,,,,Mesquites Electric Services,+1 972-309-9230,,landline,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=flWyCRyPSPICSEk4a4SzbQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=178.80164&pitch=0&thumbfov=100,1,ChIJi-LBmEWlToYRaSHl-EqE9XI,,,75149,,,"Electrician near Mesquite, TX",,5.0,,,,,,,Texas,TX,1636 Range Dr,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=flWyCRyPSPICSEk4a4SzbQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=178.80164&pitch=0&thumbfov=100,Electrician,America/Chicago,Electrician,,False,,{'Wednesday': ['7AM-7:30PM']},"Wednesday,7AM,7:30PM"
{},"4010 Forney Rd, Mesquite, TX 75149",False,,OPERATIONAL,,115071407564880114,Mesquite,,,,,,,,,False,,,Doublerelectricacq,,,,,,,,,,United States of America,US,Chase Road Industrial Park,,0x864ea53053f5d6c9:0x198d0d5e3b578f2,8926cb905a3ffff,/g/11trj_3stl,32.785228499999995,,,"https://www.google.com/maps/place/Double+R+Electric+ACQ/@32.785228499999995,-96.65582479999999,14z/data=!4m8!1m2!2m1!1sDouble+R+Electric+ACQ!3m4!1s0x864ea53053f5d6c9:0x198d0d5e3b578f2!8m2!3d32.785228499999995!4d-96.65582479999999","https://www.google.com/maps/place/Double+R+Electric+ACQ/@32.785228499999995,-96.65582479999999,13.99z/data=!4m16!1m7!3m6!1s0x864ea53053f5d6c9:0x198d0d5e3b578f2!2sDouble+R+Electric+ACQ!8m2!3d32.785228499999995!4d-96.65582479999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea53053f5d6c9:0x198d0d5e3b578f2!8m2!3d32.785228499999995!4d-96.65582479999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-nQjtm_-1U9U/AAAAAAAAAAI/AAAAAAAAAAA/kyUH1ToFAQU/s44-p-k-no-ns-nd/photo.jpg,-96.65582479999999,,Double R Electric ACQ,Double R Electric Acq,,,115059932700118038619,https://www.google.com/maps/contrib/115059932700118038619,Double R Electric ACQ,+1 972-485-6181,,landline,https://lh3.googleusercontent.com/p/AF1QipOu-pY29D_D3Xr96fIEsA9GASNo4jYocYJYi4Ng=w800-h500-k-no,20,ChIJydb1UzClToYR8ni149XQmAE,,,75149,,,"Electrician near Mesquite, TX",,4.5,,,,,,,Texas,TX,4010 Forney Rd,,Electrician,America/Chicago,Electrician,,True,http://www.doublerelectricacq.com/,{'Wednesday': ['7:30AM-5PM']},"Wednesday,7:30AM,5PM"
{},"5536 McClelland St, Forney, TX 75126",False,,OPERATIONAL,,5520087282858765238,Forney,,,,,,,,,False,,,Truthelectric,,,,,,,,,,United States of America,US,,,0x864eadb0da480a2d:0x4c9b4a2317f2abb6,8926c82c8cbffff,/g/11q376k773,32.7881356,,,"https://www.google.com/maps/place/Truth+Electric/@32.7881356,-96.4846814,14z/data=!4m8!1m2!2m1!1sTruth+Electric!3m4!1s0x864eadb0da480a2d:0x4c9b4a2317f2abb6!8m2!3d32.7881356!4d-96.4846814","https://www.google.com/maps/place/Truth+Electric/@32.7881356,-96.4846814,13.99z/data=!4m16!1m7!3m6!1s0x864eadb0da480a2d:0x4c9b4a2317f2abb6!2sTruth+Electric!8m2!3d32.7881356!4d-96.4846814!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864eadb0da480a2d:0x4c9b4a2317f2abb6!8m2!3d32.7881356!4d-96.4846814!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-rQD6bqs2qdw/AAAAAAAAAAI/AAAAAAAAAAA/NoouWTq1Fvk/s44-p-k-no-ns-nd/photo.jpg,-96.4846814,,Truth Electric,Truth Electric,,,112121793656953190893,https://www.google.com/maps/contrib/112121793656953190893,Truth Electric,+1 972-975-8165,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerb7B8w9lROPzO39ayUgVcojqRsyhpYJteyOtnX71PHKMK1UgC3niEFs7Vh12vBsVDKFVHzU92rHHrFYhvnYRJkmY3JShN8iZxVxzKi7g0IIfXiYzhZJYwCUrlnBpfYQX7dtTBd=w800-h500-k-no,12,ChIJLQpI2rCtToYRtqvyFyNKm0w,,,75126,,,"Electrician near Mesquite, TX",,5.0,,,,,,,Texas,TX,5536 McClelland St,,Electrician,America/Chicago,Electrician,,True,http://www.truthelectric.org/,,
{},"1700 Co Rd 280, Kaufman, TX 75142",False,,OPERATIONAL,,18249922944461699856,Kaufman,,,,,,,,,,,,gardner-electrical.com,,,,,,,,,,United States of America,US,,,0x86494bc83fe683db:0xfd44c039cae3fb10,8926c94a517ffff,/g/11fwvwwp0m,32.6333984,,,"https://www.google.com/maps/place/Gardner+Electrical/@32.6333984,-96.3285267,14z/data=!4m8!1m2!2m1!1sGardner+Electrical!3m4!1s0x86494bc83fe683db:0xfd44c039cae3fb10!8m2!3d32.6333984!4d-96.3285267","https://www.google.com/maps/place/Gardner+Electrical/@32.6333984,-96.3285267,13.99z/data=!4m16!1m7!3m6!1s0x86494bc83fe683db:0xfd44c039cae3fb10!2sGardner+Electrical!8m2!3d32.6333984!4d-96.3285267!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86494bc83fe683db:0xfd44c039cae3fb10!8m2!3d32.6333984!4d-96.3285267!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-0AapW3XBz1Q/AAAAAAAAAAI/AAAAAAAAAAA/oQg8VSQh1wg/s44-p-k-no-ns-nd/photo.jpg,-96.3285267,,Gardner Electrical,Gardner Electrical,,,105059273025247119960,https://www.google.com/maps/contrib/105059273025247119960,Gardner Electrical,+1 469-770-7171,Onvoy,landline,https://lh3.googleusercontent.com/p/AF1QipNd6RRe1n5KNI_mDEMJQkKNcwA4J2yACOGB9mPw=w800-h500-k-no,42,ChIJ24PmP8hLSYYREPvjyjnARP0,,,75142,,,"Electrician near Mesquite, TX",,4.9,,,,,,,Texas,TX,1700 Co Rd 280,,Electrician,America/Chicago,Electrician,,True,https://www.gardner-electrical.com/,{'Wednesday': ['Open 24 hours']},
{},"4204 Moulton St, Greenville, TX 75401",False,,OPERATIONAL,,11903217850282013389,Greenville,4204 Moulton Street,Greenville,United States,"electrical contractors, We stay in compliance with all State of Texas electrical and air conditioning laws and registrations along with current continuing education requirements.",50.0,,1967.0,CONSTRUCTION,False,"electrical contractors, We stay in compliance with all State of Texas electrical and air conditioning laws and registrations along with current continuing education requirements.",https://www.linkedin.com/company/duncan-electrical-contractors-inc.,DUNCAN ELECTRICAL CONTRACTORS,9034553636,,landline,10000000.0,TX,America/Chicago,,,75401,United States of America,US,,,0x864be868b4b8f33b:0xa530b991a225f2cd,8926c9d8593ffff,/g/1td2zw1t,33.126723999999996,,,"https://www.google.com/maps/place/Duncan+Electrical+Contractors/@33.126723999999996,-96.09875199999999,14z/data=!4m8!1m2!2m1!1sDuncan+Electrical+Contractors!3m4!1s0x864be868b4b8f33b:0xa530b991a225f2cd!8m2!3d33.126723999999996!4d-96.09875199999999","https://www.google.com/maps/place/Duncan+Electrical+Contractors/@33.126723999999996,-96.09875199999999,13.99z/data=!4m16!1m7!3m6!1s0x864be868b4b8f33b:0xa530b991a225f2cd!2sDuncan+Electrical+Contractors!8m2!3d33.126723999999996!4d-96.09875199999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864be868b4b8f33b:0xa530b991a225f2cd!8m2!3d33.126723999999996!4d-96.09875199999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.09875199999999,,Duncan Electrical Contractors,Duncan Electrical Contractors,,,,,Duncan Electrical Contractors,+1 903-455-3636,,landline,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i9-bA54AKVJXGsPu31TGYg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=273.90982&pitch=0&thumbfov=100,1,ChIJO_O4tGjoS4YRzfIlopG5MKU,,,75401,,,"Electrician near Greenville, TX",,4.4,,,,,,,Texas,TX,4204 Moulton St,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i9-bA54AKVJXGsPu31TGYg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=273.90982&pitch=0&thumbfov=100,Electrician,America/Chicago,Electrician,,False,http://www.duncanselectric.com/,{'Wednesday': ['8AM-5PM']},"Wednesday,8AM,5PM"
{},"Greenville, TX 75401",False,,OPERATIONAL,,17532589464998452093,Greenville,,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864be8f619a93d8b:0xf350453a0dfd1b7d,8926c9da343ffff,/g/12634m2rm,33.1384488,,,"https://www.google.com/maps/place/Bryant+%26+Sons+Electric/@33.1384488,-96.11080659999999,14z/data=!4m8!1m2!2m1!1sBryant+%26+Sons+Electric!3m4!1s0x864be8f619a93d8b:0xf350453a0dfd1b7d!8m2!3d33.1384488!4d-96.11080659999999","https://www.google.com/maps/place/Bryant+%26+Sons+Electric/@33.1384488,-96.11080659999999,13.99z/data=!4m16!1m7!3m6!1s0x864be8f619a93d8b:0xf350453a0dfd1b7d!2sBryant+%26+Sons+Electric!8m2!3d33.1384488!4d-96.11080659999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864be8f619a93d8b:0xf350453a0dfd1b7d!8m2!3d33.1384488!4d-96.11080659999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.11080659999999,,Bryant & Sons Electric,Bryant And Sons Electric,,,,,Bryant & Sons Electric,+1 903-455-8749,,landline,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3VB72AHeSpGVRDoE0drKgQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=325.37164&pitch=0&thumbfov=100,1,ChIJiz2pGfboS4YRfRv9DTpFUPM,,,75401,,,"Electrician near Greenville, TX",,5.0,,,,,,,Texas,TX,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3VB72AHeSpGVRDoE0drKgQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=325.37164&pitch=0&thumbfov=100,Electrician,America/Chicago,Electrician,,False,,,
{},"2824 Terrell Rd, Greenville, TX 75402",False,,OPERATIONAL,,8136872511856413975,Greenville,,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864be62b28425eed:0x70ebfa7043d78d17,8926c9d856bffff,/g/1tsr3lyy,33.1067793,,,"https://www.google.com/maps/place/Kal+Electric+Services/@33.1067793,-96.1109115,14z/data=!4m8!1m2!2m1!1sKal+Electric+Services!3m4!1s0x864be62b28425eed:0x70ebfa7043d78d17!8m2!3d33.1067793!4d-96.1109115","https://www.google.com/maps/place/Kal+Electric+Services/@33.1067793,-96.1109115,13.99z/data=!4m16!1m7!3m6!1s0x864be62b28425eed:0x70ebfa7043d78d17!2sKal+Electric+Services!8m2!3d33.1067793!4d-96.1109115!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864be62b28425eed:0x70ebfa7043d78d17!8m2!3d33.1067793!4d-96.1109115!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.1109115,,Kal Electric Services,Kal Electric Services,,,,,Kal Electric Services,+1 903-454-1621,,landline,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2Bi5PWRrs2Qx_uFfsDgSWg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=261.55646&pitch=0&thumbfov=100,1,ChIJ7V5CKCvmS4YRF43XQ3D663A,,,75402,,,"Electrician near Greenville, TX",,,,,,,,,Texas,TX,2824 Terrell Rd,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2Bi5PWRrs2Qx_uFfsDgSWg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=261.55646&pitch=0&thumbfov=100,Electrician,America/Chicago,Electrician,,False,,,
