about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.total_money_raised,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{'Accessibility': {'Wheelchair accessible parking lot': True}},"226 Commercial St, Garland, TX 75040",False,,OPERATIONAL,,17942130706560744000,Garland,,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x25df32ee185152b5:0xf8ff40d0ee2e7a40,8926c828ccfffff,/g/11tf4sm87m,32.9134514,,,"https://www.google.com/maps/place/Pro+American+Roofing/@32.9134514,-96.62642989999999,14z/data=!4m8!1m2!2m1!1sPro+American+Roofing!3m4!1s0x25df32ee185152b5:0xf8ff40d0ee2e7a40!8m2!3d32.9134514!4d-96.62642989999999","https://www.google.com/maps/place/Pro+American+Roofing/@32.9134514,-96.62642989999999,13.99z/data=!4m16!1m7!3m6!1s0x25df32ee185152b5:0xf8ff40d0ee2e7a40!2sPro+American+Roofing!8m2!3d32.9134514!4d-96.62642989999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x25df32ee185152b5:0xf8ff40d0ee2e7a40!8m2!3d32.9134514!4d-96.62642989999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-kNz4cnoKIuE/AAAAAAAAAAI/AAAAAAAAAAA/BFvluVm4sI4/s44-p-k-no-ns-nd/photo.jpg,-96.62642989999999,,Pro American Roofing,Pro American Roofing,,,106011912277333494944,https://www.google.com/maps/contrib/106011912277333494944,Pro American Roofing,+1 945-340-7256,AT&T Mobility LLC,mobile,https://lh3.googleusercontent.com/p/AF1QipPONKO5MEQ7Hn5Ova9l9XxK6lW-rwOYGM81MlEL=w800-h500-k-no,163,ChIJtVJRGO4y3yURQHou7tBA__g,,,75040,,,"Roofer near Garland, TX",,4.9,,,,,,,Texas,TX,226 Commercial St,,"Roofing contractor, Fence contractor, General contractor, Window installation service",America/Chicago,Roofing contractor,,True,https://proamericanroofing.com/,{'Thursday': ['8AM-8PM']},"Thursday,8AM,8PM"
"{'Other': {'Identifies as Asian-owned': True, 'LGBTQ+ friendly': True}}","1409 Shadow Brook Trail, Garland, TX 75043",False,,OPERATIONAL,,18106084358759120384,Garland,1409 SHADOW BROOK TRL,Garland,United States,"Firewheel Roofing of Garland, TX offers a wide variety of roofing, fencing and gutter services throughout the area. Call today for installs, replacements & repairs!",10.0,,2018.0,,,"Firewheel Roofing of Garland, TX offers a wide variety of roofing, fencing and gutter services throughout the area. Call today for installs, replacements & repairs!",,Firewheel Roofing,4693873848,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,1000000.0,TX,America/Chicago,,,75043,United States of America,US,,,0x864ea629fc834821:0xfb45bbcb4d17fe00,8926c8289abffff,/g/11c43nfw9k,32.8692758,,,"https://www.google.com/maps/place/Firewheel+Roofing/@32.8692758,-96.59581969999999,14z/data=!4m8!1m2!2m1!1sFirewheel+Roofing!3m4!1s0x864ea629fc834821:0xfb45bbcb4d17fe00!8m2!3d32.8692758!4d-96.59581969999999","https://www.google.com/maps/place/Firewheel+Roofing/@32.8692758,-96.59581969999999,13.99z/data=!4m16!1m7!3m6!1s0x864ea629fc834821:0xfb45bbcb4d17fe00!2sFirewheel+Roofing!8m2!3d32.8692758!4d-96.59581969999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea629fc834821:0xfb45bbcb4d17fe00!8m2!3d32.8692758!4d-96.59581969999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-aPI6tO5D0FY/AAAAAAAAAAI/AAAAAAAAAAA/uLLQv1dxiIk/s44-p-k-no-ns-nd/photo.jpg,-96.59581969999999,,Firewheel Roofing,Firewheel Roofing,,,105190931585206911319,https://www.google.com/maps/contrib/105190931585206911319,Firewheel Roofing,+1 469-387-3848,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipPMZuxJyBJrAoEaNqO33GgGAoOseKmRxtfikfM_=w800-h500-k-no,987,ChIJIUiD_CmmToYRAP4XTcu7Rfs,,,75043,,,"Roofer near Garland, TX",,4.9,,,,,,,Texas,TX,1409 Shadow Brook Trail,,"Roofing contractor, Concrete contractor, Fence contractor, General contractor, Gutter cleaning service, HVAC contractor",America/Chicago,Roofing contractor,,True,http://www.firewheelroofing.com/,{'Thursday': ['8AM-7PM']},"Thursday,8AM,7PM"
{},"203 E Kingsley Rd, Garland, TX 75041",False,,OPERATIONAL,,17811259189073216260,Garland,,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864ea7d6ae64f289:0xf72e4ddd471f0304,8926c82886bffff,/g/11y50yyd1m,32.878079,,,"https://www.google.com/maps/place/Williams+Brothers+Roofing+%26+Construction/@32.878079,-96.632806,14z/data=!4m8!1m2!2m1!1sWilliams+Brothers+Roofing+%26+Construction!3m4!1s0x864ea7d6ae64f289:0xf72e4ddd471f0304!8m2!3d32.878079!4d-96.632806","https://www.google.com/maps/place/Williams+Brothers+Roofing+%26+Construction/@32.878079,-96.632806,13.99z/data=!4m16!1m7!3m6!1s0x864ea7d6ae64f289:0xf72e4ddd471f0304!2sWilliams+Brothers+Roofing+%26+Construction!8m2!3d32.878079!4d-96.632806!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea7d6ae64f289:0xf72e4ddd471f0304!8m2!3d32.878079!4d-96.632806!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-A2S4Sz2zsSQ/AAAAAAAAAAI/AAAAAAAAAAA/qsql77cCsUs/s44-p-k-no-ns-nd/photo.jpg,-96.632806,,Williams Brothers Roofing & Construction,Williams Brothers Roofing And Construction,,,100419751049317782421,https://www.google.com/maps/contrib/100419751049317782421,Williams Brothers Roofing & Construction,+1 469-940-4630,AT&T Mobility LLC,mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepSiozAirWau1xYqrD9j5AM8a3UOKz2-APOhCQB3qCo2Lhq2Ltu3zDw4wi64S37k8r1H6fkaus1Xugnfh4WMImjW09teN__Ekacex3X1evRiz0CPVpY_TdrxGJDgS9YfGlWNUWGpSSIDVM=w800-h500-k-no,37,ChIJifJkrtanToYRBAMfR91NLvc,,,75041,,,"Roofer near Garland, TX",,4.9,,,,,,,Texas,TX,203 E Kingsley Rd,,Roofing contractor,America/Chicago,Roofing contractor,,True,,{'Thursday': ['Open 24 hours']},
{'Accessibility': {'Wheelchair accessible parking lot': True}},"3960 Broadway Blvd STE 232, Garland, TX 75043",False,,OPERATIONAL,,14812891543919470560,Garland,108 WINDSOR,Forney,United States,,,,,,,,,"Inspiration Roofing And Construction, LLC",2147994793,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,,TX,America/Chicago,,,75126,United States of America,US,,,0x864eadf669f2af75:0xcd91f6608bb527e0,8926c828977ffff,/g/11h5kwd6n3,32.86579,,,"https://www.google.com/maps/place/Inspiration+Roofing+%26+Construction+LLC/@32.86579,-96.60582959999999,14z/data=!4m8!1m2!2m1!1sInspiration+Roofing+%26+Construction+LLC!3m4!1s0x864eadf669f2af75:0xcd91f6608bb527e0!8m2!3d32.86579!4d-96.60582959999999","https://www.google.com/maps/place/Inspiration+Roofing+%26+Construction+LLC/@32.86579,-96.60582959999999,13.99z/data=!4m16!1m7!3m6!1s0x864eadf669f2af75:0xcd91f6608bb527e0!2sInspiration+Roofing+%26+Construction+LLC!8m2!3d32.86579!4d-96.60582959999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864eadf669f2af75:0xcd91f6608bb527e0!8m2!3d32.86579!4d-96.60582959999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-9S2wLo1V_qc/AAAAAAAAAAI/AAAAAAAAAAA/qSDViZzgc5U/s44-p-k-no-ns-nd/photo.jpg,-96.60582959999999,,Inspiration Roofing & Construction LLC,Inspiration Roofing And Construction,,,118209229813840176995,https://www.google.com/maps/contrib/118209229813840176995,Inspiration Roofing & Construction LLC,+1 214-799-4793,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipOl-yitoiSFxKxyHfU__VXMVtvqQ5HYpohRyzI2=w800-h500-k-no,33,ChIJda_yafatToYR4Ce1i2D2kc0,,,75043,,,"Roofer near Garland, TX",,5.0,,,,,,,Texas,TX,3960 Broadway Blvd STE 232,,"Roofing contractor, General contractor, Remodeler",America/Chicago,Roofing contractor,,True,https://www.inspirationroofing.com/,{'Thursday': ['Open 24 hours']},
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","3738 Dividend Dr, Garland, TX 75042",False,,OPERATIONAL,,3786832121816543505,Garland,,,,,,,,,,,,edpremierroofing.com,,,,,,,,,,United States of America,US,,,0x864c1feec8e5273b:0x348d87c054e9f111,8926c829c2fffff,/g/11j61cz1yd,32.8986527,,,"https://www.google.com/maps/place/E%26D+Premier+Roofing+%26+Solar+LLC/@32.8986527,-96.6884967,14z/data=!4m8!1m2!2m1!1sE%26D+Premier+Roofing+%26+Solar+LLC!3m4!1s0x864c1feec8e5273b:0x348d87c054e9f111!8m2!3d32.8986527!4d-96.6884967","https://www.google.com/maps/place/E%26D+Premier+Roofing+%26+Solar+LLC/@32.8986527,-96.6884967,13.99z/data=!4m16!1m7!3m6!1s0x864c1feec8e5273b:0x348d87c054e9f111!2sE%26D+Premier+Roofing+%26+Solar+LLC!8m2!3d32.8986527!4d-96.6884967!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1feec8e5273b:0x348d87c054e9f111!8m2!3d32.8986527!4d-96.6884967!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-FNlJ_8CPAeU/AAAAAAAAAAI/AAAAAAAAAAA/cmtzi9NJNtM/s44-p-k-no-ns-nd/photo.jpg,-96.6884967,,E&D Premier Roofing & Solar LLC,E And D Premier Roofing And Solar,,,116949548787249118048,https://www.google.com/maps/contrib/116949548787249118048,E&D Premier Roofing & Solar LLC,+1 469-363-0187,"T-MOBILE USA, INC.",mobile,https://lh3.googleusercontent.com/p/AF1QipOFISz9pQSuz4JWyHG1kFI3IVqgXButsXRhPmw=w800-h500-k-no,69,ChIJOyflyO4fTIYREfHpVMCHjTQ,,,75042,,,"Roofer near Garland, TX",,4.9,,,,,,,Texas,TX,3738 Dividend Dr,,Roofing contractor,America/Chicago,Roofing contractor,,True,http://edpremierroofing.com/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,{'Thursday': ['Open 24 hours']},
{},"1209 N.W.Hwy Suite 326, Garland, TX 75041",False,,OPERATIONAL,,319423232071232099,Garland,1209 Northwest Highway,Garland,United States,"Peacock Roofing, LLC has been in business for 35+ years and boasts of a team of highly trained and certified Garland roofers. Trusted products, proven results. Call today!",10.0,https://facebook.com/pg,2013.0,CONSTRUCTION,False,"Peacock Roofing, LLC has been in business for 35+ years and boasts of a team of highly trained and certified Garland roofers. Trusted products, proven results. Call today!",https://www.linkedin.com/company/peacock-roofing,"Peacock Roofing,",9722789681,Frontier,landline,1000000.0,TX,America/Chicago,,PeacockRoofing,75041,United States of America,US,"Almeta, Bonite, & Bella Vista",,0x864ea72229f5fc9d:0x46ed1bcb89cea63,8926c828a17ffff,/g/1vhkkz6g,32.879000999999995,,,"https://www.google.com/maps/place/Peacock+Roofing%2C+LLC/@32.879000999999995,-96.648106,14z/data=!4m8!1m2!2m1!1sPeacock+Roofing%2C+LLC!3m4!1s0x864ea72229f5fc9d:0x46ed1bcb89cea63!8m2!3d32.879000999999995!4d-96.648106","https://www.google.com/maps/place/Peacock+Roofing%2C+LLC/@32.879000999999995,-96.648106,13.99z/data=!4m16!1m7!3m6!1s0x864ea72229f5fc9d:0x46ed1bcb89cea63!2sPeacock+Roofing%2C+LLC!8m2!3d32.879000999999995!4d-96.648106!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea72229f5fc9d:0x46ed1bcb89cea63!8m2!3d32.879000999999995!4d-96.648106!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-6e-K3y12ndw/AAAAAAAAAAI/AAAAAAAAAAA/Ap02eW9mJIQ/s44-p-k-no-ns-nd/photo.jpg,-96.648106,,"Peacock Roofing, LLC",Peacock Roofing,,,118164412218174991037,https://www.google.com/maps/contrib/118164412218174991037,"Peacock Roofing, LLC",+1 972-362-4166,"TWILIO INTERNATIONAL, INC.",landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoCcgXuujEkGYGAVVMU7arD2q-8MyoUPl2v_E9YBQAAGbUL9f747VbC6rdSh-IZJLDdYSkVPowBwcF-kkKWse20VG0TPHfZBCbZtehsyZrzI8M-zmwvER05NZuYPYO4swricmQicw=w800-h500-k-no,6,ChIJnfz1KSKnToYRY-qcuLzRbgQ,,,75041,,,"Roofer near Garland, TX",,4.9,,,,,,,Texas,TX,1209 N.W.Hwy Suite 326,,Roofing contractor,America/Chicago,Roofing contractor,,True,https://www.peacockroofing.com/%3Futm_source%3DGMB%26utm_medium%3Dorganic%26utm_campaign%3Dgarland,{'Thursday': ['8AM-10PM']},"Thursday,8AM,10PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"517 S Garland Ave, Garland, TX 75040",False,,OPERATIONAL,,10012429267904257369,Garland,,,,,,,,,,,,Spyderroofing,,,,,,,,,,United States of America,US,Park Groves,,0x864ea728e4521fcb:0x8af34b5efc285d59,8926c828ec7ffff,/g/11n7ty4v7k,32.9082071,,,"https://www.google.com/maps/place/Spyder+Roofing/@32.9082071,-96.6485081,14z/data=!4m8!1m2!2m1!1sSpyder+Roofing!3m4!1s0x864ea728e4521fcb:0x8af34b5efc285d59!8m2!3d32.9082071!4d-96.6485081","https://www.google.com/maps/place/Spyder+Roofing/@32.9082071,-96.6485081,13.99z/data=!4m16!1m7!3m6!1s0x864ea728e4521fcb:0x8af34b5efc285d59!2sSpyder+Roofing!8m2!3d32.9082071!4d-96.6485081!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea728e4521fcb:0x8af34b5efc285d59!8m2!3d32.9082071!4d-96.6485081!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-PgHmi_NQZ58/AAAAAAAAAAI/AAAAAAAAAAA/Hsducp1zzis/s44-p-k-no-ns-nd/photo.jpg,-96.6485081,,Spyder Roofing,Spyder Roofing,,,113629497143429802469,https://www.google.com/maps/contrib/113629497143429802469,Spyder Roofing,+1 972-707-1875,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5ZbGagrPLA3wSn73EqE1SQZoqJ70R2fqbtwllqBgNvUfHeCypfLkOtQzT_B-fAEw2nt0PBRFaLiB2r21u4gY7QL_yrpkpyVrkJcqM0fP5QmdZ89w1BNBQ4NsUGPNAX7f-mCt_=w800-h500-k-no,34,ChIJyx9S5CinToYRWV0o_F5L84o,,,75040,,,"Roofer near Garland, TX",,5.0,,,,,,,Texas,TX,517 S Garland Ave,,"Roofing contractor, General contractor, Painting, Siding contractor, Window installation service",America/Chicago,Roofing contractor,,True,https://www.spyderroofing.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb-garland%26utm_content%3Dwebsite,{'Thursday': ['Open 24 hours']},
{},"502 N Galloway Ave, Mesquite, TX 75149",False,,OPERATIONAL,,15341878544074501197,Mesquite,,,,,,,,,,,,riveraroofing.site,,,,,,,,,,United States of America,US,Broadmoor Plaza,,0x864ea555b396633d:0xd4e94d4046bf6c4d,8926cb929c7ffff,/g/11y50g5ngd,32.7715026,,,"https://www.google.com/maps/place/Rivera+Brothers+Roofing+LLC/@32.7715026,-96.598558,14z/data=!4m8!1m2!2m1!1sRivera+Brothers+Roofing+LLC!3m4!1s0x864ea555b396633d:0xd4e94d4046bf6c4d!8m2!3d32.7715026!4d-96.598558","https://www.google.com/maps/place/Rivera+Brothers+Roofing+LLC/@32.7715026,-96.598558,13.99z/data=!4m16!1m7!3m6!1s0x864ea555b396633d:0xd4e94d4046bf6c4d!2sRivera+Brothers+Roofing+LLC!8m2!3d32.7715026!4d-96.598558!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea555b396633d:0xd4e94d4046bf6c4d!8m2!3d32.7715026!4d-96.598558!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-3tW3yCsd5Qw/AAAAAAAAAAI/AAAAAAAAAAA/LEGg6ywR5Rw/s44-p-k-no-ns-nd/photo.jpg,-96.598558,,Rivera Brothers Roofing LLC,Rivera Brothers Roofing,,,107625055040295726327,https://www.google.com/maps/contrib/107625055040295726327,Rivera Brothers Roofing LLC,+1 469-887-5060,Cellco Partnership (Verizon Wireless),mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer08TriYiBurBx5YIQCYOLl7tQbHwFXm62UNtAxbHXkH58isfNw3VgikkDggZA86yuDSbZLlzeoCFni4R6dr42Bbdfc2mO2njy_nR0EaJOE-sIFHtrulRR68NyHO9oAXC67RXQDCMNpyDU=w800-h500-k-no,29,ChIJPWOWs1WlToYRTWy_RkBN6dQ,,,75149,,,"Roofer near Mesquite, TX",,4.8,,,,,,,Texas,TX,502 N Galloway Ave,,Roofing contractor,America/Chicago,Roofing contractor,,True,https://riveraroofing.site/mesquite,{'Wednesday': ['Open 24 hours']},
{'Accessibility': {'Wheelchair accessible parking lot': True}},"701 TX-352, Mesquite, TX 75149",False,,OPERATIONAL,,12319563593280463165,Mesquite,2700 Preston Creek,Mesquite,United States,Top rated Mesquite Roofing Contractors are roofing Mesquite TX properties daily. Roof repairs and replacement. Call now!,10.0,,2004.0,REAL_ESTATE,False,Top rated Mesquite Roofing Contractors are roofing Mesquite TX properties daily. Roof repairs and replacement. Call now!,https://www.linkedin.com/company/mesquite-roofing-&-const,Mesquite Roofing & Const,9726811062,at&t southwest,landline,1000000.0,TX,America/Chicago,,,75181,United States of America,US,Samuell Farms Retail,,0x864ea50aaa2f747f:0xaaf7e1d0f551213d,8926c82da03ffff,/g/1tctxzg7,32.7730106,,,"https://www.google.com/maps/place/Mesquite+Roofing+%26+Construction/@32.7730106,-96.57287529999999,14z/data=!4m8!1m2!2m1!1sMesquite+Roofing+%26+Construction!3m4!1s0x864ea50aaa2f747f:0xaaf7e1d0f551213d!8m2!3d32.7730106!4d-96.57287529999999","https://www.google.com/maps/place/Mesquite+Roofing+%26+Construction/@32.7730106,-96.57287529999999,13.99z/data=!4m16!1m7!3m6!1s0x864ea50aaa2f747f:0xaaf7e1d0f551213d!2sMesquite+Roofing+%26+Construction!8m2!3d32.7730106!4d-96.57287529999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea50aaa2f747f:0xaaf7e1d0f551213d!8m2!3d32.7730106!4d-96.57287529999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-fpQPEAMpLsA/AAAAAAAAAAI/AAAAAAAAAAA/MwP1rncw_8Y/s44-p-k-no-ns-nd/photo.jpg,-96.57287529999999,,Mesquite Roofing & Construction,Mesquite Roofing And Construction,,,100519253804678657829,https://www.google.com/maps/contrib/100519253804678657829,Mesquite Roofing & Construction,+1 972-681-3183,"T-MOBILE USA, INC.",landline,https://lh3.googleusercontent.com/p/AF1QipOr83KiLUhdRVBj-gIVSQMUFC4jKPLumik67eHF=w800-h500-k-no,250,ChIJf3QvqgqlToYRPSFR9dDh96o,,,75149,,,"Roofer near Mesquite, TX",,4.9,,,,,,,Texas,TX,701 TX-352,,"Roofing contractor, Construction company, Flooring contractor, Painting",America/Chicago,Roofing contractor,,True,https://mesquiteroofingandconstruction.com/,{'Wednesday': ['8AM-6PM']},"Wednesday,8AM,6PM"
{},"3600 Gus Thomasson Rd, Mesquite, TX 75150",False,,OPERATIONAL,,14478026437416073760,Mesquite,,,,,,,,,,,,porterroofing.homes,,,,,,,,,,United States of America,US,Towne Crossing,,0x864ea7912c5ec2ff:0xc8ec485642e63a20,8926cb92107ffff,/g/11y50fzgdh,32.814248,,,"https://www.google.com/maps/place/Porter+Family+Roofing/@32.814248,-96.633647,14z/data=!4m8!1m2!2m1!1sPorter+Family+Roofing!3m4!1s0x864ea7912c5ec2ff:0xc8ec485642e63a20!8m2!3d32.814248!4d-96.633647","https://www.google.com/maps/place/Porter+Family+Roofing/@32.814248,-96.633647,13.99z/data=!4m16!1m7!3m6!1s0x864ea7912c5ec2ff:0xc8ec485642e63a20!2sPorter+Family+Roofing!8m2!3d32.814248!4d-96.633647!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea7912c5ec2ff:0xc8ec485642e63a20!8m2!3d32.814248!4d-96.633647!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-XCZo_eCrB-4/AAAAAAAAAAI/AAAAAAAAAAA/4gmnkQy2VgA/s44-p-k-no-ns-nd/photo.jpg,-96.633647,,Porter Family Roofing,Porter Family Roofing,,,110579238399367033647,https://www.google.com/maps/contrib/110579238399367033647,Porter Family Roofing,+1 469-471-0050,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqcLGB7yTSZDSUadOdaVBGhujQa8i-PvZbTMcap3UDlqTv8IO4z9KcXknn7vGVa3snxZbq9Hjatzp58-n6Q7bZOTzysbf-itORSu9AuO7XSTwy47v1YSBhOjjXmQ98HUUoOp9wKApy669nL=w800-h500-k-no,47,ChIJ_8JeLJGnToYRIDrmQlZI7Mg,,,75150,,,"Roofer near Mesquite, TX",,4.8,,,,,,,Texas,TX,3600 Gus Thomasson Rd,,Roofing contractor,America/Chicago,Roofing contractor,,True,https://porterroofing.homes/mesquite,{'Wednesday': ['Open 24 hours']},
"{'Accessibility': {'Wheelchair accessible parking lot': True, 'Wheelchair accessible seating': True}, 'Other': {'Identifies as Latino-owned': True}}","3047 E Meadows Blvd suite a, Mesquite, TX 75150",False,,OPERATIONAL,,10470667068439196575,Mesquite,,,,,,,,,,,,,,,,,,,,,,United States of America,US,East Meadows,,0x864ea51b4b18f6db:0x914f483907b2f39f,8926cb9230fffff,/g/11zjj9pkyl,32.805385099999995,,,"https://www.google.com/maps/place/MFB+Roofing+LLC/@32.805385099999995,-96.6612645,14z/data=!4m8!1m2!2m1!1sMFB+Roofing+LLC!3m4!1s0x864ea51b4b18f6db:0x914f483907b2f39f!8m2!3d32.805385099999995!4d-96.6612645","https://www.google.com/maps/place/MFB+Roofing+LLC/@32.805385099999995,-96.6612645,13.99z/data=!4m16!1m7!3m6!1s0x864ea51b4b18f6db:0x914f483907b2f39f!2sMFB+Roofing+LLC!8m2!3d32.805385099999995!4d-96.6612645!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea51b4b18f6db:0x914f483907b2f39f!8m2!3d32.805385099999995!4d-96.6612645!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-GcAA3bVzjE4/AAAAAAAAAAI/AAAAAAAAAAA/O4m8dCQhkE0/s44-p-k-no-ns-nd/photo.jpg,-96.6612645,,MFB Roofing LLC,Mfb Roofing,,,102401080799099744579,https://www.google.com/maps/contrib/102401080799099744579,MFB Roofing LLC,+1 972-741-2507,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAwervxPHI4nFuxWtrNt7bSYXJmW8eFjUKV4_zJ0YEdRqAlr5wlFstWp-n68OZpbD0LekSkRoQ1NiVHEazNEdorzg8HWRcslDePpjFKRubJM4VSI2qGRXOK9XuRST66aOS1GV-CpztXSDmeYw=w800-h500-k-no,23,ChIJ2_YYSxulToYRn_OyBzlIT5E,,,75150,,,"Roofer near Mesquite, TX",,5.0,,,,,,,Texas,TX,3047 E Meadows Blvd suite a,,Roofing contractor,America/Chicago,Roofing contractor,,True,https://mfbroofing.com/,{'Wednesday': ['Open 24 hours']},
{'Accessibility': {'Wheelchair accessible parking lot': True}},"1106 Cypress Dr, Mesquite, TX 75149",False,,OPERATIONAL,,2032137178791212458,Mesquite,,,,"Aim Roofing provides full roof replacements, repairs, inspections, and renovations through insurance or without insurance. CALL US NOW (469) 348-8290",,,,,False,"Aim Roofing provides full roof replacements, repairs, inspections, and renovations through insurance or without insurance. CALL US NOW (469) 348-8290",,Aimroofingtx,,,,,,,,,,United States of America,US,Mesquite Highlands,,0x5872b7795e89215:0x1c3399ff54b6f5aa,8926cb929a7ffff,/g/11pvb142d2,32.7627366,,,"https://www.google.com/maps/place/AIM+Roofing/@32.7627366,-96.584685,14z/data=!4m8!1m2!2m1!1sAIM+Roofing!3m4!1s0x5872b7795e89215:0x1c3399ff54b6f5aa!8m2!3d32.7627366!4d-96.584685","https://www.google.com/maps/place/AIM+Roofing/@32.7627366,-96.584685,13.99z/data=!4m16!1m7!3m6!1s0x5872b7795e89215:0x1c3399ff54b6f5aa!2sAIM+Roofing!8m2!3d32.7627366!4d-96.584685!16s%2Fg%2F11ckvg1dmb!3m7!1s0x5872b7795e89215:0x1c3399ff54b6f5aa!8m2!3d32.7627366!4d-96.584685!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-duwVuLWZAJM/AAAAAAAAAAI/AAAAAAAAAAA/AHyhpsMk9OI/s44-p-k-no-ns-nd/photo.jpg,-96.584685,,AIM Roofing,Aim Roofing,,,113391646597843612078,https://www.google.com/maps/contrib/113391646597843612078,AIM Roofing,+1 469-769-9241,"T-MOBILE USA, INC.",landline,https://lh3.googleusercontent.com/p/AF1QipN3VOWPVrQwmdUwgJRkYt4Dt0AETpOvmGS_6nBC=w800-h500-k-no,52,ChIJFZLolXcrhwURqvW2VP-ZMxw,,,75149,,,"Roofer near Mesquite, TX",,5.0,,,,,,,Texas,TX,1106 Cypress Dr,,"Roofing contractor, Construction company",America/Chicago,Roofing contractor,,True,http://aimroofingtx.com/,{'Wednesday': ['Open 24 hours']},
