name,name_for_emails,subtypes,category,phone,phone.whitepages_phones.lookup_type,phone.whitepages_phones.name,website,address,street,city,state_code,postal_code,rating,reviews,verified,email_1,email_1.emails_validator.status,email_1_full_name,email_1_first_name,email_1_last_name,email_1_title,email_2,email_2.emails_validator.status,phone_1,phone_1.whitepages_phones.lookup_type,phone_1.whitepages_phones.name,phone_1.whitepages_phones.phone_type,phone_2,phone_2.whitepages_phones.lookup_type,facebook,instagram,linkedin,company_insights.employees,company_insights.revenue,company_insights.industry,phone_normalized,niche
Lambert Landscape Company,Lambert Landscape Company,"Landscaper, Landscape architect, Landscape designer",Landscaper,+1 214-350-8350,person,Mary Elizabeth Riddle,http://www.lamberts.net/,"2950 Irving Blvd, Dallas, TX 75247",2950 Irving Blvd,Dallas,TX,75247,4.5,32,True,,,,,,,,,,,,,,,,,,50,50000000,ARCHITECTURE_PLANNING,+12143508350,landscaping
SIARA DESIGNS,Siara Designs,"Landscape designer, Drainage service, Landscape architect, Landscape lighting designer, Landscaper, Lawn care service, Lawn sprinkler system contractor, Stone carving, Tree service",Landscape designer,+1 469-666-4460,business,Siara Designs,http://www.siaradesigns.com/,"6720 Flanary Ln, Dallas, TX 75252",6720 Flanary Ln,Dallas,TX,75252,4.8,126,True,,,,,,,,,,,,,,,,,,10,,,+14696664460,landscaping
SIARA DESIGNS,Siara Designs,"Landscape designer, Drainage service, Landscape architect, Landscape lighting designer, Landscaper, Lawn care service, Lawn sprinkler system contractor, Stone carving, Tree service",Landscape designer,+1 469-666-4460,business,Siara Designs,http://www.siaradesigns.com/,"6720 Flanary Ln, Dallas, TX 75252",6720 Flanary Ln,Dallas,TX,75252,4.8,126,True,,,,,,,,,,,,,,,,,,10,,,+14696664460,landscaping
SIARA DESIGNS,Siara Designs,"Landscape designer, Drainage service, Landscape architect, Landscape lighting designer, Landscaper, Lawn care service, Lawn sprinkler system contractor, Stone carving, Tree service",Landscape designer,+1 469-666-4460,business,Siara Designs,http://www.siaradesigns.com/,"6720 Flanary Ln, Dallas, TX 75252",6720 Flanary Ln,Dallas,TX,75252,4.8,126,True,,,,,,,,,,,,,,,,,,10,,,+14696664460,landscaping
"Lonestar Landscape DFW, LLC",Lonestar Landscape Dfw,"Landscape designer, Contractor, Fence contractor, Landscaper, Lawn sprinkler system contractor, Swimming pool contractor",Landscape designer,+1 817-863-5609,person,Gregory L Jobe,https://www.lonestarlandscape.com/,"6807 Anglin Dr, Forest Hill, TX 76140",6807 Anglin Dr,Forest Hill,TX,76140,4.5,47,True,,,,,,,,,,,,,,,,,,10,1000000,ARCHITECTURE_PLANNING,+18178635609,landscaping
"Lonestar Landscape DFW, LLC",Lonestar Landscape Dfw,"Landscape designer, Contractor, Fence contractor, Landscaper, Lawn sprinkler system contractor, Swimming pool contractor",Landscape designer,+1 817-863-5609,person,Gregory L Jobe,https://www.lonestarlandscape.com/,"6807 Anglin Dr, Forest Hill, TX 76140",6807 Anglin Dr,Forest Hill,TX,76140,4.5,47,True,,,,,,,,,,,,,,,,,,10,1000000,ARCHITECTURE_PLANNING,+18178635609,landscaping
"Lonestar Landscape DFW, LLC",Lonestar Landscape Dfw,"Landscape designer, Contractor, Fence contractor, Landscaper, Lawn sprinkler system contractor, Swimming pool contractor",Landscape designer,+1 817-863-5609,person,Gregory L Jobe,https://www.lonestarlandscape.com/,"6807 Anglin Dr, Forest Hill, TX 76140",6807 Anglin Dr,Forest Hill,TX,76140,4.5,47,True,,,,,,,,,,,,,,,,,,10,1000000,ARCHITECTURE_PLANNING,+18178635609,landscaping
Texas Landscape Services of Dallas/Fort Worth,Texas Landscape Services Of Dallas/Fort Worth,"Landscaper, Landscape designer",Landscaper,+1 469-455-9733,,,https://txlandscapeservices.com/,"10841 FM1385, Pilot Point, TX 76258",10841 FM1385,Pilot Point,TX,76258,4.9,36,True,,,,,,,,,,,,,,,,,,,,,+14694559733,landscaping
Crimson Landscape,Crimson Landscape,"Landscaper, Carport and pergola builder, Concrete contractor, Drainage service, Landscape designer, Landscape lighting designer, Lawn sprinkler system contractor, Tree service",Landscaper,+1 214-989-3314,business,Crimson Power & Landscape,https://www.crimsonlandscape.com/,"1218 Executive Dr W, Richardson, TX 75081",1218 Executive Dr W,Richardson,TX,75081,4.7,97,True,,,,,,,,,,,,,,,,,,10,,,+12149893314,landscaping
CG Tree Service Dallas,Cg Tree Service Dallas,"Tree service, Arborist service",Tree service,+1 214-997-6842,,,https://www.cgdallastreeservice.com/%3Futm_campaign%3Dgmb,"1400 Hi Line Dr Apartment 2220, Dallas, TX 75207",1400 Hi Line Dr Apartment 2220,Dallas,TX,75207,5,16,True,,,,,,,,,,,,,,,,,,,,,+12149976842,landscaping
High Quality Landscape Services,High Quality Landscape Services,"Landscaper, Landscape designer, Lawn care service, Lawn sprinkler system contractor, Tree service",Landscaper,+1 972-903-2749,,,http://hqlawns.com/%3Fref%3DGBP,"17726 Frank Jackson Dr Suite 100, Dallas, TX 75252",17726 Frank Jackson Dr Suite 100,Dallas,TX,75252,4.5,19,True,,,,,,,,,,,,,,,,,,25,1000000,,+19729032749,landscaping
Prestige Landscape & Design,Prestige Landscape And Design,"Landscaper, Landscape designer, Lawn care service",Landscaper,+1 469-972-3137,,,https://www.prestigelandscapedesign.com/,"1603 Fuller Dr, Dallas, TX 75228",1603 Fuller Dr,Dallas,TX,75228,4.9,83,True,,,,,,,,,,,,,,,,,,,,,+14699723137,landscaping
Gardens for Texas,Gardens For Texas,"Landscape designer, Gardener, Landscape architect, Landscaper",Landscape designer,+1 469-330-9987,person,Sandra L Hutchens,https://gardensfortexas.com/contact,"6510 Abrams Rd, Dallas, TX 75231",6510 Abrams Rd,Dallas,TX,75231,4.7,66,True,,,,,,,,,,,,,,,,,,50,1000000,,+14693309987,landscaping
Gardens for Texas,Gardens For Texas,"Landscape designer, Gardener, Landscape architect, Landscaper",Landscape designer,+1 469-330-9987,person,Sandra L Hutchens,https://gardensfortexas.com/contact,"6510 Abrams Rd, Dallas, TX 75231",6510 Abrams Rd,Dallas,TX,75231,4.7,66,True,,,,,,,,,,,,,,,,,,50,1000000,,+14693309987,landscaping
North Dallas Landscapes,North Dallas Landscapes,"Landscaper, Landscape designer, Lawn care service, Lawn sprinkler system contractor",Lawn care service,+1 214-275-4998,person,Layla Deyaniva Freyre,https://northdallaslandscapes.com/contact-us/,"10050 Cayuga Dr, Dallas, TX 75228",10050 Cayuga Dr,Dallas,TX,75228,4.7,35,True,,,,,,,,,,,,,,,,,,,,,+12142754998,landscaping
North Dallas Landscapes,North Dallas Landscapes,"Landscaper, Landscape designer, Lawn care service, Lawn sprinkler system contractor",Lawn care service,+1 214-275-4998,person,Layla Deyaniva Freyre,https://northdallaslandscapes.com/contact-us/,"10050 Cayuga Dr, Dallas, TX 75228",10050 Cayuga Dr,Dallas,TX,75228,4.7,35,True,,,,,,,,,,,,,,,,,,,,,+12142754998,landscaping
North Dallas Landscapes,North Dallas Landscapes,"Landscaper, Landscape designer, Lawn care service, Lawn sprinkler system contractor",Lawn care service,+1 214-275-4998,person,Layla Deyaniva Freyre,https://northdallaslandscapes.com/contact-us/,"10050 Cayuga Dr, Dallas, TX 75228",10050 Cayuga Dr,Dallas,TX,75228,4.7,35,True,,,,,,,,,,,,,,,,,,,,,+12142754998,landscaping
Hoyer's Home Lawn and Garden,Hoyers Home Lawn And Garden,"Landscaper, Concrete contractor, Excavating contractor, Landscape designer, Landscape lighting designer, Lawn care service, Lawn sprinkler system contractor, Masonry contractor, Property maintenance, Tree service",Landscaper,+1 682-380-5754,,,https://www.hoyerslandscaping.com/,"5800 Hen House Rd, Fort Worth, TX 76244",5800 Hen House Rd,Fort Worth,TX,76244,4.7,83,True,,,,,,,,,,,,,,,,,,,,,+16823805754,landscaping
Peterson's Landscape & Maintenance Services,Petersons Landscape And Maintenance Services,"Landscaper, Barbecue area, Carport and pergola builder, Landscape designer, Landscape lighting designer, Lawn care service, Lawn sprinkler system contractor",Lawn care service,+1 817-577-8881,person,Joe F Peterson,https://petersonslandscape.com/%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3D1%26utm_content%3Dprimary,"4209 Old Denton Rd, Haltom City, TX 76117",4209 Old Denton Rd,Haltom City,TX,76117,4.8,59,True,,,,,,,,,,,,,,,,,,50,10000000,CONSUMER_SERVICES,+18175778881,landscaping
Peterson's Landscape & Maintenance Services,Petersons Landscape And Maintenance Services,"Landscaper, Barbecue area, Carport and pergola builder, Landscape designer, Landscape lighting designer, Lawn care service, Lawn sprinkler system contractor",Lawn care service,+1 817-577-8881,person,Joe F Peterson,https://petersonslandscape.com/%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3D1%26utm_content%3Dprimary,"4209 Old Denton Rd, Haltom City, TX 76117",4209 Old Denton Rd,Haltom City,TX,76117,4.8,59,True,,,,,,,,,,,,,,,,,,50,10000000,CONSUMER_SERVICES,+18175778881,landscaping
Peterson's Landscape & Maintenance Services,Petersons Landscape And Maintenance Services,"Landscaper, Barbecue area, Carport and pergola builder, Landscape designer, Landscape lighting designer, Lawn care service, Lawn sprinkler system contractor",Lawn care service,+1 817-577-8881,person,Joe F Peterson,https://petersonslandscape.com/%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3D1%26utm_content%3Dprimary,"4209 Old Denton Rd, Haltom City, TX 76117",4209 Old Denton Rd,Haltom City,TX,76117,4.8,59,True,,,,,,,,,,,,,,,,,,50,10000000,CONSUMER_SERVICES,+18175778881,landscaping
York Landscaping & Irrigation,York Landscaping And Irrigation,"Landscaper, Lawn care service, Lawn sprinkler system contractor",Lawn care service,+1 817-451-9675,person,Robert A Kling,https://yorklandscaping.com/%3Futm_source%3DGMB%26utm_medium%3DLOCAL%26utm_campaign%3DORGANIC,"5815 E Berry St, Fort Worth, TX 76119",5815 E Berry St,Fort Worth,TX,76119,4.8,47,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+18174519675,landscaping
York Landscaping & Irrigation,York Landscaping And Irrigation,"Landscaper, Lawn care service, Lawn sprinkler system contractor",Lawn care service,+1 817-451-9675,person,Robert A Kling,https://yorklandscaping.com/%3Futm_source%3DGMB%26utm_medium%3DLOCAL%26utm_campaign%3DORGANIC,"5815 E Berry St, Fort Worth, TX 76119",5815 E Berry St,Fort Worth,TX,76119,4.8,47,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+18174519675,landscaping
Daily Golden Deals,Daily Golden Deals,Landscape designer,Landscape designer,+1 817-723-0814,,,https://dilandscape.com/,"2140 S Main St, Fort Worth, TX 76110",2140 S Main St,Fort Worth,TX,76110,4.9,30,True,,,,,,,,,,,,,,,,,,10,10000000,,+18177230814,landscaping
Daily Golden Deals,Daily Golden Deals,Landscape designer,Landscape designer,+1 817-723-0814,,,https://dilandscape.com/,"2140 S Main St, Fort Worth, TX 76110",2140 S Main St,Fort Worth,TX,76110,4.9,30,True,,,,,,,,,,,,,,,,,,10,10000000,,+18177230814,landscaping
R & O Landscape Services,R And O Landscape Services,"Landscaper, Carport and pergola builder, Concrete contractor, Drainage service, Fence contractor, Landscape lighting designer, Lawn care service, Lawn sprinkler system contractor, Masonry contractor, Tree service",Landscaper,+1 817-944-4592,,,http://www.randolandscape.com/,"9721 Forney Trail, Keller, TX 76244",9721 Forney Trail,Keller,TX,76244,4.6,65,True,,,,,,,,,,,,,,,,,,10,1000000,,+18179444592,landscaping
Texas Oasis Landscape & Drainage,Texas Oasis Landscape And Drainage,"Landscape designer, Drainage service, Landscape architect, Landscaper",Landscape designer,+1 214-350-0881,business,Texas Oasis,http://www.texasoasis.net/,"2922 Storey Ln, Dallas, TX 75220",2922 Storey Ln,Dallas,TX,75220,4.8,47,True,,,,,,,,,,,,,,,,,,50,10000000,MANAGEMENT_CONSULTING,+12143500881,landscaping
Texas Outdoor Solutions,Texas Outdoor Solutions,Landscape designer,Landscape designer,+1 214-564-6252,,,https://linktr.ee/texasoutdoorsolutions,"12953 Trinity Blvd Suite 121, Euless, TX 76040",12953 Trinity Blvd Suite 121,Euless,TX,76040,4.9,60,True,,,,,,,,,,,,,,,,,,200,,COMPUTER_SOFTWARE,+12145646252,landscaping
Texas Outdoor Solutions,Texas Outdoor Solutions,Landscape designer,Landscape designer,+1 214-564-6252,,,https://linktr.ee/texasoutdoorsolutions,"12953 Trinity Blvd Suite 121, Euless, TX 76040",12953 Trinity Blvd Suite 121,Euless,TX,76040,4.9,60,True,,,,,,,,,,,,,,,,,,200,,COMPUTER_SOFTWARE,+12145646252,landscaping
Texas Outdoor Solutions,Texas Outdoor Solutions,Landscape designer,Landscape designer,+1 214-564-6252,,,https://linktr.ee/texasoutdoorsolutions,"12953 Trinity Blvd Suite 121, Euless, TX 76040",12953 Trinity Blvd Suite 121,Euless,TX,76040,4.9,60,True,,,,,,,,,,,,,,,,,,200,,COMPUTER_SOFTWARE,+12145646252,landscaping
Scapes Incorporated,Scapes Incorporated,"Landscaper, Concrete contractor, Deck builder, Landscape designer, Masonry contractor",Landscaper,+1 972-371-0328,person,Odessa Scott Murchison,https://www.scapesincorporated.com/,"8080 N Central Expy # 1700, Dallas, TX 75206",8080 N Central Expy # 1700,Dallas,TX,75206,4.6,41,True,,,,,,,,,,,,,,,,,,10,10000000,,+19723710328,landscaping
Scapes Incorporated,Scapes Incorporated,"Landscaper, Concrete contractor, Deck builder, Landscape designer, Masonry contractor",Landscaper,+1 972-371-0328,person,Odessa Scott Murchison,https://www.scapesincorporated.com/,"8080 N Central Expy # 1700, Dallas, TX 75206",8080 N Central Expy # 1700,Dallas,TX,75206,4.6,41,True,,,,,,,,,,,,,,,,,,10,10000000,,+19723710328,landscaping
Scapes Incorporated,Scapes Incorporated,"Landscaper, Concrete contractor, Deck builder, Landscape designer, Masonry contractor",Landscaper,+1 972-371-0328,person,Odessa Scott Murchison,https://www.scapesincorporated.com/,"8080 N Central Expy # 1700, Dallas, TX 75206",8080 N Central Expy # 1700,Dallas,TX,75206,4.6,41,True,,,,,,,,,,,,,,,,,,10,10000000,,+19723710328,landscaping
Valadez Landscaping LLC,Valadez Landscaping,"Landscaper, Lawn care service, Tree service",Landscaper,+1 682-559-3611,person,Ilzayana Salgado,http://www.metroplexlawncare.com/,"5540 Bong Dr, Fort Worth, TX 76112",5540 Bong Dr,Fort Worth,TX,76112,4.9,29,True,,,,,,,,,,,,,,,,,,,,,+16825593611,landscaping
Valadez Landscaping LLC,Valadez Landscaping,"Landscaper, Lawn care service, Tree service",Landscaper,+1 682-559-3611,person,Ilzayana Salgado,http://www.metroplexlawncare.com/,"5540 Bong Dr, Fort Worth, TX 76112",5540 Bong Dr,Fort Worth,TX,76112,4.9,29,True,,,,,,,,,,,,,,,,,,,,,+16825593611,landscaping
Linda Vista Landscapes,Linda Vista Landscapes,Landscaper,Landscaper,+1 817-298-0239,person,Ramiro Infante,https://lindavistadfw.com/,"2515 Stark St, Fort Worth, TX 76112",2515 Stark St,Fort Worth,TX,76112,5,24,True,,,,,,,,,,,,,,,,,,,,,+18172980239,landscaping
Linda Vista Landscapes,Linda Vista Landscapes,Landscaper,Landscaper,+1 817-298-0239,person,Ramiro Infante,https://lindavistadfw.com/,"2515 Stark St, Fort Worth, TX 76112",2515 Stark St,Fort Worth,TX,76112,5,24,True,,,,,,,,,,,,,,,,,,,,,+18172980239,landscaping
Higher Ground Lawn Care & Landscape Lighting,Higher Ground Lawn Care And Landscape Lighting,"Lawn care service, Landscape lighting designer, Lighting consultant, Lighting contractor, Pest control service",Lawn care service,+1 214-531-3369,,,https://highergroundlm.com/%3Futm_source%3DGMBlisting%26utm_medium%3Dorganic,"3225 Southwestern Blvd, Dallas, TX 75225",3225 Southwestern Blvd,Dallas,TX,75225,4.9,124,True,,,,,,,,,,,,,,,,,,10,,,+12145313369,landscaping
Higher Ground Lawn Care & Landscape Lighting,Higher Ground Lawn Care And Landscape Lighting,"Lawn care service, Landscape lighting designer, Lighting consultant, Lighting contractor, Pest control service",Lawn care service,+1 214-531-3369,,,https://highergroundlm.com/%3Futm_source%3DGMBlisting%26utm_medium%3Dorganic,"3225 Southwestern Blvd, Dallas, TX 75225",3225 Southwestern Blvd,Dallas,TX,75225,4.9,124,True,,,,,,,,,,,,,,,,,,10,,,+12145313369,landscaping
Higher Ground Lawn Care & Landscape Lighting,Higher Ground Lawn Care And Landscape Lighting,"Lawn care service, Landscape lighting designer, Lighting consultant, Lighting contractor, Pest control service",Lawn care service,+1 214-531-3369,,,https://highergroundlm.com/%3Futm_source%3DGMBlisting%26utm_medium%3Dorganic,"3225 Southwestern Blvd, Dallas, TX 75225",3225 Southwestern Blvd,Dallas,TX,75225,4.9,124,True,,,,,,,,,,,,,,,,,,10,,,+12145313369,landscaping
Landscape Lighting and Design,Landscape Lighting And Design,"Landscape lighting designer, Landscape designer, Lighting store",Landscape lighting designer,+1 817-937-0204,person,Timothy David Doogs,http://www.landscapelightinganddesign.com/,"7381 W Vickery Blvd, Benbrook, TX 76116",7381 W Vickery Blvd,Benbrook,TX,76116,4.7,13,False,,,,,,,,,,,,,,,,,,10,10000000,,+18179370204,landscaping
Southern Turf Co,Southern Turf,"Landscaper, Artificial plant supplier, Landscape designer, Turf supplier",Turf supplier,+1 972-576-9985,,,https://www.southernturfco.com/dallas-fort-worth/,"4438 W Lovers Ln Suite 200, Dallas, TX 75209",4438 W Lovers Ln Suite 200,Dallas,TX,75209,5,201,True,,,,,,,,,,,,,,,,,,50,,,+19725769985,landscaping
Southern Turf Co,Southern Turf,"Landscaper, Artificial plant supplier, Landscape designer, Turf supplier",Turf supplier,+1 972-576-9985,,,https://www.southernturfco.com/dallas-fort-worth/,"4438 W Lovers Ln Suite 200, Dallas, TX 75209",4438 W Lovers Ln Suite 200,Dallas,TX,75209,5,201,True,,,,,,,,,,,,,,,,,,50,,,+19725769985,landscaping
Southern Turf Co,Southern Turf,"Landscaper, Artificial plant supplier, Landscape designer, Turf supplier",Turf supplier,+1 972-576-9985,,,https://www.southernturfco.com/dallas-fort-worth/,"4438 W Lovers Ln Suite 200, Dallas, TX 75209",4438 W Lovers Ln Suite 200,Dallas,TX,75209,5,201,True,,,,,,,,,,,,,,,,,,50,,,+19725769985,landscaping
Earth Green Lands,Earth Green Lands,"Landscaper, Drainage service, Landscape architect, Landscape designer, Landscape lighting designer, Lawn care service, Lawn sprinkler system contractor",Landscaper,+1 214-659-1669,,,https://earthgreenlands.com/%3Futm_source%3Dgoogle%26utm_medium%3Dgoogle-my-business%26utm_campaign%3Dlead%26utm_content%3Dcall-now%26utm_term%3Dlandscaping-dallas,"3508 Doug Dr, Dallas, TX 75247",3508 Doug Dr,Dallas,TX,75247,4.8,24,True,,,,,,,,,,,,,,,,,,,,,+12146591669,landscaping
Earth Green Lands,Earth Green Lands,"Landscaper, Drainage service, Landscape architect, Landscape designer, Landscape lighting designer, Lawn care service, Lawn sprinkler system contractor",Landscaper,+1 214-659-1669,,,https://earthgreenlands.com/%3Futm_source%3Dgoogle%26utm_medium%3Dgoogle-my-business%26utm_campaign%3Dlead%26utm_content%3Dcall-now%26utm_term%3Dlandscaping-dallas,"3508 Doug Dr, Dallas, TX 75247",3508 Doug Dr,Dallas,TX,75247,4.8,24,True,,,,,,,,,,,,,,,,,,,,,+12146591669,landscaping
Earth Green Lands,Earth Green Lands,"Landscaper, Drainage service, Landscape architect, Landscape designer, Landscape lighting designer, Lawn care service, Lawn sprinkler system contractor",Landscaper,+1 214-659-1669,,,https://earthgreenlands.com/%3Futm_source%3Dgoogle%26utm_medium%3Dgoogle-my-business%26utm_campaign%3Dlead%26utm_content%3Dcall-now%26utm_term%3Dlandscaping-dallas,"3508 Doug Dr, Dallas, TX 75247",3508 Doug Dr,Dallas,TX,75247,4.8,24,True,,,,,,,,,,,,,,,,,,,,,+12146591669,landscaping
McShane Landscaping DFW,Mcshane Landscaping Dfw,Landscape designer,Landscape designer,+1 214-531-3077,,,http://mcshanelandscapingdfw.com/,"2038 SE 4th St, Grand Prairie, TX 75051",2038 SE 4th St,Grand Prairie,TX,75051,5,49,True,,,,,,,,,,,,,,,,,,,,,+12145313077,landscaping
McShane Landscaping DFW,Mcshane Landscaping Dfw,Landscape designer,Landscape designer,+1 214-531-3077,,,http://mcshanelandscapingdfw.com/,"2038 SE 4th St, Grand Prairie, TX 75051",2038 SE 4th St,Grand Prairie,TX,75051,5,49,True,,,,,,,,,,,,,,,,,,,,,+12145313077,landscaping
McShane Landscaping DFW,Mcshane Landscaping Dfw,Landscape designer,Landscape designer,+1 214-531-3077,,,http://mcshanelandscapingdfw.com/,"2038 SE 4th St, Grand Prairie, TX 75051",2038 SE 4th St,Grand Prairie,TX,75051,5,49,True,,,,,,,,,,,,,,,,,,,,,+12145313077,landscaping
Fort Worth Landscape Management,Fort Worth Landscape Management,"Landscaper, Lawn sprinkler system contractor",Landscaper,+1 817-926-6220,business,Fort Worth Landscape Management,https://www.fortworthlandscapemgmt.com/,"120 E Felix St Ste 304, Fort Worth, TX 76115",120 E Felix St Ste 304,Fort Worth,TX,76115,5,5,True,,,,,,,,,,,,,,,,,,,,,+18179266220,landscaping
Fort Worth Landscape Management,Fort Worth Landscape Management,"Landscaper, Lawn sprinkler system contractor",Landscaper,+1 817-926-6220,business,Fort Worth Landscape Management,https://www.fortworthlandscapemgmt.com/,"120 E Felix St Ste 304, Fort Worth, TX 76115",120 E Felix St Ste 304,Fort Worth,TX,76115,5,5,True,,,,,,,,,,,,,,,,,,,,,+18179266220,landscaping
Fort Worth Landscape Management,Fort Worth Landscape Management,"Landscaper, Lawn sprinkler system contractor",Landscaper,+1 817-926-6220,business,Fort Worth Landscape Management,https://www.fortworthlandscapemgmt.com/,"120 E Felix St Ste 304, Fort Worth, TX 76115",120 E Felix St Ste 304,Fort Worth,TX,76115,5,5,True,,,,,,,,,,,,,,,,,,,,,+18179266220,landscaping
GroundScape Solutions,Groundscape Solutions,"Landscaper, Carport and pergola builder, Concrete contractor, Fence contractor, Landscape designer, Lawn sprinkler system contractor",Landscaper,+1 817-759-0102,business,Groundscape 817-759-0102 - Fort Worth Landscape Company,http://www.groundscape.com/,"4210 Broadway Ave, Fort Worth, TX 76117",4210 Broadway Ave,Fort Worth,TX,76117,4.2,48,True,,,,,,,,,,,,,,,,,,10,10000000,,+18177590102,landscaping
GroundScape Solutions,Groundscape Solutions,"Landscaper, Carport and pergola builder, Concrete contractor, Fence contractor, Landscape designer, Lawn sprinkler system contractor",Landscaper,+1 817-759-0102,business,Groundscape 817-759-0102 - Fort Worth Landscape Company,http://www.groundscape.com/,"4210 Broadway Ave, Fort Worth, TX 76117",4210 Broadway Ave,Fort Worth,TX,76117,4.2,48,True,,,,,,,,,,,,,,,,,,10,10000000,,+18177590102,landscaping
GroundScape Solutions,Groundscape Solutions,"Landscaper, Carport and pergola builder, Concrete contractor, Fence contractor, Landscape designer, Lawn sprinkler system contractor",Landscaper,+1 817-759-0102,business,Groundscape 817-759-0102 - Fort Worth Landscape Company,http://www.groundscape.com/,"4210 Broadway Ave, Fort Worth, TX 76117",4210 Broadway Ave,Fort Worth,TX,76117,4.2,48,True,,,,,,,,,,,,,,,,,,10,10000000,,+18177590102,landscaping
