name,name_for_emails,subtypes,category,phone,phone.whitepages_phones.lookup_type,phone.whitepages_phones.name,website,address,street,city,state_code,postal_code,rating,reviews,verified,email_1,email_1.emails_validator.status,email_1_full_name,email_1_first_name,email_1_last_name,email_1_title,email_2,email_2.emails_validator.status,phone_1,phone_1.whitepages_phones.lookup_type,phone_1.whitepages_phones.name,phone_1.whitepages_phones.phone_type,phone_2,phone_2.whitepages_phones.lookup_type,facebook,instagram,linkedin,company_insights.employees,company_insights.revenue,company_insights.industry,phone_normalized,niche
Mister Sparky Electrician DFW,Mister Sparky Electrician Dfw,"Electrician, Electrical installation service, Electrical repair shop, Lighting store, Lighting products wholesaler",Electrician,+1 214-613-0481,business,Mister Sparky,https://www.mistersparky-dfw.com/%3Futm_source%3Dlocalfx%26utm_medium%3Dorganic%26utm_campaign%3Dlocalfx,"4827 W Royal Ln Suite B, Irving, TX 75063",4827 W Royal Ln Suite B,Irving,TX,75063,4.9,911,True,,,,,,,,,,,,,,,,,,50,10000000,,+12146130481,electricians
Mister Sparky Electrician DFW,Mister Sparky Electrician Dfw,"Electrician, Electrical installation service, Electrical repair shop, Lighting store, Lighting products wholesaler",Electrician,+1 214-613-0481,business,Mister Sparky,https://www.mistersparky-dfw.com/%3Futm_source%3Dlocalfx%26utm_medium%3Dorganic%26utm_campaign%3Dlocalfx,"4827 W Royal Ln Suite B, Irving, TX 75063",4827 W Royal Ln Suite B,Irving,TX,75063,4.9,911,True,,,,,,,,,,,,,,,,,,50,10000000,,+12146130481,electricians
EMSR Electrical Contractors,Emsr Electrical Contractors,"Electrician, Electrical engineer",Electrician,+1 817-401-7841,person,Michael Placencio Knight,https://emsr-ec.com/dallas-texas-electrical-contractor/,"2626 Cole Ave suit 300, Dallas, TX 75204",2626 Cole Ave suit 300,Dallas,TX,75204,4.9,29,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+18174017841,electricians
EMSR Electrical Contractors,Emsr Electrical Contractors,"Electrician, Electrical engineer",Electrician,+1 817-401-7841,person,Michael Placencio Knight,https://emsr-ec.com/dallas-texas-electrical-contractor/,"2626 Cole Ave suit 300, Dallas, TX 75204",2626 Cole Ave suit 300,Dallas,TX,75204,4.9,29,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+18174017841,electricians
Mr. Electric of Fort Worth,Mr Electric Of Fort Worth,Electrician,Electrician,+1 817-585-2993,,,https://www.mrelectricfortworth.com/,"5608 Malvey Ave #212, Fort Worth, TX 76107",5608 Malvey Ave #212,Fort Worth,TX,76107,4.8,1653,True,,,,,,,,,,,,,,,,,,,,,+18175852993,electricians
Buffalo Electric,Buffalo Electric,"Electrician, Lighting consultant",Electrician,+1 817-252-4847,,,https://buffaloelectricdfw.com/,"2353 Brennan Ave, Fort Worth, TX 76106",2353 Brennan Ave,Fort Worth,TX,76106,4.9,59,True,,,,,,,,,,,,,,,,,,,,,+18172524847,electricians
Buffalo Electric,Buffalo Electric,"Electrician, Lighting consultant",Electrician,+1 817-252-4847,,,https://buffaloelectricdfw.com/,"2353 Brennan Ave, Fort Worth, TX 76106",2353 Brennan Ave,Fort Worth,TX,76106,4.9,59,True,,,,,,,,,,,,,,,,,,,,,+18172524847,electricians
TopTech Electric & Plumbing,Toptech Electric And Plumbing,"Electrician, Contractor, Drainage service, Electrical installation service, Home automation company, Plumber, Repair service",Electrician,+1 682-292-7059,,,https://www.calltoptech.com/%3Futm_campaign%3Dgmb,"7415 Whitehall St #119, Richland Hills, TX 76118",7415 Whitehall St #119,Richland Hills,TX,76118,4.9,1595,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+16822927059,electricians
TLC Electrical,Tlc Electrical,"Electrician, Electric vehicle charging station, Electrical repair shop, Lighting contractor",Electrician,+1 817-608-7113,,,https://www.tlcelectrical.com/%3Futm_source%3Dgoogle%26utm_medium%3Dgbp,"2812 Market Loop, Southlake, TX 76092",2812 Market Loop,Southlake,TX,76092,4.7,894,True,,,,,,,,,,,,,,,,,,50,10000000,ELECTRICAL_ELECTRONIC_MANUFACTURING,+18176087113,electricians
TLC Electrical,Tlc Electrical,"Electrician, Electric vehicle charging station, Electrical repair shop, Lighting contractor",Electrician,+1 817-608-7113,,,https://www.tlcelectrical.com/%3Futm_source%3Dgoogle%26utm_medium%3Dgbp,"2812 Market Loop, Southlake, TX 76092",2812 Market Loop,Southlake,TX,76092,4.7,894,True,,,,,,,,,,,,,,,,,,50,10000000,ELECTRICAL_ELECTRONIC_MANUFACTURING,+18176087113,electricians
TLC Electrical,Tlc Electrical,"Electrician, Electric vehicle charging station, Electrical repair shop, Lighting contractor",Electrician,+1 817-608-7113,,,https://www.tlcelectrical.com/%3Futm_source%3Dgoogle%26utm_medium%3Dgbp,"2812 Market Loop, Southlake, TX 76092",2812 Market Loop,Southlake,TX,76092,4.7,894,True,,,,,,,,,,,,,,,,,,50,10000000,ELECTRICAL_ELECTRONIC_MANUFACTURING,+18176087113,electricians
"A.V.A. Electric, LLC",A V A Electric,Electrician,Electrician,+1 314-960-9446,,,http://ava-electric.com/,"7845 Kermit Ave, Fort Worth, TX 76116",7845 Kermit Ave,Fort Worth,TX,76116,5,52,True,,,,,,,,,,,,,,,,,,,,,+13149609446,electricians
All Spark Electric,All Spark Electric,Electrician,Electrician,+1 214-789-5114,,,https://callallsparkelectric.com/,"1007 Horse Creek Rd Suite 3, Crowley, TX 76036",1007 Horse Creek Rd Suite 3,Crowley,TX,76036,5,96,True,,,,,,,,,,,,,,,,,,6,923,"Construction, Construction Management",+12147895114,electricians
All Spark Electric,All Spark Electric,Electrician,Electrician,+1 214-789-5114,,,https://callallsparkelectric.com/,"1007 Horse Creek Rd Suite 3, Crowley, TX 76036",1007 Horse Creek Rd Suite 3,Crowley,TX,76036,5,96,True,,,,,,,,,,,,,,,,,,6,923,"Construction, Construction Management",+12147895114,electricians
Brown Electric,Brown Electric,Electrician,Electrician,+1 817-905-3601,,,https://www.brown-electric.com/,"10964 Silver Horn Dr, Fort Worth, TX 76108",10964 Silver Horn Dr,Fort Worth,TX,76108,4.9,97,True,,,,,,,,,,,,,,,,,,,,,+18179053601,electricians
Tiger Strike Electric,Tiger Strike Electric,Electrician,Electrician,+1 682-408-8261,,,https://www.tigerstrikeelectric.com/,"4699 Fossil Vista Dr #6311, Haltom City, TX 76137",4699 Fossil Vista Dr #6311,Haltom City,TX,76137,5,82,True,,,,,,,,,,,,,,,,,,,,,+16824088261,electricians
"Independent Electrical Contractors, Fort Worth Chapter, Inc.",Independent Electrical Contractors Fort Worth Chapter,"Non-profit organization, Apprenticeship center, Trade school",Non-profit organization,+1 817-496-8422,person,Marcie Funchess,https://www.iecfwtc.org/,"5809 E Berry St, Fort Worth, TX 76119",5809 E Berry St,Fort Worth,TX,76119,4.2,64,True,,,,,,,,,,,,,,,,,,200,1000000,CIVIC_SOCIAL_ORGANIZATION,+18174968422,electricians
"Independent Electrical Contractors, Fort Worth Chapter, Inc.",Independent Electrical Contractors Fort Worth Chapter,"Non-profit organization, Apprenticeship center, Trade school",Non-profit organization,+1 817-496-8422,person,Marcie Funchess,https://www.iecfwtc.org/,"5809 E Berry St, Fort Worth, TX 76119",5809 E Berry St,Fort Worth,TX,76119,4.2,64,True,,,,,,,,,,,,,,,,,,200,1000000,CIVIC_SOCIAL_ORGANIZATION,+18174968422,electricians
"Independent Electrical Contractors, Fort Worth Chapter, Inc.",Independent Electrical Contractors Fort Worth Chapter,"Non-profit organization, Apprenticeship center, Trade school",Non-profit organization,+1 817-496-8422,person,Marcie Funchess,https://www.iecfwtc.org/,"5809 E Berry St, Fort Worth, TX 76119",5809 E Berry St,Fort Worth,TX,76119,4.2,64,True,,,,,,,,,,,,,,,,,,200,1000000,CIVIC_SOCIAL_ORGANIZATION,+18174968422,electricians
eSparks Electricals,Esparks Electricals,Electrician,Electrician,+1 424-900-6382,,,https://esparks-electricals.ueniweb.com/%3Futm_campaign%3Dgmb,"112 Main St, Fort Worth, TX 76102",112 Main St,Fort Worth,TX,76102,5,19,True,,,,,,,,,,,,,,,,,,200,50000000,COMPUTER_SOFTWARE,+14249006382,electricians
Arrow Electric,Arrow Electric,"Electrician, Contractor, Electrical installation service",Electrician,+1 972-926-7007,person,Yvette Lynn Thacker,https://arrowelectric.net/,"2903 National Dr, Garland, TX 75041",2903 National Dr,Garland,TX,75041,4.9,815,True,,,,,,,,,,,,,,,,,,50,1000000,CONSTRUCTION,+19729267007,electricians
Arrow Electric,Arrow Electric,"Electrician, Contractor, Electrical installation service",Electrician,+1 972-926-7007,person,Yvette Lynn Thacker,https://arrowelectric.net/,"2903 National Dr, Garland, TX 75041",2903 National Dr,Garland,TX,75041,4.9,815,True,,,,,,,,,,,,,,,,,,50,1000000,CONSTRUCTION,+19729267007,electricians
Arrow Electric,Arrow Electric,"Electrician, Contractor, Electrical installation service",Electrician,+1 972-926-7007,person,Yvette Lynn Thacker,https://arrowelectric.net/,"2903 National Dr, Garland, TX 75041",2903 National Dr,Garland,TX,75041,4.9,815,True,,,,,,,,,,,,,,,,,,50,1000000,CONSTRUCTION,+19729267007,electricians
All Safe Electric,All Safe Electric,"Electrician, Air conditioning contractor, Heating contractor, HVAC contractor",Electrician,+1 972-230-9200,person,Kimberly D Nebb,http://www.callallsafe.com/,"630 Franklin St, DeSoto, TX 75115",630 Franklin St,DeSoto,TX,75115,4.9,407,True,,,,,,,,,,,,,,,,,,,,,+19722309200,electricians
Hernandez Electrical Services Inc.,Hernandez Electrical Services,"Electrician, Lighting contractor",Electrician,+1 972-313-3885,person,Marlea M Hernandez,http://www.hernandezelectrical.com/,"118 Irby Ln, Irving, TX 75061",118 Irby Ln,Irving,TX,75061,4.7,83,True,,,,,,,,,,,,,,,,,,10,1000000,,+19723133885,electricians
Hernandez Electrical Services Inc.,Hernandez Electrical Services,"Electrician, Lighting contractor",Electrician,+1 972-313-3885,person,Marlea M Hernandez,http://www.hernandezelectrical.com/,"118 Irby Ln, Irving, TX 75061",118 Irby Ln,Irving,TX,75061,4.7,83,True,,,,,,,,,,,,,,,,,,10,1000000,,+19723133885,electricians
Bright Light Electric,Bright Light Electric,"Electrician, Electrical installation service",Electrician,+1 214-553-5333,,,https://www.brightlightec.com/,"9932 Lakedale Dr, Dallas, TX 75218",9932 Lakedale Dr,Dallas,TX,75218,5,171,True,,,,,,,,,,,,,,,,,,50,10000000,,+12145535333,electricians
Bright Light Electric,Bright Light Electric,"Electrician, Electrical installation service",Electrician,+1 214-553-5333,,,https://www.brightlightec.com/,"9932 Lakedale Dr, Dallas, TX 75218",9932 Lakedale Dr,Dallas,TX,75218,5,171,True,,,,,,,,,,,,,,,,,,50,10000000,,+12145535333,electricians
Panther City Electric,Panther City Electric,Electrician,Electrician,+1 682-333-8704,,,https://panthercityelectric.com/,"3904 Van Deman Dr, Benbrook, TX 76116",3904 Van Deman Dr,Benbrook,TX,76116,5,50,True,,,,,,,,,,,,,,,,,,,,,+16823338704,electricians
Gear Electrical Contractors,Gear Electrical Contractors,"Electrician, Electrical engineer, Electrical installation service, Electrical repair shop, Lighting contractor",Electrician,+1 817-904-5397,,,https://mr-handyelectric.com/Fort-Worth,"5709 Azle Ave, Fort Worth, TX 76114",5709 Azle Ave,Fort Worth,TX,76114,5,14,True,,,,,,,,,,,,,,,,,,,,,+18179045397,electricians
Enlight Electric,Enlight Electric,Electrician,Electrician,+1 817-808-1323,person,John T Addicks,https://www.enlightelectrictx.com/,"417 Foxcraft Dr, Fort Worth, TX 76131",417 Foxcraft Dr,Fort Worth,TX,76131,5,67,True,,,,,,,,,,,,,,,,,,,,CONSTRUCTION,+18178081323,electricians
Enlight Electric,Enlight Electric,Electrician,Electrician,+1 817-808-1323,person,John T Addicks,https://www.enlightelectrictx.com/,"417 Foxcraft Dr, Fort Worth, TX 76131",417 Foxcraft Dr,Fort Worth,TX,76131,5,67,True,,,,,,,,,,,,,,,,,,,,CONSTRUCTION,+18178081323,electricians
Elizondo Electric,Elizondo Electric,Electrician,Electrician,+1 214-434-4122,,,http://elizondoelectric.net/,"855 n master, 8118 Melinda Ln, Dallas, TX 75217","855 n master, 8118 Melinda Ln",Dallas,TX,75217,4.8,47,True,,,,,,,,,,,,,,,,,,,,CONSTRUCTION,+12144344122,electricians
Peerless Electric,Peerless Electric,"Electrician, Electric vehicle charging station contractor, Lamp repair service",Electrician,+1 817-373-5720,,,https://www.peerlesselectricdfw.com/,"1004 Highland Dr, Euless, TX 76040",1004 Highland Dr,Euless,TX,76040,5,101,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18173735720,electricians
Peerless Electric,Peerless Electric,"Electrician, Electric vehicle charging station contractor, Lamp repair service",Electrician,+1 817-373-5720,,,https://www.peerlesselectricdfw.com/,"1004 Highland Dr, Euless, TX 76040",1004 Highland Dr,Euless,TX,76040,5,101,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18173735720,electricians
Dodson Electric,Dodson Electric,Electrician,Electrician,+1 817-409-8918,person,Chris P Dodson,https://www.dodsonelectric.com/,"1130 Blue Mound Rd W Suite 300, Haslet, TX 76052",1130 Blue Mound Rd W Suite 300,Haslet,TX,76052,4.9,190,True,,,,,,,,,,,,,,,,,,10,1000000,,+18174098918,electricians
Dodson Electric,Dodson Electric,Electrician,Electrician,+1 817-409-8918,person,Chris P Dodson,https://www.dodsonelectric.com/,"1130 Blue Mound Rd W Suite 300, Haslet, TX 76052",1130 Blue Mound Rd W Suite 300,Haslet,TX,76052,4.9,190,True,,,,,,,,,,,,,,,,,,10,1000000,,+18174098918,electricians
Dodson Electric,Dodson Electric,Electrician,Electrician,+1 817-409-8918,person,Chris P Dodson,https://www.dodsonelectric.com/,"1130 Blue Mound Rd W Suite 300, Haslet, TX 76052",1130 Blue Mound Rd W Suite 300,Haslet,TX,76052,4.9,190,True,,,,,,,,,,,,,,,,,,10,1000000,,+18174098918,electricians
W3 Electric,W3 Electric,Electrician,Electrician,+1 214-432-1383,person,Marco F Parada,https://www.callw3.com/,"17250 Dallas Pkwy Suite G, Dallas, TX 75248",17250 Dallas Pkwy Suite G,Dallas,TX,75248,5,340,True,,,,,,,,,,,,,,,,,,25,,,+12144321383,electricians
W3 Electric,W3 Electric,Electrician,Electrician,+1 214-432-1383,person,Marco F Parada,https://www.callw3.com/,"17250 Dallas Pkwy Suite G, Dallas, TX 75248",17250 Dallas Pkwy Suite G,Dallas,TX,75248,5,340,True,,,,,,,,,,,,,,,,,,25,,,+12144321383,electricians
W3 Electric,W3 Electric,Electrician,Electrician,+1 214-432-1383,person,Marco F Parada,https://www.callw3.com/,"17250 Dallas Pkwy Suite G, Dallas, TX 75248",17250 Dallas Pkwy Suite G,Dallas,TX,75248,5,340,True,,,,,,,,,,,,,,,,,,25,,,+12144321383,electricians
Cross Electric,Cross Electric,"Electrician, Electrical installation service, Electric generator shop",Electrician,+1 817-847-7111,person,Brandon Stephen Cross,https://www.crosselectricllc.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp,"9227 Live Oak Ln, Fort Worth, TX 76179",9227 Live Oak Ln,Fort Worth,TX,76179,4.9,611,True,,,,,,,,,,,,,,,,,,,,,+18178477111,electricians
Gravity Electric,Gravity Electric,Electrician,Electrician,+1 469-833-2891,person,Dennis J Ellison Jr,http://gravityservicesmep.com/,"13355 Noel Rd Ste 1450, Dallas, TX 75240",13355 Noel Rd Ste 1450,Dallas,TX,75240,4.6,33,True,,,,,,,,,,,,,,,,,,,,,+14698332891,electricians
Epic Electrical,Epic Electrical,"Electrician, Contractor, Electrical installation service",Electrician,+1 682-478-6088,,,https://epicelectrical.com/,"7304 Hialeah Cir W, North Richland Hills, TX 76182",7304 Hialeah Cir W,North Richland Hills,TX,76182,5,115,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+16824786088,electricians
Epic Electrical,Epic Electrical,"Electrician, Contractor, Electrical installation service",Electrician,+1 682-478-6088,,,https://epicelectrical.com/,"7304 Hialeah Cir W, North Richland Hills, TX 76182",7304 Hialeah Cir W,North Richland Hills,TX,76182,5,115,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+16824786088,electricians
5th Generation Electric LLC,5Th Generation Electric,Electrician,Electrician,+1 214-728-1977,person,Edward A Nichols,http://www.5thgenelectric.com/,"1515 N Town E Blvd, Mesquite, TX 75150",1515 N Town E Blvd,Mesquite,TX,75150,4.9,191,True,,,,,,,,,,,,,,,,,,50,10000000,,+12147281977,electricians
5th Generation Electric LLC,5Th Generation Electric,Electrician,Electrician,+1 214-728-1977,person,Edward A Nichols,http://www.5thgenelectric.com/,"1515 N Town E Blvd, Mesquite, TX 75150",1515 N Town E Blvd,Mesquite,TX,75150,4.9,191,True,,,,,,,,,,,,,,,,,,50,10000000,,+12147281977,electricians
Matrix Electric,Matrix Electric,Electrician,Electrician,+1 469-253-2564,,,https://www.matrixelectriccompany.com/,"1406 Rodeo Center Blvd, Mesquite, TX 75149",1406 Rodeo Center Blvd,Mesquite,TX,75149,4.9,93,True,,,,,,,,,,,,,,,,,,,,Electrical Services,+14692532564,electricians
Tarrant Electric,Tarrant Electric,"Electrician, Electric vehicle charging station contractor, Electrical installation service, Electrical repair shop, Electric generator shop",Electrician,+1 817-839-8271,,,https://www.tarrantcountyelectric.com/,"4416 Glenview Dr, Haltom City, TX 76117",4416 Glenview Dr,Haltom City,TX,76117,4.8,91,True,,,,,,,,,,,,,,,,,,,,,+18178398271,electricians
Tarrant Electric,Tarrant Electric,"Electrician, Electric vehicle charging station contractor, Electrical installation service, Electrical repair shop, Electric generator shop",Electrician,+1 817-839-8271,,,https://www.tarrantcountyelectric.com/,"4416 Glenview Dr, Haltom City, TX 76117",4416 Glenview Dr,Haltom City,TX,76117,4.8,91,True,,,,,,,,,,,,,,,,,,,,,+18178398271,electricians
Daniel Electric Co,Daniel Electric,"Electrician, Contractor",Electrician,+1 817-481-8606,person,Daniel M Taliaferro,http://www.danielelectric.net/,"500 Kimball Ave #102, Southlake, TX 76092",500 Kimball Ave #102,Southlake,TX,76092,4.9,712,True,,,,,,,,,,,,,,,,,,25,50000000,CONSTRUCTION,+18174818606,electricians
Daniel Electric Co,Daniel Electric,"Electrician, Contractor",Electrician,+1 817-481-8606,person,Daniel M Taliaferro,http://www.danielelectric.net/,"500 Kimball Ave #102, Southlake, TX 76092",500 Kimball Ave #102,Southlake,TX,76092,4.9,712,True,,,,,,,,,,,,,,,,,,25,50000000,CONSTRUCTION,+18174818606,electricians
Daniel Electric Co,Daniel Electric,"Electrician, Contractor",Electrician,+1 817-481-8606,person,Daniel M Taliaferro,http://www.danielelectric.net/,"500 Kimball Ave #102, Southlake, TX 76092",500 Kimball Ave #102,Southlake,TX,76092,4.9,712,True,,,,,,,,,,,,,,,,,,25,50000000,CONSTRUCTION,+18174818606,electricians
"Team Enoch: Electric, Plumbing, Air, Roofing",Team Enoch: Electric Plumbing Air Roofing,"Air conditioning repair service, Air conditioning contractor, HVAC contractor",Air conditioning repair service,+1 817-769-3712,,,https://teamenoch.com/hvac-fort-worth-tx/%3Futm_source%3Darlingtongmb%26utm_medium%3DOrganic,"8940 Creek Run Rd, Fort Worth, TX 76120",8940 Creek Run Rd,Fort Worth,TX,76120,4.9,1049,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18177693712,electricians
"Team Enoch: Electric, Plumbing, Air, Roofing",Team Enoch: Electric Plumbing Air Roofing,"Air conditioning repair service, Air conditioning contractor, HVAC contractor",Air conditioning repair service,+1 817-769-3712,,,https://teamenoch.com/hvac-fort-worth-tx/%3Futm_source%3Darlingtongmb%26utm_medium%3DOrganic,"8940 Creek Run Rd, Fort Worth, TX 76120",8940 Creek Run Rd,Fort Worth,TX,76120,4.9,1049,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18177693712,electricians
"Team Enoch: Electric, Plumbing, Air, Roofing",Team Enoch: Electric Plumbing Air Roofing,"Air conditioning repair service, Air conditioning contractor, HVAC contractor",Air conditioning repair service,+1 817-769-3712,,,https://teamenoch.com/hvac-fort-worth-tx/%3Futm_source%3Darlingtongmb%26utm_medium%3DOrganic,"8940 Creek Run Rd, Fort Worth, TX 76120",8940 Creek Run Rd,Fort Worth,TX,76120,4.9,1049,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18177693712,electricians
Hop2It Electrical Repair,Hop2It Electrical Repair,"Electrician, Electric vehicle charging station contractor, Electrical installation service, Landscape lighting designer, Lighting consultant, Lighting contractor",Electrician,+1 817-373-5093,,,https://callhop2it.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle-business-profile%26utm_content%3Dnorth-richland-hills,"7510 Davis Blvd ste a, North Richland Hills, TX 76182",7510 Davis Blvd ste a,North Richland Hills,TX,76182,4.9,1362,True,,,,,,,,,,,,,,,,,,,,,+18173735093,electricians
Hop2It Electrical Repair,Hop2It Electrical Repair,"Electrician, Electric vehicle charging station contractor, Electrical installation service, Landscape lighting designer, Lighting consultant, Lighting contractor",Electrician,+1 817-373-5093,,,https://callhop2it.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle-business-profile%26utm_content%3Dnorth-richland-hills,"7510 Davis Blvd ste a, North Richland Hills, TX 76182",7510 Davis Blvd ste a,North Richland Hills,TX,76182,4.9,1362,True,,,,,,,,,,,,,,,,,,,,,+18173735093,electricians
Hop2It Electrical Repair,Hop2It Electrical Repair,"Electrician, Electric vehicle charging station contractor, Electrical installation service, Landscape lighting designer, Lighting consultant, Lighting contractor",Electrician,+1 817-373-5093,,,https://callhop2it.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle-business-profile%26utm_content%3Dnorth-richland-hills,"7510 Davis Blvd ste a, North Richland Hills, TX 76182",7510 Davis Blvd ste a,North Richland Hills,TX,76182,4.9,1362,True,,,,,,,,,,,,,,,,,,,,,+18173735093,electricians
Huggins Electric,Huggins Electric,"Electrician, Contractor",Electrician,+1 817-626-3336,person,Arthur W Huggins,http://hugginselectric.com/,"5900 Huddleston St, Fort Worth, TX 76137",5900 Huddleston St,Fort Worth,TX,76137,4.4,59,True,,,,,,,,,,,,,,,,,,,,,+18176263336,electricians
PMC Electric LLC,Pmc Electric,Electrician,Electrician,+1 682-414-3213,,,https://pmcelectricllc.com/,"777 Main St, Fort Worth, TX 76102",777 Main St,Fort Worth,TX,76102,5,26,True,,,,,,,,,,,,,,,,,,,,,+16824143213,electricians
S&R Electrical Contractor LLC,S And R Electrical Contractor,Electrician,Electrician,+1 214-907-6761,,,http://www.eleseco.com/,"1816 Hickory Dr, Haltom City, TX 76117",1816 Hickory Dr,Haltom City,TX,76117,4.9,98,True,,,,,,,,,,,,,,,,,,,,,+12149076761,electricians
S&R Electrical Contractor LLC,S And R Electrical Contractor,Electrician,Electrician,+1 214-907-6761,,,http://www.eleseco.com/,"1816 Hickory Dr, Haltom City, TX 76117",1816 Hickory Dr,Haltom City,TX,76117,4.9,98,True,,,,,,,,,,,,,,,,,,,,,+12149076761,electricians
S&R Electrical Contractor LLC,S And R Electrical Contractor,Electrician,Electrician,+1 214-907-6761,,,http://www.eleseco.com/,"1816 Hickory Dr, Haltom City, TX 76117",1816 Hickory Dr,Haltom City,TX,76117,4.9,98,True,,,,,,,,,,,,,,,,,,,,,+12149076761,electricians
A1 Electrician Services,A1 Electrician Services,Electrician,Electrician,+1 817-717-2361,,,https://a1-electrician-services.ueniweb.com/%3Futm_campaign%3Dgmb,"600 Houston St, Fort Worth, TX 76102",600 Houston St,Fort Worth,TX,76102,4.8,22,True,,,,,,,,,,,,,,,,,,200,50000000,COMPUTER_SOFTWARE,+18177172361,electricians
