about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{},"3905 Melcer Dr #504, Rowlett, TX 75088",False,,OPERATIONAL,,2641189830944615891,Rowlett,,,,Based in Texas we are a pool builder with a strong reputation for building custom pools that are affordable. * Custom Pools * Custom Spas * Outdoor Living,,,,,False,Based in Texas we are a pool builder with a strong reputation for building custom pools that are affordable. * Custom Pools * Custom Spas * Outdoor Living,,Signature Pool and Patio,,,,,,,signature_pool,,United States of America,US,,,0x864ea93f609fc09f:0x24a7642859d3edd3,8926c82f6bbffff,/g/11r_xcmkhc,32.9053676,,,"https://www.google.com/maps/place/Signature+Pool+and+Patio/@32.9053676,-96.5652539,14z/data=!4m8!1m2!2m1!1sSignature+Pool+and+Patio!3m4!1s0x864ea93f609fc09f:0x24a7642859d3edd3!8m2!3d32.9053676!4d-96.5652539","https://www.google.com/maps/place/Signature+Pool+and+Patio/@32.9053676,-96.5652539,13.99z/data=!4m16!1m7!3m6!1s0x864ea93f609fc09f:0x24a7642859d3edd3!2sSignature+Pool+and+Patio!8m2!3d32.9053676!4d-96.5652539!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea93f609fc09f:0x24a7642859d3edd3!8m2!3d32.9053676!4d-96.5652539!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-vqtKkEMqEaw/AAAAAAAAAAI/AAAAAAAAAAA/3795kSY47xs/s44-p-k-no-ns-nd/photo.jpg,-96.5652539,,Signature Pool and Patio,Signature Pool And Patio,,,111233859056620719632,https://www.google.com/maps/contrib/111233859056620719632,Signature Pool and Patio,+1 214-501-4835,TIME WARNER CBLE INFO SVC (TX),fixed line,https://lh3.googleusercontent.com/p/AF1QipOyfq2d7ErA7xwt-EuBNDcdCoD7S7lkYDYWx5VS=w800-h500-k-no,29,ChIJn8CfYD-pToYR0-3TWShkpyQ,,,75088,,,"Pool builder near Garland, TX",,4.6,,,,,,,Texas,TX,3905 Melcer Dr #504,,Swimming pool contractor,America/Chicago,Swimming pool contractor,,True,http://www.signaturepoolandpatio.com/,{'Wednesday': ['8AM-4PM']},"Wednesday,8AM,4PM"
{},"10555 Plano Rd, Dallas, TX 75238",False,,OPERATIONAL,,1622856025500587101,Dallas,10555 Plano Road,Dallas,United States,"Sunbelt specializes in construction projects for commercial customers. We focus on work for municipalities, universities, school districts, institutions and private commercial pool owners. Our projects vary from waterparks to competitive pools and include many varieties in between. We provide new pool construction as well as renovations and complete makeovers. While we are geographically located in Dallas, Texas, we work throughout Texas and the surrounding states.",50.0,,1977.0,CONSTRUCTION,False,"Sunbelt specializes in construction projects for commercial customers. We focus on work for municipalities, universities, school districts, institutions and private commercial pool owners. Our projects vary from waterparks to competitive pools and include many varieties in between. We provide new pool construction as well as renovations and complete makeovers. While we are geographically located in Dallas, Texas, we work throughout Texas and the surrounding states.",https://www.linkedin.com/company/sunbelt-pools,Sunbelt Pools,2143431133,"BANDWIDTH.COM CLEC, LLC - TX",fixed line,50000000.0,TX,America/Chicago,SunbeltPoolsInc,75238,United States of America,US,Lake Highlands,"Swimming-pool showroom with installation services, maintenance & cleaning supplies.",0x864ea0842484b2f9:0x16858af4f990945d,8926c8298d7ffff,/g/1tfv5jvf,32.8924629,,,"https://www.google.com/maps/place/Sunbelt+Pools+inc./@32.8924629,-96.70079,14z/data=!4m8!1m2!2m1!1sSunbelt+Pools+inc.!3m4!1s0x864ea0842484b2f9:0x16858af4f990945d!8m2!3d32.8924629!4d-96.70079","https://www.google.com/maps/place/Sunbelt+Pools+inc./@32.8924629,-96.70079,13.99z/data=!4m16!1m7!3m6!1s0x864ea0842484b2f9:0x16858af4f990945d!2sSunbelt+Pools+inc.!8m2!3d32.8924629!4d-96.70079!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea0842484b2f9:0x16858af4f990945d!8m2!3d32.8924629!4d-96.70079!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-nqBTlu532qE/AAAAAAAAAAI/AAAAAAAAAAA/ZsMrcNTFKvc/s44-p-k-no-ns-nd/photo.jpg,-96.70079,,Sunbelt Pools inc.,Sunbelt Pools,,,101926840611147348121,https://www.google.com/maps/contrib/101926840611147348121,Sunbelt Pools inc.,+1 214-343-1133,"BANDWIDTH.COM CLEC, LLC - TX",fixed line,https://lh3.googleusercontent.com/p/AF1QipMuqtoMRWuyPRHRejZN48Sll3SgQwX1ejbJdEtc=w800-h500-k-no,29,ChIJ-bKEJISgToYRXZSQ-fSKhRY,,,75238,,,"Pool builder near Garland, TX",,4.8,,,,,,,Texas,TX,10555 Plano Rd,,"Swimming pool contractor, Swimming pool supply store",America/Chicago,Swimming pool contractor,,True,http://www.sunbeltpools.com/,{'Wednesday': ['8AM-5PM']},"Wednesday,8AM,5PM"
{},"2765 W Kingsley Rd, Garland, TX 75041",False,,OPERATIONAL,,3438758098544110755,Garland,1127 North 1st Street,Garland,United States,"J&M Pool Plastering is a pool construction and renovation company based in Garland, TX since 1998.",10.0,https://facebook.com/j-m-pool-plastering-inc-145297018901405,2006.0,CONSTRUCTION,False,,https://www.linkedin.com/company/j&m-pool-plastering-inc,J&M POOL PLASTERING,+1 972-278-4498,"T-MOBILE USA, INC.",mobile,10000000.0,TX,America/Chicago,,75088,United States of America,US,,,0x864c1d99d4ab78cb:0x2fb8ec4574382ca3,8926c829983ffff,/g/1tj96trp,32.8792076,,,"https://www.google.com/maps/place/J+%26+M+Pool+Plastering/@32.8792076,-96.66986179999999,14z/data=!4m8!1m2!2m1!1sJ+%26+M+Pool+Plastering!3m4!1s0x864c1d99d4ab78cb:0x2fb8ec4574382ca3!8m2!3d32.8792076!4d-96.66986179999999","https://www.google.com/maps/place/J+%26+M+Pool+Plastering/@32.8792076,-96.66986179999999,13.99z/data=!4m16!1m7!3m6!1s0x864c1d99d4ab78cb:0x2fb8ec4574382ca3!2sJ+%26+M+Pool+Plastering!8m2!3d32.8792076!4d-96.66986179999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1d99d4ab78cb:0x2fb8ec4574382ca3!8m2!3d32.8792076!4d-96.66986179999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-Do_Jnopi6FI/AAAAAAAAAAI/AAAAAAAAAAA/33wdcQEcMb8/s44-p-k-no-ns-nd/photo.jpg,-96.66986179999999,,J & M Pool Plastering,J And M Pool Plastering,,,114257131244639751770,https://www.google.com/maps/contrib/114257131244639751770,J & M Pool Plastering,+1 972-278-4498,"T-MOBILE USA, INC.",mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepiyJU2VCACUleNWjojVJyW_DjU_fyWk-CZ8kS9RDQA4sZKrpWFSPzO0_lRddrW0lM6idFlL-7T3AkoYe6WxueVIq7qxyhz83G6UJGGotVuURtUdCWn5UtbzGJg4MvAlDCercC7=w800-h500-k-no,16,ChIJy3ir1JkdTIYRoyw4dEXsuC8,,,75041,,,"Pool builder near Garland, TX",,3.5,,,,,,,Texas,TX,2765 W Kingsley Rd,,"Swimming pool contractor, Swimming pool repair service",America/Chicago,Swimming pool contractor,,True,http://www.jandmpooldfw.com/,{'Wednesday': ['11AM-4PM']},"Wednesday,11AM,4PM"
{},"1050 N Grove Rd, Richardson, TX 75081",False,,OPERATIONAL,,1368775744761858396,Richardson,500 East Arapaho Road,Richardson,United States,"Integrity Pools is a Dallas-based pool company that offers a range of services including pool maintenance, pool cleaning, pool repairs, and pool building.",50.0,,2002.0,,False,"Integrity Pools is a Dallas-based pool company that offers a range of services including pool maintenance, pool cleaning, pool repairs, and pool building.",https://www.linkedin.com/company/integrity-pools,INTEGRITY POOLS,2144533400,"BANDWIDTH.COM CLEC, LLC - TX",fixed line,10000000.0,TX,America/Chicago,integritypools3,75081,United States of America,US,,,0x864c1f1078a03559:0x12fede49abb3895c,8926c8294b7ffff,/g/1tfqg61r,32.961458,,,"https://www.google.com/maps/place/Integrity+Pools/@32.961458,-96.718042,14z/data=!4m8!1m2!2m1!1sIntegrity+Pools!3m4!1s0x864c1f1078a03559:0x12fede49abb3895c!8m2!3d32.961458!4d-96.718042","https://www.google.com/maps/place/Integrity+Pools/@32.961458,-96.718042,13.99z/data=!4m16!1m7!3m6!1s0x864c1f1078a03559:0x12fede49abb3895c!2sIntegrity+Pools!8m2!3d32.961458!4d-96.718042!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1f1078a03559:0x12fede49abb3895c!8m2!3d32.961458!4d-96.718042!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-bJ4MeUzU1bc/AAAAAAAAAAI/AAAAAAAAAAA/jXZSjfMCNnU/s44-p-k-no-ns-nd/photo.jpg,-96.718042,,Integrity Pools,Integrity Pools,,,108825193532824091721,https://www.google.com/maps/contrib/108825193532824091721,Integrity Pools,+1 469-850-7113,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep5vlEp57G5kq953ijkMlr8N1qJxvwCFguS4QZBlg9xK0pVgA6xrLBNVn5z4OgCyZ9P2GotT8Q_3e5Apu7CJUrSpqtOTh3ao--mv9yXMYyqY_cJ_W5o_odCQ9ymUvxe_22i87JE=w800-h500-k-no,238,ChIJWTWgeBAfTIYRXImzq0ne_hI,,,75081,,,"Pool builder near Garland, TX",,4.8,,,,,,,Texas,TX,1050 N Grove Rd,,"Swimming pool contractor, Pool cleaning service, Swimming pool repair service",America/Chicago,Swimming pool contractor,,True,https://integritypools.org/%3Futm_source%3Dgbp%26utm_medium%3Dorganic%26utm_campaign%3Dgbp-listing%26utm_content%3Drichardson,{'Wednesday': ['8AM-5PM']},"Wednesday,8AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"1405 Monterrey Dr, Garland, TX 75042",False,,OPERATIONAL,,13174995342653947781,Garland,,,,"Our integrity and competence are the secret of our success. Pool by Engineer Inc.,Pool & Spa services in Dallas",,,,,False,"Our integrity and competence are the secret of our success. Pool by Engineer Inc.,Pool & Spa services in Dallas",,Pool By Engineer,,,,,,,,,United States of America,US,,,0x864c1d3edf67c56b:0xb6d6fc75c4507f85,8926c828397ffff,/g/11h6npvmpw,32.9262087,,,"https://www.google.com/maps/place/Pool+By+Engineer+Inc./@32.9262087,-96.65867109999999,14z/data=!4m8!1m2!2m1!1sPool+By+Engineer+Inc.!3m4!1s0x864c1d3edf67c56b:0xb6d6fc75c4507f85!8m2!3d32.9262087!4d-96.65867109999999","https://www.google.com/maps/place/Pool+By+Engineer+Inc./@32.9262087,-96.65867109999999,13.99z/data=!4m16!1m7!3m6!1s0x864c1d3edf67c56b:0xb6d6fc75c4507f85!2sPool+By+Engineer+Inc.!8m2!3d32.9262087!4d-96.65867109999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1d3edf67c56b:0xb6d6fc75c4507f85!8m2!3d32.9262087!4d-96.65867109999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-25Wd5M-iZTk/AAAAAAAAAAI/AAAAAAAAAAA/6qXFkIuGQ68/s44-p-k-no-ns-nd/photo.jpg,-96.65867109999999,,Pool By Engineer Inc.,Pool By Engineer,,,112616173557172956946,https://www.google.com/maps/contrib/112616173557172956946,Pool By Engineer Inc.,+1 781-244-5137,"OMNIPOINT MIAMI E LICENSE, LLC",mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAweouBIzF1WQjG_wq7wNBtKbyzHEpTW3yxIpdbxGJrBx-dRiJ-MDZyCBbxAKLZszE9dsPzqhcMTmq6wgv81aSOw9ZbLMSW75Cg3cp_k0cLe9P7KZ4xKVuYBGkfiizUnXWgBTwrn_srg=w800-h500-k-no,5,ChIJa8Vn3z4dTIYRhX9QxHX81rY,,,75042,,,"Pool builder near Garland, TX",,5.0,,,,,,,Texas,TX,1405 Monterrey Dr,,Corporate office,America/Chicago,Corporate office,,True,http://poolbyengineer.net/,{'Wednesday': ['7AM-6PM']},"Wednesday,7AM,6PM"
{},"1222 Meandering Way, Garland, TX 75040",False,,OPERATIONAL,,11910396776965743653,Garland,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864c1d0ec09ddf73:0xa54a3ac3c1002425,8926c82aa17ffff,/g/11fll659gc,32.9336129,,,"https://www.google.com/maps/place/Pura+Vida+Pools/@32.9336129,-96.6145433,14z/data=!4m8!1m2!2m1!1sPura+Vida+Pools!3m4!1s0x864c1d0ec09ddf73:0xa54a3ac3c1002425!8m2!3d32.9336129!4d-96.6145433","https://www.google.com/maps/place/Pura+Vida+Pools/@32.9336129,-96.6145433,13.99z/data=!4m16!1m7!3m6!1s0x864c1d0ec09ddf73:0xa54a3ac3c1002425!2sPura+Vida+Pools!8m2!3d32.9336129!4d-96.6145433!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1d0ec09ddf73:0xa54a3ac3c1002425!8m2!3d32.9336129!4d-96.6145433!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-aSpfOEJynxQ/AAAAAAAAAAI/AAAAAAAAAAA/Wjiu0GvCWas/s44-p-k-no-ns-nd/photo.jpg,-96.6145433,,Pura Vida Pools,Pura Vida Pools,,,107636788393617341281,https://www.google.com/maps/contrib/107636788393617341281,Pura Vida Pools,,,,https://lh3.googleusercontent.com/p/AF1QipMsKzdX3Bfxw3cKqUY3hlUyWT8CmE0Vf8kBNUAj=w800-h500-k-no,6,ChIJc9-dwA4dTIYRJSQAwcM6SqU,,,75040,,,"Pool builder near Garland, TX",,,,,,,,,Texas,TX,1222 Meandering Way,,Swimming pool contractor,America/Chicago,Swimming pool contractor,,True,,{'Wednesday': ['9AM-5PM']},"Wednesday,9AM,5PM"
{},"Sunnyvale, TX 75182",False,,OPERATIONAL,,6021827460814617829,Sunnyvale,,,,,,,,,,,,aquaarchitectsdfw.com,,,,,,,,,United States of America,US,,,0xae5e22ca6f3a9201:0x5391d42bac8c3ce5,8926c82de13ffff,/g/11vzlzj144,32.798501099999996,,,"https://www.google.com/maps/place/Aqua+Architects/@32.798501099999996,-96.5672613,14z/data=!4m8!1m2!2m1!1sAqua+Architects!3m4!1s0xae5e22ca6f3a9201:0x5391d42bac8c3ce5!8m2!3d32.798501099999996!4d-96.5672613","https://www.google.com/maps/place/Aqua+Architects/@32.798501099999996,-96.5672613,13.99z/data=!4m16!1m7!3m6!1s0xae5e22ca6f3a9201:0x5391d42bac8c3ce5!2sAqua+Architects!8m2!3d32.798501099999996!4d-96.5672613!16s%2Fg%2F11ckvg1dmb!3m7!1s0xae5e22ca6f3a9201:0x5391d42bac8c3ce5!8m2!3d32.798501099999996!4d-96.5672613!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-inOLgJU2Cmw/AAAAAAAAAAI/AAAAAAAAAAA/Fj2Kb7yGANM/s44-p-k-no-ns-nd/photo.jpg,-96.5672613,,Aqua Architects,Aqua Architects,,,110723064702724223277,https://www.google.com/maps/contrib/110723064702724223277,Aqua Architects,+1 469-571-0195,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipP7kinBcCezD9qfx3-TD0pkUcftiLgioLVQCNMo=w800-h500-k-no,30,ChIJAZI6b8oiXq4R5TyMrCvUkVM,,,75182,,,"Pool builder near Mesquite, TX",,5.0,,,,,,,Texas,TX,,,Swimming pool contractor,America/Chicago,Swimming pool contractor,,True,http://aquaarchitectsdfw.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"617 W Kearney St #303, Mesquite, TX 75149",False,,OPERATIONAL,,5959804536519849727,Mesquite,617 West Kearney Street,Mesquite,United States,"Pool Tech is a family-owned company based in Mesquite, TX, specializing in professional pool services since 1982. They offer pool equipment installation, maintenance services, and repairs in Forney and Sunnyvale, TX. With licensed technicians, competit...",,,,DESIGN,False,"Pool Tech is a family-owned company based in Mesquite, TX, specializing in professional pool services since 1982. They offer pool equipment installation, maintenance services, and repairs in Forney and Sunnyvale, TX. With licensed technicians, competit...",,Pool Tech,+1 214-494-8444,,landline,,TX,America/Chicago,pooltechpools,75149,United States of America,US,Village East,,0x864ea52b365083b5:0x52b57aa64a06f6ff,8926cb929cbffff,/g/11hzhwqx42,32.7713153,,,"https://www.google.com/maps/place/Pool+Tech/@32.7713153,-96.60595479999999,14z/data=!4m8!1m2!2m1!1sPool+Tech!3m4!1s0x864ea52b365083b5:0x52b57aa64a06f6ff!8m2!3d32.7713153!4d-96.60595479999999","https://www.google.com/maps/place/Pool+Tech/@32.7713153,-96.60595479999999,13.99z/data=!4m16!1m7!3m6!1s0x864ea52b365083b5:0x52b57aa64a06f6ff!2sPool+Tech!8m2!3d32.7713153!4d-96.60595479999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea52b365083b5:0x52b57aa64a06f6ff!8m2!3d32.7713153!4d-96.60595479999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-6rJKPkkCbrI/AAAAAAAAAAI/AAAAAAAAAAA/vBVD_VWnx3I/s44-p-k-no-ns-nd/photo.jpg,-96.60595479999999,,Pool Tech,Pool Tech,,,107488930664750932413,https://www.google.com/maps/contrib/107488930664750932413,Pool Tech,+1 214-762-3104,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipMHUgx5Pi8_zoafWfKVRuXC44U-97WSNrxzoWgG=w800-h500-k-no,55,ChIJtYNQNiulToYR__YGSqZ6tVI,,,75149,,,"Pool builder near Mesquite, TX",,4.9,,,,,,,Texas,TX,617 W Kearney St #303,,"Swimming pool contractor, Plumber, Swimming pool repair service",America/Chicago,Swimming pool contractor,,True,https://www.pooltechpools.com/,{'Thursday': ['9AM-5PM']},"Thursday,9AM,5PM"
{},"1331 US-80 Suite 106, Mesquite, TX 75150",False,,OPERATIONAL,,17982937536866967078,Mesquite,,,,"Fiberglass Pools, Swimming Pools, Inground Swimming Pools, Pools, Lone Star Pools, Low Cost Fiberglass Pools, Fastest Fiberglass Pools Installer, Pool kits, Pools Dealer.",,,,,False,"Fiberglass Pools, Swimming Pools, Inground Swimming Pools, Pools, Lone Star Pools, Low Cost Fiberglass Pools, Fastest Fiberglass Pools Installer, Pool kits, Pools Dealer.",,lonestar,,,,,,,,,United States of America,US,Centre Place,,0x864c1fbf3556f153:0xf9903a697efe5e26,8926cb92c67ffff,/g/11h07gxhh5,32.7932488,,,"https://www.google.com/maps/place/Lone+Star+Fiberglass+Pools+DFW+LLC/@32.7932488,-96.61701289999999,14z/data=!4m8!1m2!2m1!1sLone+Star+Fiberglass+Pools+DFW+LLC!3m4!1s0x864c1fbf3556f153:0xf9903a697efe5e26!8m2!3d32.7932488!4d-96.61701289999999","https://www.google.com/maps/place/Lone+Star+Fiberglass+Pools+DFW+LLC/@32.7932488,-96.61701289999999,13.99z/data=!4m16!1m7!3m6!1s0x864c1fbf3556f153:0xf9903a697efe5e26!2sLone+Star+Fiberglass+Pools+DFW+LLC!8m2!3d32.7932488!4d-96.61701289999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1fbf3556f153:0xf9903a697efe5e26!8m2!3d32.7932488!4d-96.61701289999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-J83M2j5C728/AAAAAAAAAAI/AAAAAAAAAAA/7F6HA-_moQI/s44-p-k-no-ns-nd/photo.jpg,-96.61701289999999,,Lone Star Fiberglass Pools DFW LLC,Lone Star Fiberglass Pools Dfw,,,104009970886705864689,https://www.google.com/maps/contrib/104009970886705864689,Lone Star Fiberglass Pools DFW LLC,+1 214-454-6071,"T-MOBILE USA, INC.",mobile,https://lh3.googleusercontent.com/p/AF1QipNykkhcB2Mx0ZQhvV52WMI9GfHYhv7bccsIob7R=w800-h500-k-no,46,ChIJU_FWNb8fTIYRJl7-fmk6kPk,,,75150,,,"Pool builder near Mesquite, TX",,3.7,,,,,,,Texas,TX,1331 US-80 Suite 106,,Swimming pool contractor,America/Chicago,Swimming pool contractor,,True,https://www.lonestarpoolsdfw.com/,{'Thursday': ['10AM-4PM']},"Thursday,10AM,4PM"
{},"2828 I-30 Suite 111, Mesquite, TX 75150",False,,OPERATIONAL,,16558637348417604655,Mesquite,5811 Horizon Road,Rockwall,United States,"We specialize in design and installation of exceptional pools and outdoor environments. If you will not compromise for less than an energy efficient, structurally superior and unique swimming pool, Custom Outdoor Trends is the ideal North Texas company...",10.0,https://facebook.com/customoutdoortrends,2008.0,,False,"We specialize in design and installation of exceptional pools and outdoor environments. If you will not compromise for less than an energy efficient, structurally superior and unique swimming pool, Custom Outdoor Trends is the ideal North Texas company...",https://www.linkedin.com/company/custom-outdoor-trends,CUSTOM OUTDOOR TRENDS,9727223111,"BANDWIDTH.COM CLEC, LLC - TX",landline,10000000.0,TX,America/Chicago,PoolsAndPatios,75032,United States of America,US,Casa Ridge Heights,,0x864eaa56264de6e9:0xe5cc18efdcf28c2f,8926cb92147ffff,/g/1tgjlq26,32.8151833,,,"https://www.google.com/maps/place/Custom+Outdoor+Trends/@32.8151833,-96.6419147,14z/data=!4m8!1m2!2m1!1sCustom+Outdoor+Trends!3m4!1s0x864eaa56264de6e9:0xe5cc18efdcf28c2f!8m2!3d32.8151833!4d-96.6419147","https://www.google.com/maps/place/Custom+Outdoor+Trends/@32.8151833,-96.6419147,13.99z/data=!4m16!1m7!3m6!1s0x864eaa56264de6e9:0xe5cc18efdcf28c2f!2sCustom+Outdoor+Trends!8m2!3d32.8151833!4d-96.6419147!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864eaa56264de6e9:0xe5cc18efdcf28c2f!8m2!3d32.8151833!4d-96.6419147!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-q3PYrU84VX0/AAAAAAAAAAI/AAAAAAAAAAA/aqhAzRkIkuk/s44-p-k-no-ns-nd/photo.jpg,-96.6419147,,Custom Outdoor Trends,Custom Outdoor Trends,,,118199468405510925022,https://www.google.com/maps/contrib/118199468405510925022,Custom Outdoor Trends,+1 972-722-3111,"BANDWIDTH.COM CLEC, LLC - TX",landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgQZnosRwfmPqAh07-q6aiPW-QHBU0_SSqwnpzoLGNxo993coJffixOW_X1yXbD4EMOcchcFNbE_e2VQDOcQg476cTXRVNF6H5juRf8hllPz-8OkCkuKf7BTwaVr9M87BvHs2e=w800-h500-k-no,54,ChIJ6eZNJlaqToYRL4zy3O8YzOU,,,75150,,,"Pool builder near Mesquite, TX",,4.2,,,,,,,Texas,TX,2828 I-30 Suite 111,,"Swimming pool contractor, Pool cleaning service, Swimming pool repair service",America/Chicago,Swimming pool contractor,,True,http://customoutdoortrends.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'Other': {'Identifies as veteran-owned': True, 'Identifies as women-owned': True}}","204 N Galloway Ave, Mesquite, TX 75149",False,,OPERATIONAL,,7031133539080870777,Mesquite,407 West Lookout Drive,Richardson,United States,"Dickson Brothers Inc is a Chemicals company located in 407 W Lookout Dr, Richardson, TX, United States.",25.0,,,,False,"Dickson Brothers Inc is a Chemicals company located in 407 W Lookout Dr, Richardson, TX, United States.",https://www.linkedin.com/company/dickson-brothers-inc,Dicksonbrothers,+1 972-288-7530,AT&T,,1000000.0,TX,America/Chicago,,75149,United States of America,US,Original Town Mesquite,"Swimming pool, spa, water garden & pond expert with installation & repairs, plus pumps & fountains.",0x864ea57524913adf:0x61939ab385401b79,8926cb92913ffff,/g/1vfn71q4,32.767971599999996,,,"https://www.google.com/maps/place/Dickson+Brothers+Inc/@32.767971599999996,-96.5987395,14z/data=!4m8!1m2!2m1!1sDickson+Brothers+Inc!3m4!1s0x864ea57524913adf:0x61939ab385401b79!8m2!3d32.767971599999996!4d-96.5987395","https://www.google.com/maps/place/Dickson+Brothers+Inc/@32.767971599999996,-96.5987395,13.99z/data=!4m16!1m7!3m6!1s0x864ea57524913adf:0x61939ab385401b79!2sDickson+Brothers+Inc!8m2!3d32.767971599999996!4d-96.5987395!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea57524913adf:0x61939ab385401b79!8m2!3d32.767971599999996!4d-96.5987395!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-ZBD6Bqbt79A/AAAAAAAAAAI/AAAAAAAAAAA/Es_tOQiUHiU/s44-p-k-no-ns-nd/photo.jpg,-96.5987395,,Dickson Brothers Inc,Dickson Brothers,,,111471048716833212854,https://www.google.com/maps/contrib/111471048716833212854,Dickson Brothers Inc,+1 972-288-7537,TIME WARNER CBLE INFO SVC (TX),fixed line,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoXYCoXM-yyi2TVRXQ99QGGExsIvInAXuj997h3m6wpbtacOyJwZUBg15yLhsgf144oYEx4WH97hDexg22NooHMjB3a45l7ECiEHUyHdgVLSNWw_X8NpUR-cIWVtqcdKR9EbEsc=w800-h500-k-no,73,ChIJ3zqRJHWlToYReRtAhbOak2E,,,75149,,,"Pool builder near Mesquite, TX",,4.5,,,,,,,Texas,TX,204 N Galloway Ave,,"Swimming pool supply store, Irrigation equipment supplier, Lawn irrigation equipment supplier, Pond contractor, Pond fish supplier, Pond supply store, Swimming pool repair service, Water filter supplier, Water pump supplier, Water treatment supplier",America/Chicago,Swimming pool supply store,,True,https://www.dicksonbrothers.com/,{'Thursday': ['8AM-5:30PM']},"Thursday,8AM,5:30PM"
