about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.total_money_raised,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{'Other': {'Identifies as veteran-owned': True}},"909 Torrance Dr, Garland, TX 75040",False,,OPERATIONAL,,509657116695785452,Garland,,,,,,,,,,,,,,,,,,,,,,United States of America,US,Coomer Creek,,0x864c1c4ad56c7d6d:0x712aa7285e6efec,8926c828503ffff,/g/11cmbpnlf5,32.9477964,,,"https://www.google.com/maps/place/American+Air+Systems/@32.9477964,-96.6398308,14z/data=!4m8!1m2!2m1!1sAmerican+Air+Systems!3m4!1s0x864c1c4ad56c7d6d:0x712aa7285e6efec!8m2!3d32.9477964!4d-96.6398308","https://www.google.com/maps/place/American+Air+Systems/@32.9477964,-96.6398308,13.99z/data=!4m16!1m7!3m6!1s0x864c1c4ad56c7d6d:0x712aa7285e6efec!2sAmerican+Air+Systems!8m2!3d32.9477964!4d-96.6398308!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1c4ad56c7d6d:0x712aa7285e6efec!8m2!3d32.9477964!4d-96.6398308!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-g70-gQ0FQqM/AAAAAAAAAAI/AAAAAAAAAAA/x4WuIPpyS-E/s44-p-k-no-ns-nd/photo.jpg,-96.6398308,,American Air Systems,American Air Systems,,,108038989034905378515,https://www.google.com/maps/contrib/108038989034905378515,American Air Systems,+1 972-272-0155,TIME WARNER CBLE INFO SVC (TX),landline,https://lh3.googleusercontent.com/p/AF1QipPMAfEQh64C4kfcBUt8RiZNfMK45LE-FZ_E30LI=w800-h500-k-no,18,ChIJbX1s1UocTIYR7O_mhXKqEgc,,,75040,,,"HVAC contractor near Garland, TX",,4.8,,,,,,,Texas,TX,909 Torrance Dr,,"HVAC contractor, Heating contractor, Air conditioning repair service, Refrigerator repair service",America/Chicago,HVAC contractor,,True,,{'Thursday': ['Open 24 hours']},
{},"2509 Westwood Ave, Mesquite, TX 75150",False,,OPERATIONAL,,5535331146974450171,Mesquite,1750 Range Drive,Mesquite,United States,"We're your local Mesquite heating, AC, IAQ and commerical HVAC expert. Do you need repair, maintenance or installation? We can handle it all, call today!",50.0,https://facebook.com/mesquite-heating-and-air-419870298189812,,CONSUMER_SERVICES,False,"We're your local Mesquite heating, AC, IAQ and commerical HVAC expert. Do you need repair, maintenance or installation? We can handle it all, call today!",,Mesquite Heating And Air,972 2897414,AT&T CORP.,landline,10000000.0,TX,America/Chicago,,,75149,United States of America,US,Hilhome Gardens,,0x864ea54246ee8529:0x4cd17259c99151fb,8926cb92c7bffff,/g/11j59rtbbm,32.796177799999995,,,"https://www.google.com/maps/place/Mesquite+Heating+%26+Air+Conditioning+Inc./@32.796177799999995,-96.6215249,14z/data=!4m8!1m2!2m1!1sMesquite+Heating+%26+Air+Conditioning+Inc.!3m4!1s0x864ea54246ee8529:0x4cd17259c99151fb!8m2!3d32.796177799999995!4d-96.6215249","https://www.google.com/maps/place/Mesquite+Heating+%26+Air+Conditioning+Inc./@32.796177799999995,-96.6215249,13.99z/data=!4m16!1m7!3m6!1s0x864ea54246ee8529:0x4cd17259c99151fb!2sMesquite+Heating+%26+Air+Conditioning+Inc.!8m2!3d32.796177799999995!4d-96.6215249!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea54246ee8529:0x4cd17259c99151fb!8m2!3d32.796177799999995!4d-96.6215249!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-nXBszNWaJT8/AAAAAAAAAAI/AAAAAAAAAAA/i9xOB154oG0/s44-p-k-no-ns-nd/photo.jpg,-96.6215249,,Mesquite Heating & Air Conditioning Inc.,Mesquite Heating And Air Conditioning,,,108806608585904039335,https://www.google.com/maps/contrib/108806608585904039335,Mesquite Heating & Air Conditioning Inc.,+1 972-289-7414,AT&T CORP.,landline,https://lh3.googleusercontent.com/p/AF1QipObP6s2LQt3X3bngOSU12sw_Ok0DKldCniE8fPZ=w800-h500-k-no,2,ChIJKYXuRkKlToYR-1GRyVly0Uw,,,75150,,,"HVAC contractor near Mesquite, TX",,4.8,,,,,,,Texas,TX,2509 Westwood Ave,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Qmdw2M4JdDiRZ04Iiz9KPw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=219.57912&pitch=0&thumbfov=100,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Air conditioning system supplier, Heating contractor",America/Chicago,HVAC contractor,,True,https://www.mesquiteheatingandair.com/,{'Thursday': ['Open 24 hours']},
{'Other': {'Identifies as women-owned': True}},"4111 US-80 E # 108, Mesquite, TX 75150",False,,OPERATIONAL,,11668040530245157220,Mesquite,4111 U.S. 80 Frontage Road,Mesquite,United States,"Mathis Air & Heat in Mesquite TX offers reliable and affordable Air Conditioner Repair, as well as service on Furnaces, Heat Pumps and all makes and models of HVAC equipment. We are the No Surprises / No Mess HVAC Company!",50.0,,1993.0,,False,"Mathis Air & Heat in Mesquite TX offers reliable and affordable Air Conditioner Repair, as well as service on Furnaces, Heat Pumps and all makes and models of HVAC equipment. We are the No Surprises / No Mess HVAC Company!",,Mathis Air & Heat,+1 972-287-6219,AT&T,landline,10000000.0,TX,America/Chicago,,,75150,United States of America,US,Hi-point Square,,0x864ea5d50359d4b1:0xa1ed350ad61f8164,8926cb90583ffff,/g/1hc3wbyvg,32.795553999999996,,,"https://www.google.com/maps/place/Mathis+Air+%26+Heat+LLC/@32.795553999999996,-96.66130869999999,14z/data=!4m8!1m2!2m1!1sMathis+Air+%26+Heat+LLC!3m4!1s0x864ea5d50359d4b1:0xa1ed350ad61f8164!8m2!3d32.795553999999996!4d-96.66130869999999","https://www.google.com/maps/place/Mathis+Air+%26+Heat+LLC/@32.795553999999996,-96.66130869999999,13.99z/data=!4m16!1m7!3m6!1s0x864ea5d50359d4b1:0xa1ed350ad61f8164!2sMathis+Air+%26+Heat+LLC!8m2!3d32.795553999999996!4d-96.66130869999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea5d50359d4b1:0xa1ed350ad61f8164!8m2!3d32.795553999999996!4d-96.66130869999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-ESSBSh-EHuE/AAAAAAAAAAI/AAAAAAAAAAA/8e2rUqx75n0/s44-p-k-no-ns-nd/photo.jpg,-96.66130869999999,,Mathis Air & Heat LLC,Mathis Air And Heat,,,100225475651310132706,https://www.google.com/maps/contrib/100225475651310132706,Mathis Air & Heat LLC,+1 972-279-4266,TIME WARNER CBLE INFO SVC (TX),landline,https://lh3.googleusercontent.com/p/AF1QipMDXvVDPymZ5ETBB1aUS83QwRwTF7WtVwarCk4s=w800-h500-k-no,26,ChIJsdRZA9WlToYRZIEf1go17aE,,,75150,,,"HVAC contractor near Mesquite, TX",,4.8,,,,,,,Texas,TX,4111 US-80 E # 108,,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Air conditioning system supplier, Furnace repair service, Heating contractor, Heating equipment supplier",America/Chicago,HVAC contractor,,True,https://mathisair.com/%3Futm_source%3DGBP%26utm_medium%3Dorganic,{'Thursday': ['Open 24 hours']},
{},"2130 Franklin Dr, Mesquite, TX 75150",False,,OPERATIONAL,,16399457185982372137,Mesquite,,,,,,,,,,,,Fersahvac,,,,,,,,,,United States of America,US,Quail Hollow,,0x864ea5c8528affff:0xe396936c2fb4d929,8926cb92c2bffff,/g/11qgylp1y5,32.7936871,,,"https://www.google.com/maps/place/FERSA+HVAC+HEATING+%26+AIR+CONDITIONING/@32.7936871,-96.6136793,14z/data=!4m8!1m2!2m1!1sFERSA+HVAC+HEATING+%26+AIR+CONDITIONING!3m4!1s0x864ea5c8528affff:0xe396936c2fb4d929!8m2!3d32.7936871!4d-96.6136793","https://www.google.com/maps/place/FERSA+HVAC+HEATING+%26+AIR+CONDITIONING/@32.7936871,-96.6136793,13.99z/data=!4m16!1m7!3m6!1s0x864ea5c8528affff:0xe396936c2fb4d929!2sFERSA+HVAC+HEATING+%26+AIR+CONDITIONING!8m2!3d32.7936871!4d-96.6136793!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea5c8528affff:0xe396936c2fb4d929!8m2!3d32.7936871!4d-96.6136793!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-U_NGmBnxbNU/AAAAAAAAAAI/AAAAAAAAAAA/IGfHWK0nMbs/s44-p-k-no-ns-nd/photo.jpg,-96.6136793,,FERSA HVAC HEATING & AIR CONDITIONING,Fersa Hvac Heating And Air Conditioning,,,107854629866748861313,https://www.google.com/maps/contrib/107854629866748861313,FERSA HVAC HEATING & AIR CONDITIONING,+1 469-472-5953,,landline,https://lh3.googleusercontent.com/p/AF1QipNYZq8JJG4Rulrxo5e7FrIqsgk7jJxCG7BBNEc8=w800-h500-k-no,103,ChIJ__-KUsilToYRKdm0L2yTluM,,,75150,,,"HVAC contractor near Mesquite, TX",,5.0,,,,,,,Texas,TX,2130 Franklin Dr,,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Air conditioning store, Air conditioning system supplier, Furnace repair service, Furnace store, Heating contractor",America/Chicago,HVAC contractor,,True,https://www.fersahvac.com/,{'Thursday': ['Open 24 hours']},
"{'Accessibility': {'Wheelchair accessible entrance': True}, 'Other': {'Identifies as veteran-owned': True}}","308 U.S. 80 Frontage Rd, Sunnyvale, TX 75182",False,,OPERATIONAL,,8665168051020609508,Sunnyvale,308 U.S. 80 Frontage Road,Sunnyvale,United States,"Xtreme Air Services is a company located in Sunnyvale, TX that provides top-tier HVAC solutions, including AC repairs, heating solutions, and plumbing services. They serve both residential and commercial customers in the Dallas-Fort Worth area. The com...",50.0,https://facebook.com/xtremeairservices,2009.0,CONSTRUCTION,False,"Xtreme Air Services is a company located in Sunnyvale, TX that provides top-tier HVAC solutions, including AC repairs, heating solutions, and plumbing services. They serve both residential and commercial customers in the Dallas-Fort Worth area. The com...",https://www.linkedin.com/company/xtremeairservices,Xtreme Air Services,2143157274,,mobile,10000000.0,TX,America/Chicago,,XtremeAirSvcs,75182,United States of America,US,,,0x864eaf89af7641b3:0x7840dc6eb025b7e4,8926c82de6bffff,/g/1jglxmc5x,32.7866971,,,"https://www.google.com/maps/place/Xtreme+Air+Services+-+HVAC%2C+Plumbing%2C+%26+Electrical/@32.7866971,-96.57799779999999,14z/data=!4m8!1m2!2m1!1sXtreme+Air+Services+-+HVAC%2C+Plumbing%2C+%26+Electrical!3m4!1s0x864eaf89af7641b3:0x7840dc6eb025b7e4!8m2!3d32.7866971!4d-96.57799779999999","https://www.google.com/maps/place/Xtreme+Air+Services+-+HVAC%2C+Plumbing%2C+%26+Electrical/@32.7866971,-96.57799779999999,13.99z/data=!4m16!1m7!3m6!1s0x864eaf89af7641b3:0x7840dc6eb025b7e4!2sXtreme+Air+Services+-+HVAC%2C+Plumbing%2C+%26+Electrical!8m2!3d32.7866971!4d-96.57799779999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864eaf89af7641b3:0x7840dc6eb025b7e4!8m2!3d32.7866971!4d-96.57799779999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-tX-MdLBVS34/AAAAAAAAAAI/AAAAAAAAAAA/8QlvzlprgW0/s44-p-k-no-ns-nd/photo.jpg,-96.57799779999999,,"Xtreme Air Services - HVAC, Plumbing, & Electrical",Xtreme Air Services Hvac Plumbing And Electrical,,,114537041959144254385,https://www.google.com/maps/contrib/114537041959144254385,"Xtreme Air Services - HVAC, Plumbing, & Electrical",+1 972-288-2263,"BANDWIDTH.COM CLEC, LLC - TX",landline,https://lh3.googleusercontent.com/p/AF1QipNiTKO4BRpu0dZ6OCDJr2aiQpg4CHE_5rzbiiC1=w800-h500-k-no,620,ChIJs0F2r4mvToYR5LclsG7cQHg,,,75182,,,"HVAC contractor near Mesquite, TX",,4.8,,,,,,,Texas,TX,308 U.S. 80 Frontage Rd,,"HVAC contractor, Air conditioning contractor, Electrical installation service, Electrician, Furnace repair service, Plumber, Septic system service",America/Chicago,HVAC contractor,,True,https://xtremeairservices.com/,{'Thursday': ['Open 24 hours']},
{'Accessibility': {'Wheelchair accessible entrance': True}},"2615 Big Town Blvd, Mesquite, TX 75150",False,,OPERATIONAL,,4316021665015913078,Mesquite,2615 Big Town Boulevard,Mesquite,United States,"Baker Brothers Plumbing, Air Conditioning & Electrical: Top-rated Dallas company offering 24/7 plumbing, HVAC, & electrical services with cutting-edge technology and expert technicians for over 70 years.",250.0,https://facebook.com/bakerbrothersplumbing,1945.0,CONSTRUCTION,False,"Baker Brothers Plumbing, Air Conditioning & Electrical: Top-rated Dallas company offering 24/7 plumbing, HVAC, & electrical services with cutting-edge technology and expert technicians for over 70 years.",https://www.linkedin.com/company/baker-brothers-plumbing-&-air-conditioning,Baker Brothers,+1 214-892-2225,"BANDWIDTH.COM CLEC, LLC - TX",fixed line,10000000.0,TX,America/Chicago,,BakerBrosPlmbg,75150,United States of America,US,,,0x864e99246aaaaaab:0x3be596d64a29da76,8926cb9236bffff,/g/1tgxjgf1,32.800499099999996,,,"https://www.google.com/maps/place/Baker+Brothers+Plumbing%2C+Air+%26+Electric/@32.800499099999996,-96.66889379999999,14z/data=!4m8!1m2!2m1!1sBaker+Brothers+Plumbing%2C+Air+%26+Electric!3m4!1s0x864e99246aaaaaab:0x3be596d64a29da76!8m2!3d32.800499099999996!4d-96.66889379999999","https://www.google.com/maps/place/Baker+Brothers+Plumbing%2C+Air+%26+Electric/@32.800499099999996,-96.66889379999999,13.99z/data=!4m16!1m7!3m6!1s0x864e99246aaaaaab:0x3be596d64a29da76!2sBaker+Brothers+Plumbing%2C+Air+%26+Electric!8m2!3d32.800499099999996!4d-96.66889379999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864e99246aaaaaab:0x3be596d64a29da76!8m2!3d32.800499099999996!4d-96.66889379999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-COzZ2knlvRc/AAAAAAAAAAI/AAAAAAAAAAA/vf8UIDeX3TY/s44-p-k-no-ns-nd/photo.jpg,-96.66889379999999,,"Baker Brothers Plumbing, Air & Electric",Baker Brothers Plumbing Air And Electric,,,115398534578755293065,https://www.google.com/maps/contrib/115398534578755293065,"Baker Brothers Plumbing, Air & Electric",+1 214-324-8811,AT&T,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep57eq3GKJVS75OeFdGXum-naZ63GvjwgmHy8ye8sS5yBnorasYj1nbJFhQn9Z0nky8bcVrC3foyTfxp8NasEn-a1cyHQfRF53bVKsJ0v3b0zPPdF3c2oOEarovV70cNwbCRMUDUQ=w800-h500-k-no,546,ChIJq6qqaiSZToYRdtopStaW5Ts,,,75150,,,"HVAC contractor near Mesquite, TX",,4.8,,,,,,,Texas,TX,2615 Big Town Blvd,,"HVAC contractor, Air conditioning repair service, Drainage service, Electrician, Furnace repair service, Heating contractor, Plumber, Septic system service, Water softening equipment supplier",America/Chicago,HVAC contractor,,True,https://bakerbrothersplumbing.com/%3Futm_campaign%3Dgmb_bk-msq_home_everyone_gmb-mesquite%26utm_medium%3Dgmb%26utm_source%3Dgoogle,{'Thursday': ['Open 24 hours']},
{},"211 W Texas St, Mesquite, TX 75149",False,,OPERATIONAL,,7756728209491639769,Mesquite,211 West Texas Street,Mesquite,United States,"Jason's Air Tex is a heating and air conditioning repair company that services Mesquite, TX and surrounding areas. They specialize in providing professional installation services for air conditioning systems, furnaces, and heat pumps.",10.0,,2014.0,CONSTRUCTION,False,"Jason's Air Tex is a heating and air conditioning repair company that services Mesquite, TX and surrounding areas. They specialize in providing professional installation services for air conditioning systems, furnaces, and heat pumps.",,Jason's Air-Tex,+1 972-285-3700,SOUTHWESTERN BELL,fixed line,1000000.0,TX,America/Chicago,,,75149,United States of America,US,Original Town Mesquite,,0x864ea5092dd95333:0x6ba56f35aa003dd9,8926cb9291bffff,/g/11b6dx1cd5,32.7681385,,,"https://www.google.com/maps/place/Jason%27s+Air-Tex+Services/@32.7681385,-96.60084359999999,14z/data=!4m8!1m2!2m1!1sJason%27s+Air-Tex+Services!3m4!1s0x864ea5092dd95333:0x6ba56f35aa003dd9!8m2!3d32.7681385!4d-96.60084359999999","https://www.google.com/maps/place/Jason%27s+Air-Tex+Services/@32.7681385,-96.60084359999999,13.99z/data=!4m16!1m7!3m6!1s0x864ea5092dd95333:0x6ba56f35aa003dd9!2sJason%27s+Air-Tex+Services!8m2!3d32.7681385!4d-96.60084359999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea5092dd95333:0x6ba56f35aa003dd9!8m2!3d32.7681385!4d-96.60084359999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-JXhtVZSFTC8/AAAAAAAAAAI/AAAAAAAAAAA/Q86IysPxajE/s44-p-k-no-ns-nd/photo.jpg,-96.60084359999999,,Jason's Air-Tex Services,Jasons Air Tex Services,,,106378533771635316014,https://www.google.com/maps/contrib/106378533771635316014,Jason's Air-Tex Services,+1 972-200-2127,,landline,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rzNW_oZL3hnwmdB8Pq2EoQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=13.809871&pitch=0&thumbfov=100,2,ChIJM1PZLQmlToYR2T0AqjVvpWs,,,75149,,,"HVAC contractor near Mesquite, TX",,4.7,,,,,,,Texas,TX,211 W Texas St,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rzNW_oZL3hnwmdB8Pq2EoQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=13.809871&pitch=0&thumbfov=100,Air conditioning repair service,America/Chicago,Air conditioning repair service,,True,https://www.jasonsairtex.com/,{'Thursday': ['8AM-6PM']},"Thursday,8AM,6PM"
{},"4200 Gus Thomasson Rd Suite 114, Mesquite, TX 75150",False,,OPERATIONAL,,10651302882295881182,Mesquite,,,,Conover Heating & Air provides quality HVAC service and repair in the Park Cities & DFW area. We have been in business serving since 1975.,,,,,False,Conover Heating & Air provides quality HVAC service and repair in the Park Cities & DFW area. We have been in business serving since 1975.,,Conover Heating & Air,,,,,,,,,,United States of America,US,,,0x864ea766118c7659:0x93d10789d6571dde,8926cb921cfffff,/g/11y2dm91sj,32.8209339,,,"https://www.google.com/maps/place/Conover+Heating+%26+Air/@32.8209339,-96.6423703,14z/data=!4m8!1m2!2m1!1sConover+Heating+%26+Air!3m4!1s0x864ea766118c7659:0x93d10789d6571dde!8m2!3d32.8209339!4d-96.6423703","https://www.google.com/maps/place/Conover+Heating+%26+Air/@32.8209339,-96.6423703,13.99z/data=!4m16!1m7!3m6!1s0x864ea766118c7659:0x93d10789d6571dde!2sConover+Heating+%26+Air!8m2!3d32.8209339!4d-96.6423703!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea766118c7659:0x93d10789d6571dde!8m2!3d32.8209339!4d-96.6423703!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-4KCGoZ8s2X8/AAAAAAAAAAI/AAAAAAAAAAA/uPTW25_-Fuw/s44-p-k-no-ns-nd/photo.jpg,-96.6423703,,Conover Heating & Air,Conover Heating And Air,,,114658375374237662413,https://www.google.com/maps/contrib/114658375374237662413,Conover Heating & Air,+1 214-361-9630,,landline,https://lh3.googleusercontent.com/p/AF1QipPfn1b2mnVuC2cYNfAILjqzGhqaNQO8VIxCX4e2=w800-h500-k-no,11,ChIJWXaMEWanToYR3h1X1okH0ZM,,,75150,,,"HVAC contractor near Mesquite, TX",,5.0,,,,,,,Texas,TX,4200 Gus Thomasson Rd Suite 114,,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Air conditioning system supplier, Furnace repair service, Heating contractor, Heating equipment supplier",America/Chicago,HVAC contractor,,True,https://conoverair.com/%3Futm_source%3DGBP%26utm_medium%3Dorganic,{'Thursday': ['Open 24 hours']},
{'Accessibility': {'Wheelchair accessible parking lot': True}},"4180 I-30 Suite A, Mesquite, TX 75150",False,,OPERATIONAL,,11741353371221982894,Mesquite,4111 U.S. 80 Frontage Road,Mesquite,United States,Integrity Air Conditioning is a family-owned and operated company that specializes in air conditioning and heating services for residential and commercial customers in the Dallas-Fort Worth area.,10.0,https://facebook.com/integrityairconditioning,1999.0,CONSTRUCTION,False,Integrity Air Conditioning is a family-owned and operated company that specializes in air conditioning and heating services for residential and commercial customers in the Dallas-Fort Worth area.,https://www.linkedin.com/company/integrity-air-conditioning-llc,"Integrity Air Conditioning,",9722701244,"LEVEL 3 COMMUNICATIONS, LLC - ",fixed line,10000000.0,TX,America/Chicago,,integac,75150,United States of America,US,East Meadows,,0x864ea40970915555:0xa2f1aaaeca057eae,8926cb9230fffff,/g/11rf731k9q,32.8063266,,,"https://www.google.com/maps/place/Integrity+Air+Conditioning/@32.8063266,-96.6608887,14z/data=!4m8!1m2!2m1!1sIntegrity+Air+Conditioning!3m4!1s0x864ea40970915555:0xa2f1aaaeca057eae!8m2!3d32.8063266!4d-96.6608887","https://www.google.com/maps/place/Integrity+Air+Conditioning/@32.8063266,-96.6608887,13.99z/data=!4m16!1m7!3m6!1s0x864ea40970915555:0xa2f1aaaeca057eae!2sIntegrity+Air+Conditioning!8m2!3d32.8063266!4d-96.6608887!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea40970915555:0xa2f1aaaeca057eae!8m2!3d32.8063266!4d-96.6608887!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-HbdoF3txjgE/AAAAAAAAAAI/AAAAAAAAAAA/0MTzfFKEcUI/s44-p-k-no-ns-nd/photo.jpg,-96.6608887,,Integrity Air Conditioning,Integrity Air Conditioning,,,103043153765004496724,https://www.google.com/maps/contrib/103043153765004496724,Integrity Air Conditioning,+1 972-734-1428,,landline,https://lh3.googleusercontent.com/p/AF1QipOb-V2efCeUPkIn91_UofhVLqjjrwwqNWSgv9Q=w800-h500-k-no,77,ChIJVVWRcAmkToYRrn4Fyq6q8aI,,,75150,,,"HVAC contractor near Mesquite, TX",,4.9,,,,,,,Texas,TX,4180 I-30 Suite A,,"HVAC contractor, Air conditioning contractor, Air conditioning system supplier, Furnace repair service, Heating contractor, Heating equipment supplier, Air conditioning repair service",America/Chicago,HVAC contractor,,True,https://www.integrityairconditioning.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp,{'Thursday': ['7AM-8PM']},"Thursday,7AM,8PM"
{},"1028 W Grubb Dr, Mesquite, TX 75149",False,,OPERATIONAL,,9606774921144109830,Mesquite,,,,,,,,,,,,penacrux.com,,,,,,,,,,United States of America,US,El Rosa,,0x864ea5a8fff58eab:0x85521ee453ed0b06,8926cb92823ffff,/g/11f5574psf,32.7722881,,,"https://www.google.com/maps/place/Penacrux+Heating+and+Air+LLC/@32.7722881,-96.6130232,14z/data=!4m8!1m2!2m1!1sPenacrux+Heating+and+Air+LLC!3m4!1s0x864ea5a8fff58eab:0x85521ee453ed0b06!8m2!3d32.7722881!4d-96.6130232","https://www.google.com/maps/place/Penacrux+Heating+and+Air+LLC/@32.7722881,-96.6130232,13.99z/data=!4m16!1m7!3m6!1s0x864ea5a8fff58eab:0x85521ee453ed0b06!2sPenacrux+Heating+and+Air+LLC!8m2!3d32.7722881!4d-96.6130232!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea5a8fff58eab:0x85521ee453ed0b06!8m2!3d32.7722881!4d-96.6130232!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-UhVTJ7VzV7M/AAAAAAAAAAI/AAAAAAAAAAA/zxWqWPsHeAY/s44-p-k-no-ns-nd/photo.jpg,-96.6130232,,Penacrux Heating and Air LLC,Penacrux Heating And Air,,,103233345827684255810,https://www.google.com/maps/contrib/103233345827684255810,Penacrux Heating and Air LLC,+1 972-805-7946,"NEW CINGULAR WIRELESS PCS, LLC",mobile,https://lh3.googleusercontent.com/p/AF1QipM-GadoEcUPgk-V29MBWvzOV3ypv9BNmnbqzbYH=w800-h500-k-no,144,ChIJq471_6ilToYRBgvtU-QeUoU,,,75149,,,"HVAC contractor near Mesquite, TX",,5.0,,,,,,,Texas,TX,1028 W Grubb Dr,,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Furnace repair service, Heating contractor",America/Chicago,HVAC contractor,,True,http://www.penacrux.com/,{'Thursday': ['8AM-6PM']},"Thursday,8AM,6PM"
