business_name,phone,email,website,address,city,state,zip,first_name,last_name,rating,reviews,niche,voice,carrier_type,load_date,tags
Viking Fence and Rental Company (DFW),+18172694901,,https://rentviking.com/fort-worth/,"11308 S Pipeline Rd, Fort Worth, TX 76040",Fort Worth,TX,76040,,,4.2,24,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Cheetah Fence LLC,+18177813806,,https://cheetah-fence-llc.localo.site/,"1608 Meadowlane Terrace, Fort Worth, TX 76112",Fort Worth,TX,76112,,,5,11,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Magnolia Fence & Patio,+18179957467,,https://magnoliafenceandpatio.com/,"9009 Benbrook Blvd, Benbrook, TX 76126",Benbrook,TX,76126,,,5,51,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Magnolia Fence & Patio,+18179957467,,https://magnoliafenceandpatio.com/,"9009 Benbrook Blvd, Benbrook, TX 76126",Benbrook,TX,76126,,,5,51,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Magnolia Fence & Patio,+18179957467,,https://magnoliafenceandpatio.com/,"9009 Benbrook Blvd, Benbrook, TX 76126",Benbrook,TX,76126,,,5,51,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Fancy Fence of Fort Worth,+18177706558,,https://www.fancyfencetx.com/,"2868 Stephanie Ln, Hurst, TX 76054",Hurst,TX,76054,,,4.8,37,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
1st Post Fencing,+18179385438,,https://www.1stpostfencing.com/,"11913 Brown Fox Dr, Fort Worth, TX 76244",Fort Worth,TX,76244,,,4.8,33,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Texas State Fence Company,+19728981307,,https://texasstatefence.com/,"5900 Lake Forest Dr Suite #300-10, McKinney, TX 75070",McKinney,TX,75070,,,4.7,156,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Baby Guard Dallas Fort Worth LLC,+14696177728,,https://www.poolfencetexas.com/,"801 Stags Leap Dr, McKinney, TX 75071",McKinney,TX,75071,,,5,4,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Baby Guard Dallas Fort Worth LLC,+14696177728,,https://www.poolfencetexas.com/,"801 Stags Leap Dr, McKinney, TX 75071",McKinney,TX,75071,,,5,4,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Better Fence Company - Lewisville,+12144257232,,https://abetterfencecompany.com/lewisville-fence-companies/,"2016 Justin Rd # 320, Highland Village, TX 75077",Highland Village,TX,75077,,,5,1,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Better Fence Company - Lewisville,+12144257232,,https://abetterfencecompany.com/lewisville-fence-companies/,"2016 Justin Rd # 320, Highland Village, TX 75077",Highland Village,TX,75077,,,5,1,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Panther City Arbor & Patio,+18179460700,,https://www.panthercitypatio.com/,"621 South Fwy #206, Fort Worth, TX 76104",Fort Worth,TX,76104,,,4.7,52,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Panther City Arbor & Patio,+18179460700,,https://www.panthercitypatio.com/,"621 South Fwy #206, Fort Worth, TX 76104",Fort Worth,TX,76104,,,4.7,52,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Sercon Contracting LLC,+12144905858,,https://www.sercon.io/,"1910 Pacific Ave Suite 14215, Dallas, TX 75201",Dallas,TX,75201,,,5,41,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
