business_name,phone,email,website,address,city,state,zip,first_name,last_name,rating,reviews,niche,voice,carrier_type,load_date,tags
Firehouse Roofing,+12143100958,,https://firehouseroofing.com/dallas/,"5414 Forest Ln Suite B, Dallas, TX 75244",Dallas,TX,75244,,,5,272,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Firehouse Roofing,+12143100958,,https://firehouseroofing.com/dallas/,"5414 Forest Ln Suite B, Dallas, TX 75244",Dallas,TX,75244,,,5,272,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Firehouse Roofing,+12143100958,,https://firehouseroofing.com/dallas/,"5414 Forest Ln Suite B, Dallas, TX 75244",Dallas,TX,75244,,,5,272,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Alpine Roofing,+16822574631,,https://alpineroofingandsolar.com/,"7216 Sandoval Dr, Fort Worth, TX 76131",Fort Worth,TX,76131,,,4.7,45,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Alpine Roofing,+16822574631,,https://alpineroofingandsolar.com/,"7216 Sandoval Dr, Fort Worth, TX 76131",Fort Worth,TX,76131,,,4.7,45,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Reveles Roofing,+12149008930,,http://www.revelesroofing.com/,"5101 Parry Ave, Dallas, TX 75223",Dallas,TX,75223,,,5,205,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Reveles Roofing,+12149008930,,http://www.revelesroofing.com/,"5101 Parry Ave, Dallas, TX 75223",Dallas,TX,75223,,,5,205,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Reveles Roofing,+12149008930,,http://www.revelesroofing.com/,"5101 Parry Ave, Dallas, TX 75223",Dallas,TX,75223,,,5,205,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
"Top Source Contracting – Fort Worth Roofing Repair & Replacement (Residential, Commercial, Hail Repair)",+18178327088,,https://topsourcetx.com/%3Futm_source%3Dlocal%26utm_medium%3Dgbp%26utm_campaign%3Dgoogle,"9500 Ray White Rd Suite 200, Fort Worth, TX 76244",Fort Worth,TX,76244,,,5,102,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Nexgen Roofing Systems,+18178088026,,http://www.nexgenroofingsystems.net/,"4521 Trysail Dr, Fort Worth, TX 76135",Fort Worth,TX,76135,,,4.9,55,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Crafted Roofing and Construction,+18179889509,,http://craftedroofingtx.com/,"16170 US-377, Fort Worth, TX 76126",Fort Worth,TX,76126,,,5,105,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Sunny Side Roofing,+18177148682,,http://www.sunnysideroof.com/,"901 Bonnie Brae Ave, Fort Worth, TX 76111",Fort Worth,TX,76111,,,5,59,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Advanced Roofing,+18176027070,,https://advancedroofingtx.com/,"4530 Indian Tree Ct, Fort Worth, TX 76126",Fort Worth,TX,76126,,,5,30,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Advanced Roofing,+18176027070,,https://advancedroofingtx.com/,"4530 Indian Tree Ct, Fort Worth, TX 76126",Fort Worth,TX,76126,,,5,30,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Advanced Roofing,+18176027070,,https://advancedroofingtx.com/,"4530 Indian Tree Ct, Fort Worth, TX 76126",Fort Worth,TX,76126,,,5,30,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Canek Roofing & Construction LLC,+18177932344,,http://www.canekllc.com/,"1617 Park Pl Ave, Fort Worth, TX 76110",Fort Worth,TX,76110,,,4.9,66,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Canek Roofing & Construction LLC,+18177932344,,http://www.canekllc.com/,"1617 Park Pl Ave, Fort Worth, TX 76110",Fort Worth,TX,76110,,,4.9,66,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Military Construction co,+18175690090,,https://militaryconstructionco.com/,"940 Cotton Depot Ln #444, Fort Worth, TX 76102",Fort Worth,TX,76102,,,5,26,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Military Construction co,+18175690090,,https://militaryconstructionco.com/,"940 Cotton Depot Ln #444, Fort Worth, TX 76102",Fort Worth,TX,76102,,,5,26,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Military Construction co,+18175690090,,https://militaryconstructionco.com/,"940 Cotton Depot Ln #444, Fort Worth, TX 76102",Fort Worth,TX,76102,,,5,26,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
LBJ Roofing,+18174016033,,http://lbjroofing.com/,"12376 Bella Colina Dr, Fort Worth, TX 76126",Fort Worth,TX,76126,,,4.7,14,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Haven Roofing and General Contracting,+18177931939,,http://www.havenroofs.com/,"8833 Crosswind Dr, Fort Worth, TX 76179",Fort Worth,TX,76179,,,4.9,8,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Alliance Roofing & Restoration,+16823360389,,https://allianceroofrestoration.com/,"7514 Pebble Dr, Fort Worth, TX 76118",Fort Worth,TX,76118,,,4.8,23,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Alliance Roofing & Restoration,+16823360389,,https://allianceroofrestoration.com/,"7514 Pebble Dr, Fort Worth, TX 76118",Fort Worth,TX,76118,,,4.8,23,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Testament Roofing & Construction,+12142133230,,http://www.testamentroofs.com/,"2105 Chesnee Rd, Fort Worth, TX 76108",Fort Worth,TX,76108,,,4.9,94,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
"Michael Young Roofing & Construction, Inc.",+14692744900,,http://www.michaelyoungroofing.com/,"2727 Lyndon B Johnson Fwy Suite 770, Dallas, TX 75234",Dallas,TX,75234,,,4.8,91,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
"Michael Young Roofing & Construction, Inc.",+14692744900,,http://www.michaelyoungroofing.com/,"2727 Lyndon B Johnson Fwy Suite 770, Dallas, TX 75234",Dallas,TX,75234,,,4.8,91,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
M & J's Roofing Industries LLC,+16825009214,,https://www.mnjsroofingindustriesllc.com/,"3462 Binyon Ave, Fort Worth, TX 76133",Fort Worth,TX,76133,,,5,4,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
M & J's Roofing Industries LLC,+16825009214,,https://www.mnjsroofingindustriesllc.com/,"3462 Binyon Ave, Fort Worth, TX 76133",Fort Worth,TX,76133,,,5,4,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
From On High Roofing & Construction,+14699920047,,https://www.reggietheroofer.com/,"610 Uptown Blvd ste 2000, Cedar Hill, TX 75104",Cedar Hill,TX,75104,,,5,45,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
From On High Roofing & Construction,+14699920047,,https://www.reggietheroofer.com/,"610 Uptown Blvd ste 2000, Cedar Hill, TX 75104",Cedar Hill,TX,75104,,,5,45,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Top Quality Roofing,+18179805099,,http://top-quality-roofing.com/,"8101 Boat Club Rd STE 240, PMB 135, Fort Worth, TX 76179",Fort Worth,TX,76179,,,5,44,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Top Quality Roofing,+18179805099,,http://top-quality-roofing.com/,"8101 Boat Club Rd STE 240, PMB 135, Fort Worth, TX 76179",Fort Worth,TX,76179,,,5,44,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
5 Star Texas Roofing,+18177711445,,https://www.5startexasroofing.com/,"1001 Kennedy Ln #310, Saginaw, TX 76131",Saginaw,TX,76131,,,5,29,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
5 Star Texas Roofing,+18177711445,,https://www.5startexasroofing.com/,"1001 Kennedy Ln #310, Saginaw, TX 76131",Saginaw,TX,76131,,,5,29,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
5 Star Texas Roofing,+18177711445,,https://www.5startexasroofing.com/,"1001 Kennedy Ln #310, Saginaw, TX 76131",Saginaw,TX,76131,,,5,29,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Roofing Start construction DFW.,+18179418061,,http://www.startconstructiondfw.com/,"1511 New York Ave suite b, Arlington, TX 76010",Arlington,TX,76010,,,5,4,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Vaso Construction & Roofing LLC,+14695569402,,http://vasoconstruction.com/,"4630 W Amherst Ave, Dallas, TX 75209",Dallas,TX,75209,,,5,70,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Vaso Construction & Roofing LLC,+14695569402,,http://vasoconstruction.com/,"4630 W Amherst Ave, Dallas, TX 75209",Dallas,TX,75209,,,5,70,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Quality 1st Roofing,+19402731178,,https://quality1stroofing.com/,"539 W Commerce St ste 3714, Dallas, TX 75208",Dallas,TX,75208,,,5,7,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Quality 1st Roofing,+19402731178,,https://quality1stroofing.com/,"539 W Commerce St ste 3714, Dallas, TX 75208",Dallas,TX,75208,,,5,7,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Quality 1st Roofing,+19402731178,,https://quality1stroofing.com/,"539 W Commerce St ste 3714, Dallas, TX 75208",Dallas,TX,75208,,,5,7,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Alliance Roofing,+18172374444,,https://allianceroofingus.com/,"6900 Brentwood Stair Rd, Fort Worth, TX 76112",Fort Worth,TX,76112,,,4.6,27,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Alliance Roofing,+18172374444,,https://allianceroofingus.com/,"6900 Brentwood Stair Rd, Fort Worth, TX 76112",Fort Worth,TX,76112,,,4.6,27,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Alliance Roofing,+18172374444,,https://allianceroofingus.com/,"6900 Brentwood Stair Rd, Fort Worth, TX 76112",Fort Worth,TX,76112,,,4.6,27,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Hilltop Roofing,+12143160153,,https://hilltopftw.com/,"2471 Forest Park Blvd, Fort Worth, TX 76110",Fort Worth,TX,76110,,,5,7,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Hilltop Roofing,+12143160153,,https://hilltopftw.com/,"2471 Forest Park Blvd, Fort Worth, TX 76110",Fort Worth,TX,76110,,,5,7,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Hilltop Roofing,+12143160153,,https://hilltopftw.com/,"2471 Forest Park Blvd, Fort Worth, TX 76110",Fort Worth,TX,76110,,,5,7,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Legacy Roofing And Contracting,+18176022057,,https://www.legacytxroofing.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp,"3908 Williamson Rd #120, Crowley, TX 76036",Crowley,TX,76036,,,5,313,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Legacy Roofing And Contracting,+18176022057,,https://www.legacytxroofing.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp,"3908 Williamson Rd #120, Crowley, TX 76036",Crowley,TX,76036,,,5,313,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Legacy Roofing And Contracting,+18176022057,,https://www.legacytxroofing.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp,"3908 Williamson Rd #120, Crowley, TX 76036",Crowley,TX,76036,,,5,313,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
United Commercial Roofing,+19452804624,,https://unitedcommercialroofing.com/commercial-roofing/,"8787 N Stemmons Fwy # 210, Dallas, TX 75247",Dallas,TX,75247,,,4.5,10,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Broadstone Roofing and Construction,+18176531350,,https://broadstoneroofing.com/,"200 N I-820 Frontage rd, White Settlement, TX 76108",White Settlement,TX,76108,,,5,78,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Broadstone Roofing and Construction,+18176531350,,https://broadstoneroofing.com/,"200 N I-820 Frontage rd, White Settlement, TX 76108",White Settlement,TX,76108,,,5,78,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Broadstone Roofing and Construction,+18176531350,,https://broadstoneroofing.com/,"200 N I-820 Frontage rd, White Settlement, TX 76108",White Settlement,TX,76108,,,5,78,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
SR1 Roofing,+18178793407,,https://sr1roofing.com/,"700 Jim Wright Fwy Ste B5, White Settlement, TX 76108",White Settlement,TX,76108,,,4.9,81,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
SR1 Roofing,+18178793407,,https://sr1roofing.com/,"700 Jim Wright Fwy Ste B5, White Settlement, TX 76108",White Settlement,TX,76108,,,4.9,81,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
SR1 Roofing,+18178793407,,https://sr1roofing.com/,"700 Jim Wright Fwy Ste B5, White Settlement, TX 76108",White Settlement,TX,76108,,,4.9,81,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
K Ranch Roofing and Construction,+18178297103,,https://krrctx.com/,"620 Frontier St, River Oaks, TX 76114",River Oaks,TX,76114,,,5,31,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Trophy Roofing & Construction LLC,+16824382151,,http://www.trophyroofingdfw.com/,"11975 Cleveland Gibbs Rd SUITE 110, Roanoke, TX 76262",Roanoke,TX,76262,,,5,47,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Trophy Roofing & Construction LLC,+16824382151,,http://www.trophyroofingdfw.com/,"11975 Cleveland Gibbs Rd SUITE 110, Roanoke, TX 76262",Roanoke,TX,76262,,,5,47,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
First Texas Roofing,+18176610149,,https://firsttexasroofing.net/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmbwebsite,"105 Kristin Dr, Aledo, TX 76008",Aledo,TX,76008,,,4.9,21,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
First Texas Roofing,+18176610149,,https://firsttexasroofing.net/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmbwebsite,"105 Kristin Dr, Aledo, TX 76008",Aledo,TX,76008,,,4.9,21,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
"Maldonado Roofing, LLC",+14697047953,,http://www.maldonadoroof.com/,"1526 Fort Worth Ave #2004, Dallas, TX 75208",Dallas,TX,75208,,,5,4,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
MRC Water Restoration + Construction,+12148097350,,http://mrcusa.com/,"6271 Highland Hills Dr, Dallas, TX 75241",Dallas,TX,75241,,,5,109,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
MRC Water Restoration + Construction,+12148097350,,http://mrcusa.com/,"6271 Highland Hills Dr, Dallas, TX 75241",Dallas,TX,75241,,,5,109,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
MRC Water Restoration + Construction,+12148097350,,http://mrcusa.com/,"6271 Highland Hills Dr, Dallas, TX 75241",Dallas,TX,75241,,,5,109,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
D1 Roofing & Contracting,+14693632609,,https://thinkd1.com/,"2919 Commerce St Suite #156, Dallas, TX 75226",Dallas,TX,75226,,,4.8,42,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
D1 Roofing & Contracting,+14693632609,,https://thinkd1.com/,"2919 Commerce St Suite #156, Dallas, TX 75226",Dallas,TX,75226,,,4.8,42,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
D1 Roofing & Contracting,+14693632609,,https://thinkd1.com/,"2919 Commerce St Suite #156, Dallas, TX 75226",Dallas,TX,75226,,,4.8,42,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
