business_name,phone,email,website,address,city,state,zip,first_name,last_name,rating,reviews,niche,voice,carrier_type,load_date,tags
Martinez Concrete LLC,+12142122980,,https://martinezconcrete.com/,"6076 Lindsey Ln suite a, Allen, TX 75002",Allen,TX,75002,,,5,113,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Martinez Concrete LLC,+12142122980,,https://martinezconcrete.com/,"6076 Lindsey Ln suite a, Allen, TX 75002",Allen,TX,75002,,,5,113,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Available Asphalt & Concrete,+12149579710,,https://www.availableasphaltconcrete.com/,"819 S Zang Blvd, Dallas, TX 75208",Dallas,TX,75208,,,5,3,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Prater Concrete,+12144911798,,http://www.praterconcrete.com/,"109 Yorkshire Dr Unit 693, Princeton, TX 75407",Princeton,TX,75407,,,4.3,114,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Prater Concrete,+12144911798,,http://www.praterconcrete.com/,"109 Yorkshire Dr Unit 693, Princeton, TX 75407",Princeton,TX,75407,,,4.3,114,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Brothers Foundation Repair,+18173202556,,https://brothersdfw.com/,"419 N Riverside Dr, Fort Worth, TX 76111",Fort Worth,TX,76111,,,4.7,194,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Brothers Foundation Repair,+18173202556,,https://brothersdfw.com/,"419 N Riverside Dr, Fort Worth, TX 76111",Fort Worth,TX,76111,,,4.7,194,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Brothers Foundation Repair,+18173202556,,https://brothersdfw.com/,"419 N Riverside Dr, Fort Worth, TX 76111",Fort Worth,TX,76111,,,4.7,194,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Ready Dirt,+12147082169,,https://www.readydirt.com/,"1910 Pacific Ave suite 2000 #1051, Dallas, TX 75201",Dallas,TX,75201,,,5,1,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Ready Dirt,+12147082169,,https://www.readydirt.com/,"1910 Pacific Ave suite 2000 #1051, Dallas, TX 75201",Dallas,TX,75201,,,5,1,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Ready Dirt,+12147082169,,https://www.readydirt.com/,"1910 Pacific Ave suite 2000 #1051, Dallas, TX 75201",Dallas,TX,75201,,,5,1,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Creation Roofing and Foundation,+12148930843,,https://www.creationroofingandfoundation.com/,"750 North St. Paul Street #201, Dallas, TX 75201",Dallas,TX,75201,,,5,34,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Creation Roofing and Foundation,+12148930843,,https://www.creationroofingandfoundation.com/,"750 North St. Paul Street #201, Dallas, TX 75201",Dallas,TX,75201,,,5,34,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
J&m Paving,+14692880565,,http://jmpaving.net/,"1010 W Jefferson Blvd, Dallas, TX 75208",Dallas,TX,75208,,,4.2,13,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
JCK Concrete Inc.,+14693387666,,http://www.jckconcrete.net/,"262 Co Rd 911, Royse City, TX 75189",Royse City,TX,75189,,,4.8,14,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
JCK Concrete Inc.,+14693387666,,http://www.jckconcrete.net/,"262 Co Rd 911, Royse City, TX 75189",Royse City,TX,75189,,,4.8,14,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
JCK Concrete Inc.,+14693387666,,http://www.jckconcrete.net/,"262 Co Rd 911, Royse City, TX 75189",Royse City,TX,75189,,,4.8,14,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Heritage Contracting,+18177937797,,http://heritagecontractingtx.com/,"601 FM 1187, Aledo, TX 76008",Aledo,TX,76008,,,4.7,13,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
King of Kings Fence,+14692589458,,https://kingofkingsfence.com/,"3415 Beall St, Dallas, TX 75223",Dallas,TX,75223,,,4.9,207,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
King of Kings Fence,+14692589458,,https://kingofkingsfence.com/,"3415 Beall St, Dallas, TX 75223",Dallas,TX,75223,,,4.9,207,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Ft. Worth Fence and Patio,+16825642372,,http://ftworthfenceandpatio.com/,"2821 McLemore Ave, Fort Worth, TX 76111",Fort Worth,TX,76111,,,5,79,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Hardy Fence - Fort Worth,+18174688859,,http://www.hardyfence.com/,"3165 Sabine St, Fort Worth, TX 76119",Fort Worth,TX,76119,,,4.9,70,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Hardy Fence - Fort Worth,+18174688859,,http://www.hardyfence.com/,"3165 Sabine St, Fort Worth, TX 76119",Fort Worth,TX,76119,,,4.9,70,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Hardy Fence - Fort Worth,+18174688859,,http://www.hardyfence.com/,"3165 Sabine St, Fort Worth, TX 76119",Fort Worth,TX,76119,,,4.9,70,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Better Fence Company - Fort Worth,+12147990079,,https://www.abetterfencecompany.com/,"1949 Golden Heights Rd Suite 112, Fort Worth, TX 76177",Fort Worth,TX,76177,,,5,2,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Better Fence Company - Fort Worth,+12147990079,,https://www.abetterfencecompany.com/,"1949 Golden Heights Rd Suite 112, Fort Worth, TX 76177",Fort Worth,TX,76177,,,5,2,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Curb Appeal Fence Company Dallas,+12143923043,,https://curbappealwoodcare.com/,"1910 Pacific Ave Suite 17188, Dallas, TX 75201",Dallas,TX,75201,,,4.9,115,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Curb Appeal Fence Company Dallas,+12143923043,,https://curbappealwoodcare.com/,"1910 Pacific Ave Suite 17188, Dallas, TX 75201",Dallas,TX,75201,,,4.9,115,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Curb Appeal Fence Company Dallas,+12143923043,,https://curbappealwoodcare.com/,"1910 Pacific Ave Suite 17188, Dallas, TX 75201",Dallas,TX,75201,,,4.9,115,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Magnolia Fence & Patio,+18179957467,,https://magnoliafenceandpatio.com/,"340 Thomas Pl, Everman, TX 76140",Everman,TX,76140,,,4.9,638,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Magnolia Fence & Patio,+18179957467,,https://magnoliafenceandpatio.com/,"340 Thomas Pl, Everman, TX 76140",Everman,TX,76140,,,4.9,638,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Magnolia Fence & Patio,+18179957467,,https://magnoliafenceandpatio.com/,"340 Thomas Pl, Everman, TX 76140",Everman,TX,76140,,,4.9,638,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Fort Worth Custom Fence,+18173431173,,https://fortworthcustomfence.com/,"150 Springwood Rnch Lp, Springtown, TX 76082",Springtown,TX,76082,,,5,86,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Fort Worth Custom Fence,+18173431173,,https://fortworthcustomfence.com/,"150 Springwood Rnch Lp, Springtown, TX 76082",Springtown,TX,76082,,,5,86,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Fort Worth Custom Fence,+18173431173,,https://fortworthcustomfence.com/,"150 Springwood Rnch Lp, Springtown, TX 76082",Springtown,TX,76082,,,5,86,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Teds Custom Fence,+18173196939,,https://www.tedscustomfence.com/,"117 Westfork Dr, Fort Worth, TX 76114",Fort Worth,TX,76114,,,5,1,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Lifetime Fence Company,+18179083882,,http://www.lifetimewarrantyfence.com/fort-worth-tx/,"1949 Golden Heights Rd #102, Fort Worth, TX 76177",Fort Worth,TX,76177,,,4.9,287,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Lifetime Fence Company,+18179083882,,http://www.lifetimewarrantyfence.com/fort-worth-tx/,"1949 Golden Heights Rd #102, Fort Worth, TX 76177",Fort Worth,TX,76177,,,4.9,287,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
DFW Fence Pro,+19724693661,,https://www.dfwfencepro.com/,"1402 S Custer Rd Ste 1001, McKinney, TX 75072",McKinney,TX,75072,,,4.7,318,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
EverFence,+19729555074,,https://everfence.com/service-areas/dallas-fence-installation/,"2530 Glenda Ln, Dallas, TX 75229",Dallas,TX,75229,,,4.5,65,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
EverFence,+19729555074,,https://everfence.com/service-areas/dallas-fence-installation/,"2530 Glenda Ln, Dallas, TX 75229",Dallas,TX,75229,,,4.5,65,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
EverFence,+19729555074,,https://everfence.com/service-areas/dallas-fence-installation/,"2530 Glenda Ln, Dallas, TX 75229",Dallas,TX,75229,,,4.5,65,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Viking Fence and Rental Company (DFW),+18172694901,,https://rentviking.com/fort-worth/,"11308 S Pipeline Rd, Fort Worth, TX 76040",Fort Worth,TX,76040,,,4.2,24,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Viking Fence and Rental Company (DFW),+18172694901,,https://rentviking.com/fort-worth/,"11308 S Pipeline Rd, Fort Worth, TX 76040",Fort Worth,TX,76040,,,4.2,24,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Viking Fence and Rental Company (DFW),+18172694901,,https://rentviking.com/fort-worth/,"11308 S Pipeline Rd, Fort Worth, TX 76040",Fort Worth,TX,76040,,,4.2,24,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Cheetah Fence LLC,+18177813806,,https://cheetah-fence-llc.localo.site/,"1608 Meadowlane Terrace, Fort Worth, TX 76112",Fort Worth,TX,76112,,,5,11,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Magnolia Fence & Patio,+18179957467,,https://magnoliafenceandpatio.com/,"9009 Benbrook Blvd, Benbrook, TX 76126",Benbrook,TX,76126,,,5,51,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Magnolia Fence & Patio,+18179957467,,https://magnoliafenceandpatio.com/,"9009 Benbrook Blvd, Benbrook, TX 76126",Benbrook,TX,76126,,,5,51,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Magnolia Fence & Patio,+18179957467,,https://magnoliafenceandpatio.com/,"9009 Benbrook Blvd, Benbrook, TX 76126",Benbrook,TX,76126,,,5,51,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Fancy Fence of Fort Worth,+18177706558,,https://www.fancyfencetx.com/,"2868 Stephanie Ln, Hurst, TX 76054",Hurst,TX,76054,,,4.8,37,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
1st Post Fencing,+18179385438,,https://www.1stpostfencing.com/,"11913 Brown Fox Dr, Fort Worth, TX 76244",Fort Worth,TX,76244,,,4.8,33,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Texas State Fence Company,+19728981307,,https://texasstatefence.com/,"5900 Lake Forest Dr Suite #300-10, McKinney, TX 75070",McKinney,TX,75070,,,4.7,156,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Baby Guard Dallas Fort Worth LLC,+14696177728,,https://www.poolfencetexas.com/,"801 Stags Leap Dr, McKinney, TX 75071",McKinney,TX,75071,,,5,4,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Baby Guard Dallas Fort Worth LLC,+14696177728,,https://www.poolfencetexas.com/,"801 Stags Leap Dr, McKinney, TX 75071",McKinney,TX,75071,,,5,4,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Better Fence Company - Lewisville,+12144257232,,https://abetterfencecompany.com/lewisville-fence-companies/,"2016 Justin Rd # 320, Highland Village, TX 75077",Highland Village,TX,75077,,,5,1,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Better Fence Company - Lewisville,+12144257232,,https://abetterfencecompany.com/lewisville-fence-companies/,"2016 Justin Rd # 320, Highland Village, TX 75077",Highland Village,TX,75077,,,5,1,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Panther City Arbor & Patio,+18179460700,,https://www.panthercitypatio.com/,"621 South Fwy #206, Fort Worth, TX 76104",Fort Worth,TX,76104,,,4.7,52,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Panther City Arbor & Patio,+18179460700,,https://www.panthercitypatio.com/,"621 South Fwy #206, Fort Worth, TX 76104",Fort Worth,TX,76104,,,4.7,52,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Sercon Contracting LLC,+12144905858,,https://www.sercon.io/,"1910 Pacific Ave Suite 14215, Dallas, TX 75201",Dallas,TX,75201,,,5,41,fence,eric,mobile,2026-02-16,"fence_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Texas Landscape Services of Dallas/Fort Worth,+14694559733,,https://txlandscapeservices.com/,"10841 FM1385, Pilot Point, TX 76258",Pilot Point,TX,76258,,,4.9,36,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
High Quality Landscape Services,+19729032749,,http://hqlawns.com/%3Fref%3DGBP,"17726 Frank Jackson Dr Suite 100, Dallas, TX 75252",Dallas,TX,75252,,,4.5,19,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Hoyer's Home Lawn and Garden,+16823805754,,https://www.hoyerslandscaping.com/,"5800 Hen House Rd, Fort Worth, TX 76244",Fort Worth,TX,76244,,,4.7,83,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Daily Golden Deals,+18177230814,,https://dilandscape.com/,"2140 S Main St, Fort Worth, TX 76110",Fort Worth,TX,76110,,,4.9,30,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Daily Golden Deals,+18177230814,,https://dilandscape.com/,"2140 S Main St, Fort Worth, TX 76110",Fort Worth,TX,76110,,,4.9,30,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
R & O Landscape Services,+18179444592,,http://www.randolandscape.com/,"9721 Forney Trail, Keller, TX 76244",Keller,TX,76244,,,4.6,65,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
