business_name,phone,email,website,address,city,state,zip,first_name,last_name,rating,reviews,niche,voice,carrier_type,load_date,tags
Martinez Concrete LLC,+12142122980,,https://martinezconcrete.com/,"6076 Lindsey Ln suite a, Allen, TX 75002",Allen,TX,75002,,,5,113,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Martinez Concrete LLC,+12142122980,,https://martinezconcrete.com/,"6076 Lindsey Ln suite a, Allen, TX 75002",Allen,TX,75002,,,5,113,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Available Asphalt & Concrete,+12149579710,,https://www.availableasphaltconcrete.com/,"819 S Zang Blvd, Dallas, TX 75208",Dallas,TX,75208,,,5,3,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Prater Concrete,+12144911798,,http://www.praterconcrete.com/,"109 Yorkshire Dr Unit 693, Princeton, TX 75407",Princeton,TX,75407,,,4.3,114,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Prater Concrete,+12144911798,,http://www.praterconcrete.com/,"109 Yorkshire Dr Unit 693, Princeton, TX 75407",Princeton,TX,75407,,,4.3,114,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Brothers Foundation Repair,+18173202556,,https://brothersdfw.com/,"419 N Riverside Dr, Fort Worth, TX 76111",Fort Worth,TX,76111,,,4.7,194,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Brothers Foundation Repair,+18173202556,,https://brothersdfw.com/,"419 N Riverside Dr, Fort Worth, TX 76111",Fort Worth,TX,76111,,,4.7,194,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Brothers Foundation Repair,+18173202556,,https://brothersdfw.com/,"419 N Riverside Dr, Fort Worth, TX 76111",Fort Worth,TX,76111,,,4.7,194,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Ready Dirt,+12147082169,,https://www.readydirt.com/,"1910 Pacific Ave suite 2000 #1051, Dallas, TX 75201",Dallas,TX,75201,,,5,1,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Ready Dirt,+12147082169,,https://www.readydirt.com/,"1910 Pacific Ave suite 2000 #1051, Dallas, TX 75201",Dallas,TX,75201,,,5,1,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Ready Dirt,+12147082169,,https://www.readydirt.com/,"1910 Pacific Ave suite 2000 #1051, Dallas, TX 75201",Dallas,TX,75201,,,5,1,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Creation Roofing and Foundation,+12148930843,,https://www.creationroofingandfoundation.com/,"750 North St. Paul Street #201, Dallas, TX 75201",Dallas,TX,75201,,,5,34,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Creation Roofing and Foundation,+12148930843,,https://www.creationroofingandfoundation.com/,"750 North St. Paul Street #201, Dallas, TX 75201",Dallas,TX,75201,,,5,34,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
J&m Paving,+14692880565,,http://jmpaving.net/,"1010 W Jefferson Blvd, Dallas, TX 75208",Dallas,TX,75208,,,4.2,13,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
JCK Concrete Inc.,+14693387666,,http://www.jckconcrete.net/,"262 Co Rd 911, Royse City, TX 75189",Royse City,TX,75189,,,4.8,14,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
JCK Concrete Inc.,+14693387666,,http://www.jckconcrete.net/,"262 Co Rd 911, Royse City, TX 75189",Royse City,TX,75189,,,4.8,14,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
JCK Concrete Inc.,+14693387666,,http://www.jckconcrete.net/,"262 Co Rd 911, Royse City, TX 75189",Royse City,TX,75189,,,4.8,14,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Heritage Contracting,+18177937797,,http://heritagecontractingtx.com/,"601 FM 1187, Aledo, TX 76008",Aledo,TX,76008,,,4.7,13,concrete,chris,mobile,2026-02-16,"concrete_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
